element_type,osmid,addr:city,addr:country,addr:postcode,addr:street,geometry,addr:housenumber,entrance,source,fixme,addr:suburb,level,wheelchair,name,wikidata,amenity,wikimedia_commons,architect,heritage,heritage:operator,heritage:ref,image,note,description,wikipedia,roof:colour,opening_hours,building,nodes,building:levels,roof:levels,roof:shape,building:min_level,capacity,layer,operator,building:colour,addr:housename,start_date,height,roof:angle,disused:military,historic,location,old_start_date,roof:height,protect_class,website,area,BLfD:criteria,est_height,ref:BLfD,roof:material,architect:wikidata,building:architecture,roof:orientation,indoor_seating,outdoor_seating,phone,3dr:alpha1,3dr:type,building:levels:underground,noname,building:material,building:flats,smoking,nohousenumber,building:use,denomination,religion,roof:direction,contact:website,building:roof,building:part,source_ref,source:geometry,type,ways
way,205617299,,,,,"POLYGON ((11.6414127 48.1171352, 11.6413914 48.1171083, 11.6413645 48.1170744, 11.6413362 48.1170388, 11.6412021 48.1170861, 11.6412786 48.1171826, 11.6414127 48.1171352))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155883073, 2923676851, 2923676845, 2155883084, 2155883066, 2155883054, 2155883073]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205617300,,,,,"POLYGON ((11.6403146 48.1170493, 11.6404274 48.1172269, 11.640314 48.1172588, 11.6402504 48.1171588, 11.6402013 48.1170818, 11.6403146 48.1170493))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155883076, 2155883048, 2155883056, 2923665809, 2155883067, 2155883076]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205617301,,,,,"POLYGON ((11.6416001 48.1174356, 11.6415357 48.1173412, 11.6413472 48.1173986, 11.6414116 48.1174929, 11.6414792 48.1174724, 11.6415515 48.1174504, 11.6416001 48.1174356))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155883086, 2155883083, 2155883063, 2155883046, 2942510751, 2942510749, 2155883086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205617302,,,,,"POLYGON ((11.6415228 48.1172894, 11.6414605 48.1172033, 11.6412839 48.1172602, 11.6413462 48.1173463, 11.6414661 48.1173077, 11.6415228 48.1172894))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155883087, 2155883041, 2155883049, 2155883047, 2942510752, 2155883087]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205617303,,,,,"POLYGON ((11.6416238 48.117788, 11.6418009 48.1177473, 11.6417839 48.1177143, 11.6417492 48.1176471, 11.6415722 48.1176878, 11.6416238 48.117788))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155883043, 2155883080, 2942510743, 2155883061, 2155883068, 2155883043]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205617304,München,DE,,,"POLYGON ((11.6412742 48.1169508, 11.6410874 48.1167387, 11.6406897 48.1168949, 11.6407729 48.1169894, 11.6410157 48.1168941, 11.6411192 48.1170116, 11.6412742 48.1169508))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155883070, 2155883040, 2155883079, 2155883081, 2155883071, 2155883057, 2155883070]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205618271,München,DE,,Heubergstraße,"POLYGON ((11.6420142 48.1183911, 11.6420407 48.1184479, 11.6422238 48.1184089, 11.6421967 48.1183517, 11.6420142 48.1183911))",18,,,,,,,,,,,,,,,,,,,,,residential,"[2155894320, 2155659785, 2155659782, 2155894317, 2155894320]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205618272,München,DE,,Heubergstraße,"POLYGON ((11.6419343 48.1182242, 11.6419586 48.1182784, 11.642144 48.1182415, 11.6421197 48.1181873, 11.6419343 48.1182242))",22,,,,,,,,,,,,,,,,,,,,,residential,"[2155894319, 2155659805, 2155659781, 2155894318, 2155894319]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619033,München,DE,,Heubergstraße,"POLYGON ((11.6423607 48.118235, 11.6424237 48.1182182, 11.6425363 48.1181943, 11.6424903 48.1181028, 11.6423122 48.1181427, 11.6423607 48.118235))",15d,,,,,,,,,,,,,,,,,,,,,residential,"[2155901919, 2155901918, 2155901926, 2155901922, 2155901924, 2155901919]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619756,München,DE,,Heubergstraße,"POLYGON ((11.6426738 48.1189122, 11.6426494 48.1188592, 11.6428266 48.1188229, 11.642851 48.1188759, 11.6426738 48.1189122))",11,,,,,,,,,,,,,,,,,,,,,residential,"[2155904196, 2155904195, 2155904197, 2155904194, 2155904196]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619757,München,DE,,Heubergstraße,"POLYGON ((11.6426494 48.1188592, 11.6428266 48.1188229, 11.6428036 48.1187707, 11.6426263 48.1188096, 11.6426494 48.1188592))",11a,,,,,,,,,,,,,,,,,,,,,residential,"[2155904195, 2155904197, 2155904183, 2155904191, 2155904195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619758,,,,,"POLYGON ((11.6425182 48.1185757, 11.6425992 48.1185594, 11.6426836 48.1185424, 11.6426409 48.1184478, 11.6425537 48.1184653, 11.6424755 48.118481, 11.6425182 48.1185757))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155904189, 3099140227, 2155904181, 2155904185, 3099140228, 2155904193, 2155904189]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619759,München,DE,,Heubergstraße,"POLYGON ((11.6424504 48.1184139, 11.6426116 48.118377, 11.6425649 48.118286, 11.6424037 48.1183229, 11.6424504 48.1184139))",15c,,,,,,,,,,,,,,,,,,,,,residential,"[2155904184, 2155904192, 2155904198, 2155904186, 2155904184]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619760,München,DE,,Heubergstraße,"POLYGON ((11.6425897 48.11874, 11.6427142 48.118712, 11.6426784 48.1186412, 11.6425539 48.1186692, 11.6425897 48.11874))",13,,,,,,,,,,,,,,,,,,,,,residential,"[2155904188, 2155904187, 2155904182, 2155904190, 2155904188]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619902,,,,,"POLYGON ((11.6429925 48.1195471, 11.6430523 48.1196801, 11.6431153 48.1196675, 11.643183 48.1196539, 11.6431232 48.1195209, 11.6430489 48.1195358, 11.6429925 48.1195471))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155905675, 2155905685, 2942519669, 2155905681, 2155905686, 2942519679, 2155905675]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619904,München,DE,,Heubergstraße,"POLYGON ((11.6429962 48.1191577, 11.6429666 48.119088, 11.6428607 48.1191112, 11.6427798 48.1191288, 11.6428161 48.1191964, 11.6429962 48.1191577))",7,,,,,,,,,,,,,,,,,,,,,residential,"[2155905683, 2155905694, 2155905691, 2155905684, 2155905693, 2155905683]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619906,,,,,"POLYGON ((11.6429468 48.1194556, 11.6430094 48.1194431, 11.6430676 48.1194315, 11.6430326 48.1193536, 11.6429119 48.1193777, 11.6429468 48.1194556))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155905669, 2942519674, 2155905687, 2155905678, 2155905674, 2155905669]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619908,München,DE,,Heubergstraße,"POLYGON ((11.6428531 48.1190506, 11.6428095 48.1189624, 11.6429251 48.118937, 11.6429687 48.1190251, 11.6428531 48.1190506))",9,,,,,,,,,,,,,,,,,,,,,residential,"[2155905690, 2155905671, 2155905670, 2155905689, 2155905690]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205619909,München,DE,,Heubergstraße,"POLYGON ((11.6430206 48.1192191, 11.6429962 48.1191577, 11.6428161 48.1191964, 11.6428467 48.1192598, 11.6430206 48.1192191))",5,,,,,,,,,,,,,,,,,,,,,residential,"[2155905668, 2155905683, 2155905693, 2155905680, 2155905668]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205620285,München,DE,,Sonnwendjochstraße,"POLYGON ((11.6444651 48.1197852, 11.644407 48.119692, 11.6445669 48.1196475, 11.6446251 48.1197408, 11.6444651 48.1197852))",68,,,,,,,,,,,,,,,,,,,,,residential,"[2155910351, 1933581953, 1933582083, 2155910350, 2155910351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622145,,,,,"POLYGON ((11.6439693 48.1194864, 11.643941 48.1194325, 11.6439106 48.1193743, 11.6440266 48.1193473, 11.6440853 48.1194593, 11.6439693 48.1194864))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155924982, 2942519673, 2155924985, 2155924998, 2155924981, 2155924982]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622146,München,DE,,Gratlspitzstraße,"POLYGON ((11.6437481 48.1195281, 11.6438902 48.1195005, 11.6438366 48.1193777, 11.6436945 48.1194054, 11.6437481 48.1195281))",18,,,,,,,,,,,,,,,,,,,,,residential,"[2155924990, 2155924987, 2155924980, 2155924988, 2155924990]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622148,,,,,"POLYGON ((11.6436757 48.1195469, 11.6436434 48.1194763, 11.6435255 48.1195003, 11.6435578 48.119571, 11.6436757 48.1195469))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155924991, 2155924999, 2155924984, 2155924983, 2155924991]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622149,,,,,"POLYGON ((11.6433779 48.1196123, 11.6434828 48.1195917, 11.6434522 48.1195222, 11.6433473 48.1195429, 11.6433779 48.1196123))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155924997, 2155924986, 2155924996, 2155924995, 2155924997]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622150,München,DE,,Sonnwendjochstraße,"POLYGON ((11.6442419 48.119431, 11.6441643 48.1193132, 11.6443233 48.1192665, 11.6444008 48.1193843, 11.6442419 48.119431))",72,,,,,,,,,,,,,,,,,,,,,residential,"[2155924993, 2155924994, 2155924992, 2155924989, 2155924993]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622326,München,DE,,Sonnwendjochstraße,"POLYGON ((11.644293 48.119182, 11.6442285 48.1190939, 11.6440739 48.1191443, 11.6441384 48.1192324, 11.644293 48.119182))",74,,,,,,,,,,,,,,,,,,,,,residential,"[2155926653, 2155926648, 2155926628, 2155926637, 2155926653]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622327,,,,,"POLYGON ((11.64334 48.1181428, 11.6434286 48.1181242, 11.6434129 48.1180911, 11.643522 48.1180681, 11.6435719 48.1181737, 11.6434911 48.1181908, 11.6433743 48.1182154, 11.64334 48.1181428))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155926643, 2155926638, 2155926647, 2155926632, 2155926626, 2942601723, 2155926631, 2155926643]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622328,München,DE,,Sonnwendjochstraße,"POLYGON ((11.6441609 48.1190175, 11.6441082 48.1189094, 11.6439566 48.1189423, 11.6440093 48.1190504, 11.6441609 48.1190175))",76,,,,,,,,,,,,,,,,,,,,,residential,"[2155926644, 2155926630, 2155926651, 2155926646, 2155926644]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622329,,,,,"POLYGON ((11.6438472 48.118898, 11.6440407 48.1188405, 11.644006 48.1187905, 11.6439626 48.1187279, 11.6437667 48.1187873, 11.6438472 48.118898))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155926625, 2155926629, 2942601739, 2155926652, 2155926627, 2155926625]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622330,,,,,"POLYGON ((11.6438243 48.1185166, 11.6437771 48.1184497, 11.643741 48.1183984, 11.6435586 48.1184557, 11.6436419 48.1185739, 11.6438243 48.1185166))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155926640, 2942601714, 2155926636, 2155926641, 2155926645, 2155926640]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622331,,,,,"POLYGON ((11.6438551 48.1186763, 11.6436954 48.1187316, 11.6436281 48.1186449, 11.6437878 48.1185896, 11.6438301 48.1186441, 11.6438551 48.1186763))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155926624, 2155926635, 2155926650, 2155926639, 2942601733, 2155926624]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622332,,,,,"POLYGON ((11.6434108 48.118312, 11.6435994 48.1182579, 11.6436698 48.1183673, 11.6435807 48.1183928, 11.6434812 48.1184213, 11.6434108 48.118312))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155926649, 2155926634, 2155926633, 2942601717, 2155926642, 2155926649]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622520,München,DE,,,"POLYGON ((11.6431769 48.1180294, 11.6431422 48.117956, 11.643236 48.1179362, 11.6432707 48.1180096, 11.6431769 48.1180294))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155928092, 2155928084, 2155928094, 2155928083, 2155928092]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622521,,,,,"POLYGON ((11.6429828 48.1181553, 11.6429251 48.1180144, 11.6430276 48.1179956, 11.64305 48.1180502, 11.6430853 48.1181366, 11.6429828 48.1181553))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155928079, 2155928090, 2155928081, 2942519684, 2155928088, 2155928079]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205622522,,,,,"POLYGON ((11.6426292 48.1180711, 11.6426878 48.1182113, 11.642828 48.1181851, 11.6428041 48.1181213, 11.6427693 48.118045, 11.6426292 48.1180711))",,,,,,,,,,,,,,,,,,,,,,residential,"[2155928100, 2155928086, 2155928096, 2942519685, 2155928098, 2155928100]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377542,,,,,"POLYGON ((11.6420813 48.1177267, 11.6421497 48.1177101, 11.6422343 48.1176896, 11.6421886 48.1176059, 11.6420357 48.1176431, 11.6420813 48.1177267))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843011, 2942510741, 2163842987, 2163842980, 2163842978, 2163843011]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377543,,,,,"POLYGON ((11.6420677 48.1174765, 11.6419253 48.1175153, 11.6419773 48.1176006, 11.6420423 48.1175829, 11.6421198 48.1175619, 11.6420677 48.1174765))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163842996, 2163843013, 2163843014, 2942510747, 2163842979, 2163842996]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377544,,,,,"POLYGON ((11.6420821 48.116275, 11.6421932 48.1162258, 11.6422372 48.11627, 11.6422684 48.1163015, 11.6422983 48.1163316, 11.6421872 48.1163808, 11.6420821 48.116275))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843020, 2163843000, 2923691481, 2923691480, 2163843004, 2163842989, 2163843020]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377545,,,,,"POLYGON ((11.6419046 48.1171736, 11.6417295 48.1172307, 11.6417996 48.1173265, 11.6418554 48.1173083, 11.6419223 48.1172864, 11.6419747 48.1172694, 11.6419046 48.1171736))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843009, 2163842997, 2163842981, 2942510742, 2942510750, 2163843019, 2163843009]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377546,München,DE,,,"POLYGON ((11.6418383 48.116854, 11.6419565 48.1168136, 11.6420131 48.1168876, 11.6418949 48.116928, 11.6418383 48.116854))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163842982, 2163842999, 2163842988, 2163842998, 2163842982]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377547,,,,,"POLYGON ((11.6420393 48.1174086, 11.6419903 48.1173316, 11.6418282 48.1173815, 11.6418816 48.1174569, 11.6419606 48.1174327, 11.6420393 48.1174086))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163842977, 2163843010, 2163843016, 2163842993, 2942510748, 2163842977]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377548,,,,,"POLYGON ((11.6417792 48.1164248, 11.6419883 48.1163294, 11.6420887 48.1164275, 11.6419955 48.11647, 11.6418795 48.1165229, 11.6417792 48.1164248))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843002, 2163843005, 2163842995, 2923691477, 2163843015, 2163843002]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377549,,,,,"POLYGON ((11.6414734 48.1168894, 11.6415667 48.1168599, 11.6416665 48.1168283, 11.6415936 48.1167255, 11.6414005 48.1167865, 11.6414734 48.1168894))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843003, 2923676852, 2163842994, 2163842983, 2163843012, 2163843003]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377550,,,,,"POLYGON ((11.6418157 48.117031, 11.6418841 48.1171397, 11.6417978 48.1171668, 11.6417051 48.1171958, 11.6416263 48.1170939, 11.6418157 48.117031))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843007, 2163842976, 2942510745, 2163843006, 2163843008, 2163843007]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377551,,,,,"POLYGON ((11.642189 48.1179983, 11.6423313 48.1179665, 11.6423798 48.1179558, 11.6423208 48.1178379, 11.64213 48.1178804, 11.6421586 48.1179376, 11.642189 48.1179983))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843018, 2942519668, 2163842986, 2163842984, 2163843017, 2942519677, 2163843018]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377552,,,,,"POLYGON ((11.6416816 48.1169049, 11.6415278 48.1169599, 11.641584 48.1170299, 11.6416591 48.117003, 11.6417379 48.1169749, 11.6416816 48.1169049))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163842990, 2163842992, 2163843001, 2942510740, 2163842991, 2163842990]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377601,,,,,"POLYGON ((11.642441 48.1164849, 11.6422626 48.1165578, 11.642339 48.1166411, 11.6424311 48.1166035, 11.6425174 48.1165682, 11.642441 48.1164849))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843277, 2163843264, 2163843273, 2923691485, 2163843274, 2163843277]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377602,München,DE,,,"POLYGON ((11.6422396 48.1164068, 11.6423353 48.1163679, 11.6424018 48.116441, 11.6423061 48.1164798, 11.6422396 48.1164068))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843271, 2163843267, 2163843262, 2163843268, 2163843271]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377603,,,,,"POLYGON ((11.6426895 48.1167653, 11.6425156 48.1168275, 11.6426041 48.1169379, 11.642778 48.1168758, 11.6427499 48.1168407, 11.6427159 48.1167983, 11.6426895 48.1167653))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843265, 2163843276, 2163843275, 2163843266, 2942535682, 2942535655, 2163843265]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377604,München,DE,,,"POLYGON ((11.6428064 48.1169197, 11.6426824 48.1169606, 11.6427416 48.1170406, 11.6428656 48.1169996, 11.6428064 48.1169197))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163843269, 2163843270, 2163843263, 2163843272, 2163843269]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377831,,,,,"POLYGON ((11.6429328 48.1172536, 11.6430111 48.1173787, 11.642939 48.1173988, 11.6429729 48.117453, 11.6430557 48.1174299, 11.6431505 48.1174034, 11.6430383 48.1172242, 11.6429328 48.1172536))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163844755, 2163844769, 2163844749, 2163844746, 2942535662, 2163844762, 2163844744, 2163844755]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377832,,,,,"POLYGON ((11.6430527 48.1175757, 11.6432179 48.1175352, 11.6432527 48.1175985, 11.6431829 48.1176157, 11.6430876 48.1176391, 11.6430527 48.1175757))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163844765, 2163844754, 2163844745, 2942535656, 2163844770, 2163844765]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377833,,,,,"POLYGON ((11.6432969 48.1176559, 11.6431562 48.1176843, 11.6431981 48.117777, 11.6432931 48.1177586, 11.6433389 48.1177486, 11.6432969 48.1176559))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163844764, 2163844742, 2163844759, 2942519667, 2163844748, 2163844764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377834,München,DE,,,"POLYGON ((11.6428763 48.1177753, 11.6427735 48.1177943, 11.6428027 48.1178644, 11.6429054 48.1178454, 11.6428763 48.1177753))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163844763, 2163844752, 2163844747, 2163844756, 2163844763]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377835,,,,,"POLYGON ((11.6429221 48.1170669, 11.6427453 48.1171248, 11.6427979 48.1171963, 11.6428848 48.1171678, 11.6429747 48.1171384, 11.6429221 48.1170669))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163844753, 2163844757, 2163844758, 2942535677, 2163844760, 2163844753]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377836,München,DE,,,"POLYGON ((11.6427669 48.1174872, 11.6426332 48.1175245, 11.6426831 48.1176043, 11.6428168 48.117567, 11.6427669 48.1174872))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163844768, 2163844767, 2163844739, 2163844771, 2163844768]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377837,,,,,"POLYGON ((11.6426898 48.1173389, 11.6427402 48.1174159, 11.6427011 48.1174273, 11.6426417 48.1174447, 11.6425994 48.117457, 11.642549 48.1173799, 11.6426898 48.1173389))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163844761, 2163844741, 2942535663, 2942535664, 2163844750, 2163844751, 2163844761]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206377838,,,,,"POLYGON ((11.6427223 48.1178713, 11.642652 48.1178872, 11.6425507 48.11791, 11.642487 48.1179244, 11.6424271 48.1178061, 11.6426623 48.117753, 11.6427223 48.1178713))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163844738, 2942519683, 2942519681, 2163844743, 2163844740, 2163844766, 2163844738]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206378832,München,DE,81825,Wildalpjochstraße,"POLYGON ((11.6439212 48.1167034, 11.6438649 48.1167376, 11.6440032 48.1168391, 11.6440595 48.1168048, 11.6439212 48.1167034))",3a,,,,,,,,,,,,,,,,,,,,,residential,"[2163853835, 1949861806, 1949861830, 2163853836, 2163853835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206378885,München,DE,81825,Wildalpjochstraße,"POLYGON ((11.6443505 48.1164724, 11.6444917 48.1164235, 11.6445749 48.1165306, 11.6444336 48.1165795, 11.6443505 48.1164724))",9,,,,,,,,,,,,,,,,,,,,,residential,"[2163854682, 2163854684, 2163854683, 2163854685, 2163854682]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206378949,München,DE,81825,Wildalpjochstraße,"POLYGON ((11.6448301 48.1162644, 11.644953 48.116227, 11.6450136 48.116316, 11.6448908 48.1163533, 11.6448301 48.1162644))",13,,,,,,,,,,,,,,,,,,,,,residential,"[2163855437, 2163855439, 2163855440, 2163855434, 2163855437]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206378950,München,DE,81825,Wildalpjochstraße,"POLYGON ((11.6451981 48.1161438, 11.6453307 48.1161061, 11.6453775 48.1161795, 11.6452449 48.1162172, 11.6451981 48.1161438))",15,,,,,,,,,,,,,,,,,,,,,residential,"[2163855435, 2163855436, 2163855438, 2163855433, 2163855435]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206378991,München,DE,81825,Wildalpjochstraße,"POLYGON ((11.6440266 48.1163893, 11.6441452 48.1163368, 11.6440645 48.1162555, 11.6439459 48.116308, 11.6440266 48.1163893))",8,,,,,,,,,,,,,,,,,,,,,residential,"[2163855822, 2163855821, 2163855815, 2163855818, 2163855822]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206378992,,,,,"POLYGON ((11.644807 48.1159264, 11.644939 48.1158886, 11.6449187 48.115857, 11.6448763 48.115791, 11.6447443 48.1158288, 11.644807 48.1159264))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163855819, 2163855816, 2942535657, 2163855812, 2163855823, 2163855819]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206378993,,,,,"POLYGON ((11.644979 48.1157776, 11.6450157 48.1158335, 11.6450333 48.1158603, 11.6451482 48.1158267, 11.6450939 48.115744, 11.644979 48.1157776))",,,,,,,,,,,,,,,,,,,,,,residential,"[2163855813, 2942535660, 2163855817, 2163855814, 2163855820, 2163855813]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
