element_type,osmid,amenity,capacity,capacity:disabled,geometry,fee,parking,wheelchair,parking_space,access,access:disabled,parking:disabled,description,capacity:charging,operator,start_date,motorcar,traffic_sign,nodes,addr:city,addr:postcode,addr:street,park_ride,supervised,emergency,covered,name,capacity:electric,surface,addr:housenumber,car_sharing,note,source,fixme,opening_hours,source:geometry,image,wikimedia_commons,capacity:parent,disabled,maxstay,ref,fee:conditional
way,968781959,parking_space,1,,"POLYGON ((9.1422804 48.7270556, 9.1422528 48.7270511, 9.1422694 48.7270075, 9.1422969 48.727012, 9.1422804 48.7270556))",,,,,,,,,,,,,,"[8963037566, 8963037567, 8963037550, 8963037552, 8963037566]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,968781960,parking_space,1,,"POLYGON ((9.1422804 48.7270556, 9.1422969 48.727012, 9.1423244 48.7270165, 9.1423079 48.7270602, 9.1422804 48.7270556))",,,,,,,,,,,,,,"[8963037566, 8963037552, 8963037551, 8963037565, 8963037566]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,968781961,parking_space,1,,"POLYGON ((9.1423079 48.7270602, 9.1423354 48.7270647, 9.1423519 48.7270211, 9.1423244 48.7270165, 9.1423079 48.7270602))",,,,,,,,,,,,,,"[8963037565, 8963037564, 8963037549, 8963037551, 8963037565]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,968781962,parking_space,1,,"POLYGON ((9.1423629 48.7270693, 9.1423794 48.7270256, 9.1423519 48.7270211, 9.1423354 48.7270647, 9.1423629 48.7270693))",,,,,,,,,,,,,,"[8963037563, 8963037548, 8963037549, 8963037564, 8963037563]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,968792124,parking_space,1,,"POLYGON ((9.1401407 48.7275946, 9.1401795 48.7275778, 9.1402763 48.7275968, 9.1402357 48.7276146, 9.1401407 48.7275946))",no,,,charging,,,,,,,,,,"[8963077186, 1715845190, 8963077194, 8963077176, 8963077186]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792125,parking_space,1,,"POLYGON ((9.1401019 48.7276114, 9.1401407 48.7275946, 9.1402357 48.7276146, 9.1401951 48.7276325, 9.1401019 48.7276114))",,,,charging,,,,,,,,,,"[8963077187, 8963077186, 8963077176, 8963077175, 8963077187]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792126,parking_space,1,,"POLYGON ((9.1400631 48.7276282, 9.1401019 48.7276114, 9.1401951 48.7276325, 9.1401546 48.7276504, 9.1400631 48.7276282))",,,,normal,,,,,,,,,,"[8963077188, 8963077187, 8963077175, 8963077177, 8963077188]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792127,parking_space,1,,"POLYGON ((9.1400243 48.727645, 9.1400631 48.7276282, 9.1401546 48.7276504, 9.140114 48.7276683, 9.1400243 48.727645))",,,,normal,,,,,,,,,,"[8963077189, 8963077188, 8963077177, 8963077174, 8963077189]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792128,parking_space,1,,"POLYGON ((9.1399855 48.7276618, 9.1400243 48.727645, 9.140114 48.7276683, 9.1400734 48.7276862, 9.1399855 48.7276618))",,,,normal,,,,,,,,,,"[8963077179, 8963077189, 8963077174, 8963077178, 8963077179]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792129,parking_space,1,,"POLYGON ((9.1399816 48.7277267, 9.1400158 48.7277117, 9.1399425 48.7276804, 9.1399068 48.7276959, 9.1399816 48.7277267))",,normal,,,,,,,,,,,,"[8963077183, 8963077184, 8963077185, 8963077190, 8963077183]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792130,parking_space,1,,"POLYGON ((9.1399475 48.7277417, 9.1399816 48.7277267, 9.1399068 48.7276959, 9.1398711 48.7277113, 9.1399475 48.7277417))",,normal,,,,,,,,,,,,"[8963077182, 8963077183, 8963077190, 8963077191, 8963077182]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792131,parking_space,1,,"POLYGON ((9.1399134 48.7277568, 9.1399475 48.7277417, 9.1398711 48.7277113, 9.1398354 48.7277268, 9.1399134 48.7277568))",,normal,,,,,,,,,,,,"[8963077181, 8963077182, 8963077191, 8963077192, 8963077181]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792132,parking_space,1,,"POLYGON ((9.1398793 48.7277718, 9.1399134 48.7277568, 9.1398354 48.7277268, 9.1397997 48.7277423, 9.1398793 48.7277718))",,normal,,,,,,,,,,,,"[8963077180, 8963077181, 8963077192, 8963077193, 8963077180]",,,,,,,,,,,,,,,,,,,,,,,,
way,968792133,parking_space,1,,"POLYGON ((9.1398452 48.7277869, 9.1398793 48.7277718, 9.1397997 48.7277423, 9.139764 48.7277577, 9.1398452 48.7277869))",,normal,,,,,,,,,,,,"[8963077195, 8963077180, 8963077193, 1715845194, 8963077195]",,,,,,,,,,,,,,,,,,,,,,,,
way,968800260,parking_space,1,,"POLYGON ((9.1479391 48.7300835, 9.1479533 48.7300518, 9.1480142 48.7300637, 9.148 48.7300953, 9.1479391 48.7300835))",,,,disabled,,,,,,,,,,"[8963155930, 5878129949, 5878129948, 8963155929, 8963155930]",,,,,,,,,,,,,,,,,,,,,,,,
way,968800261,parking_space,1,,"POLYGON ((9.1479249 48.7301151, 9.1479391 48.7300835, 9.148 48.7300953, 9.1479858 48.730127, 9.1479249 48.7301151))",,,,disabled,,,,,,,,,,"[5878129950, 8963155930, 8963155929, 5878129947, 5878129950]",,,,,,,,,,,,,,,,,,,,,,,,
way,969255063,parking_space,1,,"POLYGON ((9.1458763 48.7279231, 9.1458843 48.7279008, 9.1459494 48.7279111, 9.1459414 48.7279333, 9.1458763 48.7279231))",,,,normal,,,,,,,,,,"[8968619495, 5659112644, 8968619494, 8968619493, 8968619495]",,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,
way,969255064,parking_space,1,,"POLYGON ((9.1458148 48.7279134, 9.1458228 48.7278912, 9.1458843 48.7279008, 9.1458763 48.7279231, 9.1458148 48.7279134))",,,,normal,,,,,,,,,,"[8968619497, 8968619496, 5659112644, 8968619495, 8968619497]",,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,
way,970676123,parking_space,1,,"POLYGON ((9.1550275 48.7300506, 9.1550516 48.7300349, 9.1550027 48.7300023, 9.1549787 48.730018, 9.1550275 48.7300506))",,,,customers,,,,,,,,,,"[8983626808, 8983626806, 8983626805, 8983626807, 8983626808]",,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,
way,970676124,parking_space,1,,"POLYGON ((9.1550035 48.7300663, 9.1550141 48.7300594, 9.1550275 48.7300506, 9.1549787 48.730018, 9.1549546 48.7300337, 9.1550035 48.7300663))",,,,customers,,,,,,,,,,"[8983626810, 9094424659, 8983626808, 8983626807, 8983626809, 8983626810]",,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,
way,970676125,parking_space,1,,"POLYGON ((9.1549305 48.7300494, 9.1549794 48.730082, 9.1550035 48.7300663, 9.1549546 48.7300337, 9.1549305 48.7300494))",,,,customers,,,,,,,,,,"[8983626812, 8983626811, 8983626810, 8983626809, 8983626812]",,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,
way,970848643,parking_space,1,,"POLYGON ((9.1514629 48.7285888, 9.1514668 48.728549, 9.1515016 48.7285505, 9.1514978 48.7285903, 9.1514629 48.7285888))",,,,customers,,,,,,,,,,"[8985231101, 8985231107, 8985231106, 8985231102, 8985231101]",,,,,,,,,,,,,,Stuttgart latest aerial imagery;survey,,,,,,,,,,
way,970848644,parking_space,1,,"POLYGON ((9.151459 48.7286287, 9.1514629 48.7285888, 9.1514978 48.7285903, 9.151494 48.7286302, 9.151459 48.7286287))",,,,customers,,,,,,,,,,"[8985231100, 8985231101, 8985231102, 8985231103, 8985231100]",,,,,,,,,,,,,,Stuttgart latest aerial imagery;survey,,,,,,,,,,
way,970848645,parking_space,1,,"POLYGON ((9.1514551 48.7286686, 9.151459 48.7286287, 9.151494 48.7286302, 9.1514902 48.72867, 9.1514551 48.7286686))",,,,customers,,,,,,,,,,"[8985231099, 8985231100, 8985231103, 8985231104, 8985231099]",,,,,,,,,,,,,,Stuttgart latest aerial imagery;survey,,,,,,,,,,
way,970848646,parking_space,1,,"POLYGON ((9.1514512 48.7287084, 9.1514864 48.7287099, 9.1514902 48.72867, 9.1514551 48.7286686, 9.1514512 48.7287084))",,,,customers,,,,,,,,,,"[8985231108, 8985231105, 8985231104, 8985231099, 8985231108]",,,,,,,,,,,,,,Stuttgart latest aerial imagery;survey,,,,,,,,,,
way,973053773,parking_space,1,1,"POLYGON ((9.1997488 48.7802384, 9.1997213 48.780222, 9.1997714 48.7801856, 9.1997988 48.780202, 9.1997488 48.7802384))",,surface,,disabled,,,,,,,,,,"[9006275636, 9006275635, 9006275634, 9006275633, 9006275636]",,,,,,,,,,asphalt,,,,,,,,,,,,,,
way,979778580,parking_space,2,,"POLYGON ((9.2172115 48.7566229, 9.2171537 48.7566416, 9.2171916 48.7566926, 9.2172495 48.7566739, 9.2172115 48.7566229))",,surface,,,,,,,,,,,,"[9063779654, 9063779657, 1094519840, 1094518883, 9063779654]",,,,,,,,,,asphalt,,,,,,,,,,,,,,
way,979778581,parking_space,7,,"POLYGON ((9.2170755 48.7564402, 9.2171805 48.7565812, 9.2171227 48.7566, 9.2170176 48.7564589, 9.2170755 48.7564402))",,surface,,,,,,,,,,,,"[1094518551, 9063779652, 9063779653, 1094520760, 1094518551]",,,,,,,,,,asphalt,,,,,,,,,,,,,,
way,979778584,parking_space,1,,"POLYGON ((9.2171382 48.7566208, 9.2171227 48.7566, 9.2171805 48.7565812, 9.217196 48.7566021, 9.2171382 48.7566208))",,surface,,,,,,,1,,,,,"[9063779656, 9063779653, 9063779652, 9063779655, 9063779656]",,,,,,,,,,asphalt,,,,,,24/7,,,,,,,,
way,979778585,parking_space,1,,"POLYGON ((9.2171537 48.7566416, 9.2171382 48.7566208, 9.217196 48.7566021, 9.2172115 48.7566229, 9.2171537 48.7566416))",,surface,,,,,,,1,,,,,"[9063779657, 9063779656, 9063779655, 9063779654, 9063779657]",,,,,,,,,,asphalt,,,,,,24/7,,,,,,,,
way,983637068,parking_space,1,,"POLYGON ((9.1475363 48.7265849, 9.1475266 48.7266256, 9.1474922 48.7266224, 9.1475018 48.7265817, 9.1475363 48.7265849))",,,,customers,,,,,,,,,,"[9094663694, 9094663686, 9094663687, 9094663695, 9094663694]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637069,parking_space,1,,"POLYGON ((9.1474673 48.7265785, 9.1475018 48.7265817, 9.1474922 48.7266224, 9.1474578 48.7266192, 9.1474673 48.7265785))",,,,customers,,,,,,,,,,"[9094663696, 9094663695, 9094663687, 9094663688, 9094663696]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637070,parking_space,1,,"POLYGON ((9.1474328 48.7265753, 9.1474673 48.7265785, 9.1474578 48.7266192, 9.1474234 48.726616, 9.1474328 48.7265753))",,,,customers,,,,,,,,,,"[9094663697, 9094663696, 9094663688, 9094663689, 9094663697]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637071,parking_space,1,,"POLYGON ((9.1473983 48.7265721, 9.1474328 48.7265753, 9.1474234 48.726616, 9.147389 48.7266128, 9.1473983 48.7265721))",,,,customers,,,,,,,,,,"[9094663698, 9094663697, 9094663689, 9094663690, 9094663698]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637072,parking_space,1,,"POLYGON ((9.1473637 48.7265689, 9.1473983 48.7265721, 9.147389 48.7266128, 9.1473546 48.7266096, 9.1473637 48.7265689))",,,,customers,,,,,,,,,,"[9094663699, 9094663698, 9094663690, 9094663691, 9094663699]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637073,parking_space,1,,"POLYGON ((9.1473292 48.7265657, 9.1473637 48.7265689, 9.1473546 48.7266096, 9.1473202 48.7266064, 9.1473292 48.7265657))",,,,customers,,,,,,,,,,"[9094663700, 9094663699, 9094663691, 3908345001, 9094663700]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637074,parking_space,1,,"POLYGON ((9.1472947 48.7265625, 9.1473292 48.7265657, 9.1473202 48.7266064, 9.1472858 48.7266032, 9.1472947 48.7265625))",,,,customers,,,,,,,,,,"[9094663701, 9094663700, 3908345001, 9094663692, 9094663701]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637075,parking_space,1,,"POLYGON ((9.1472602 48.7265592, 9.1472947 48.7265625, 9.1472858 48.7266032, 9.1472514 48.7266, 9.1472602 48.7265592))",,,,customers,,,,,,,,,,"[9094663702, 9094663701, 9094663692, 9094663693, 9094663702]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637076,parking_space,1,,"POLYGON ((9.147217 48.7265968, 9.1472257 48.726556, 9.1472602 48.7265592, 9.1472514 48.7266, 9.147217 48.7265968))",,,,customers,,,,,,,,,,"[3069042223, 9094663704, 9094663702, 9094663693, 3069042223]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637079,parking_space,1,,"POLYGON ((9.1475543 48.7264758, 9.1475854 48.7264767, 9.1475831 48.7265111, 9.1475519 48.7265102, 9.1475543 48.7264758))",,,,private,,,,,,,,,,"[9094663715, 6317512225, 9094663713, 9094663707, 9094663715]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637081,parking_space,1,,"POLYGON ((9.1475254 48.7264752, 9.1475251 48.7264749, 9.1475543 48.7264758, 9.1475519 48.7265102, 9.1475229 48.7265094, 9.1475254 48.7264752))",,,,private,,,,,,,,,,"[9094679817, 9094663716, 9094663715, 9094663707, 9094663709, 9094679817]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637082,parking_space,1,,"POLYGON ((9.1474939 48.7264742, 9.1475254 48.7264752, 9.1475229 48.7265094, 9.1474915 48.7265084, 9.1474939 48.7264742))",,,,private,,,,,,,,,,"[9094679818, 9094679817, 9094663709, 9094663710, 9094679818]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637083,parking_space,1,,"POLYGON ((9.1474623 48.7264732, 9.1474939 48.7264742, 9.1474915 48.7265084, 9.1474598 48.7265074, 9.1474623 48.7264732))",,,,private,,,,,,,,,,"[9094679819, 9094679818, 9094663710, 9094663711, 9094679819]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637084,parking_space,1,,"POLYGON ((9.1474305 48.7264722, 9.1474623 48.7264732, 9.1474598 48.7265074, 9.147428 48.7265064, 9.1474305 48.7264722))",,,,private,,,,,,,,,,"[9094679820, 9094679819, 9094663711, 9094663712, 9094679820]",,,,,,,,,,,,,,,,,,,,,,,,
way,983637085,parking_space,1,,"POLYGON ((9.1473965 48.7265054, 9.1473988 48.7264714, 9.1474305 48.7264722, 9.147428 48.7265064, 9.1473965 48.7265054))",,,,private,,,,,,,,,,"[9094663714, 6317512222, 9094679820, 9094663712, 9094663714]",,,,,,,,,,,,,,,,,,,,,,,,
way,983672437,parking_space,,,"POLYGON ((9.1420432 48.7695109, 9.1420785 48.7695147, 9.142088 48.7694754, 9.1420528 48.7694717, 9.1420432 48.7695109))",,surface,,,customers,,,,,,,,,"[9094976806, 9094976804, 9094976803, 9094976805, 9094976806]",,,,,,,,,,,,,,,,,,,,,,,,
way,983672438,parking_space,,,"POLYGON ((9.1420207 48.7694683, 9.1420111 48.7695075, 9.1420432 48.7695109, 9.1420528 48.7694717, 9.1420207 48.7694683))",,surface,,,customers,,,,,,,,,"[9094976808, 9094976807, 9094976806, 9094976805, 9094976808]",,,,,,,,,,,,,,,,,,,,,,,,
way,995808511,parking_space,1,,"POLYGON ((9.1422595 48.7271066, 9.1422941 48.7271119, 9.142278 48.7271579, 9.1422434 48.7271526, 9.1422595 48.7271066))",,,,,,,,,,,,,,"[9195270276, 9195270277, 9195270269, 9195270270, 9195270276]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808512,parking_space,1,,"POLYGON ((9.1423126 48.7271632, 9.1423287 48.7271171, 9.1422941 48.7271119, 9.142278 48.7271579, 9.1423126 48.7271632))",,,,,,,,,,,,,,"[9195270268, 9195270278, 9195270277, 9195270269, 9195270268]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808513,parking_space,1,,"POLYGON ((9.1423472 48.7271684, 9.1423633 48.7271224, 9.1423287 48.7271171, 9.1423126 48.7271632, 9.1423472 48.7271684))",,,,,,,,,,,,,,"[9195270280, 9195270281, 9195270278, 9195270268, 9195270280]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808514,parking_space,1,,"POLYGON ((9.1422088 48.7271474, 9.1422434 48.7271526, 9.1422595 48.7271066, 9.1422249 48.7271013, 9.1422088 48.7271474))",,,,,,,,,,,,,,"[9195270271, 9195270270, 9195270276, 9195270279, 9195270271]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808515,parking_space,1,,"POLYGON ((9.1421742 48.7271421, 9.1422088 48.7271474, 9.1422249 48.7271013, 9.1421903 48.7270961, 9.1421742 48.7271421))",,,,,,,,,,,,,,"[9195270272, 9195270271, 9195270279, 9195270275, 9195270272]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808516,parking_space,1,,"POLYGON ((9.1421742 48.7271421, 9.1421396 48.7271368, 9.1421556 48.7270908, 9.1421903 48.7270961, 9.1421742 48.7271421))",,,,,,,,,,,,,,"[9195270272, 9195270273, 9195270274, 9195270275, 9195270272]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808517,parking_space,1,,"POLYGON ((9.1421049 48.7271316, 9.1421396 48.7271368, 9.1421556 48.7270908, 9.142121 48.7270855, 9.1421049 48.7271316))",,,,,,,,,,,,,,"[7680360044, 9195270273, 9195270274, 7680360045, 7680360044]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808518,parking_space,1,,"POLYGON ((9.1422345 48.7272006, 9.1422482 48.7271602, 9.1422824 48.7271653, 9.1422687 48.7272056, 9.1422345 48.7272006))",,,,,,,,,,,,,,"[9195270284, 9195270287, 9195270286, 9195270283, 9195270284]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808519,parking_space,1,,"POLYGON ((9.1423167 48.7271704, 9.142351 48.7271754, 9.1423372 48.7272158, 9.142303 48.7272107, 9.1423167 48.7271704))",,,,,,,,,,,,,,"[9195270285, 9195270289, 9195270288, 9195270282, 9195270285]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808520,parking_space,1,,"POLYGON ((9.1422687 48.7272056, 9.1422824 48.7271653, 9.1423167 48.7271704, 9.142303 48.7272107, 9.1422687 48.7272056))",,,,,,,,,,,,,,"[9195270283, 9195270286, 9195270285, 9195270282, 9195270283]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,995808521,parking_space,1,,"POLYGON ((9.1422345 48.7272006, 9.1422482 48.7271602, 9.1422139 48.7271552, 9.1422002 48.7271955, 9.1422345 48.7272006))",,,,,,,,,,,,,,"[9195270284, 9195270287, 9195270290, 7680360042, 9195270284]",,,,,,,,,,,,,,Luftbilder Stuttgart,,,,,,,,,,
way,1001754730,parking_space,1,,"POLYGON ((9.1077691 48.7470485, 9.1078192 48.7470522, 9.1078282 48.7470004, 9.1077781 48.7469966, 9.1077691 48.7470485))",,,,disabled,,,,,,,,,,"[9246068355, 9246068356, 9246068351, 9246068352, 9246068355]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001754731,parking_space,1,,"POLYGON ((9.1077189 48.7470447, 9.1077691 48.7470485, 9.1077781 48.7469966, 9.107728 48.7469928, 9.1077189 48.7470447))",,,,disabled,,,,,,,,,,"[9246068354, 9246068355, 9246068352, 9246068353, 9246068354]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001754732,parking_space,1,,"POLYGON ((9.1076688 48.7470409, 9.1077189 48.7470447, 9.107728 48.7469928, 9.1076778 48.746989, 9.1076688 48.7470409))",,,,disabled,,,,,,,,,,"[1229889204, 9246068354, 9246068353, 1229889311, 1229889204]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001754733,parking_space,1,,"POLYGON ((9.1078694 48.747056, 9.1078784 48.7470042, 9.1078282 48.7470004, 9.1078192 48.7470522, 9.1078694 48.747056))",,,,disabled,,,,,,,,,,"[9246068357, 9246068350, 9246068351, 9246068356, 9246068357]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001754734,parking_space,1,,"POLYGON ((9.1086598 48.7471059, 9.1087075 48.7471083, 9.1087129 48.7470607, 9.1086652 48.7470583, 9.1086598 48.7471059))",,,,disabled,,,,,,,,,,"[9246068360, 5065786869, 9246068358, 9246068359, 9246068360]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001754735,parking_space,1,,"POLYGON ((9.1086598 48.7471059, 9.1086126 48.7471036, 9.108618 48.747056, 9.1086652 48.7470583, 9.1086598 48.7471059))",,,,disabled,,,,,,,,,,"[9246068360, 1229889199, 1229889338, 9246068359, 9246068360]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001758226,parking_space,1,,"POLYGON ((9.1064854 48.7471953, 9.1065403 48.7471939, 9.1065374 48.747143, 9.1064825 48.7471444, 9.1064854 48.7471953))",,,,disabled,,,,,,,,,,"[9246016448, 5065786868, 9246016446, 9246016447, 9246016448]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001758227,parking_space,1,,"POLYGON ((9.1064273 48.7471967, 9.1064854 48.7471953, 9.1064825 48.7471444, 9.1064244 48.7471458, 9.1064273 48.7471967))",,,,disabled,,,,,,,,,,"[2376216018, 9246016448, 9246016447, 2376216019, 2376216018]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001796372,parking_space,1,,"POLYGON ((9.1486154 48.7299676, 9.1486522 48.7299727, 9.1486663 48.7299285, 9.1486294 48.7299234, 9.1486154 48.7299676))",,,,private,,,,,,,,,,"[9246433866, 9246433865, 9246433859, 9246433860, 9246433866]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001796373,parking_space,1,,"POLYGON ((9.1486891 48.7299778, 9.1487259 48.7299829, 9.14874 48.7299387, 9.1487031 48.7299336, 9.1486891 48.7299778))",,,,private,,,,,,,,,,"[9246433864, 2879706293, 9246433863, 9246433858, 9246433864]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001796374,parking_space,1,,"POLYGON ((9.1486522 48.7299727, 9.1486663 48.7299285, 9.1487031 48.7299336, 9.1486891 48.7299778, 9.1486522 48.7299727))",,,,private,,,,,,,,,,"[9246433865, 9246433859, 9246433858, 9246433864, 9246433865]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001796375,parking_space,1,,"POLYGON ((9.1485785 48.7299625, 9.1485417 48.7299574, 9.1485558 48.7299132, 9.1485926 48.7299183, 9.1485785 48.7299625))",,,,private,,,,,,,,,,"[9246433867, 2879706289, 9246433862, 9246433861, 9246433867]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1001796376,parking_space,1,,"POLYGON ((9.1485785 48.7299625, 9.1485926 48.7299183, 9.1486294 48.7299234, 9.1486154 48.7299676, 9.1485785 48.7299625))",,,,private,,,,,,,,,,"[9246433867, 9246433861, 9246433860, 9246433866, 9246433867]",,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,
way,1035366175,parking_space,,,"POLYGON ((9.2389844 48.7744063, 9.2390215 48.7743714, 9.2389976 48.7743523, 9.238962 48.7743894, 9.2389844 48.7744063))",,,,,,,,,,,,,,"[9537183510, 9537183511, 9537195034, 9537195035, 9537183510]",,,,,,,,,,,,,,,,,,,,,,,,
way,1035366176,parking_space,,,"POLYGON ((9.2389976 48.7743523, 9.2389762 48.7743352, 9.2389394 48.7743723, 9.238962 48.7743894, 9.2389976 48.7743523))",,,,,,,,,,,,,,"[9537195034, 9537195036, 9537195037, 9537195035, 9537195034]",,,,,,,,,,,,,,,,,,,,,,,,
way,1035366177,parking_space,,,"POLYGON ((9.2389762 48.7743352, 9.2389572 48.7743199, 9.2389192 48.774357, 9.2389394 48.7743723, 9.2389762 48.7743352))",,,,,,,,,,,,,,"[9537195036, 9537195038, 9537195039, 9537195037, 9537195036]",,,,,,,,,,,,,,,,,,,,,,,,
way,1035366178,parking_space,,,"POLYGON ((9.2389572 48.7743199, 9.238935 48.7743022, 9.2388987 48.7743415, 9.2389192 48.774357, 9.2389572 48.7743199))",,,,,,,,,,,,,,"[9537195038, 9537195040, 9537195041, 9537195039, 9537195038]",,,,,,,,,,,,,,,,,,,,,,,,
way,1035366179,parking_space,,,"POLYGON ((9.238935 48.7743022, 9.238915 48.7742862, 9.2388758 48.7743242, 9.2388987 48.7743415, 9.238935 48.7743022))",,,,,,,,,,,,,,"[9537195040, 9537183512, 9537183513, 9537195041, 9537195040]",,,,,,,,,,,,,,,,,,,,,,,,
way,1065262751,parking_space,1,1,"POLYGON ((9.1753029 48.7991748, 9.1753006 48.7992073, 9.1753643 48.7992329, 9.1753653 48.7992009, 9.1753029 48.7991748))",,street_side,,disabled,,,,,,,,,,"[9783179035, 9783179034, 9783179033, 9783179032, 9783179035]",,,,,,,,,,,,,,,,,,,,,,,,
way,1065262757,parking_space,1,1,"POLYGON ((9.0974194 48.8256035, 9.0974226 48.8255697, 9.097493 48.8255726, 9.0974897 48.8256064, 9.0974194 48.8256035))",,,,disabled,,,,,,,,,,"[9783179086, 9783179085, 9783179084, 9783179083, 9783179086]",,,,,,,,,,,,,,,,,,,,,,,,
way,1075154603,parking_space,1,,"POLYGON ((9.1121973 48.7262219, 9.1122407 48.7262461, 9.1122902 48.7262073, 9.1122463 48.7261832, 9.1121973 48.7262219))",,,,disabled,,,,,,,,,,"[9860810667, 9860810668, 1570171155, 9860810669, 9860810667]",,,,,,,,,,,,,,,,,,https://commons.wikimedia.org/wiki/File%3ABehinderten_Parkpl%C3%A4tze.jpg,File:Behinderten Parkplätze.jpg,,,,,
way,1075154604,parking_space,1,,"POLYGON ((9.1121585 48.7262004, 9.1121973 48.7262219, 9.1122463 48.7261832, 9.1122076 48.7261618, 9.1121585 48.7262004))",,,,disabled,,,,,,,,,,"[9860810670, 9860810667, 9860810669, 9860810671, 9860810670]",,,,,,,,,,,,,,,,,,,File:Behinderten Parkplätze.jpg,,,,,
way,1076153732,parking_space,1,1,"POLYGON ((9.1727369 48.7633516, 9.172743 48.7633341, 9.1728241 48.7633465, 9.172818 48.7633639, 9.1727369 48.7633516))",,lane,,disabled,,,,,,,,,,"[9868818789, 9868818788, 9868818787, 9868818786, 9868818789]",,,,,,,,,,,,,,,,,,,,,,,,
way,1076619557,parking_space,1,1,"POLYGON ((9.1805596 48.8300445, 9.1805542 48.8300862, 9.1806391 48.8300907, 9.1806445 48.8300493, 9.1805596 48.8300445))",,,,,,,,,,,,,,"[5873904188, 9872675443, 9872675442, 5873904187, 5873904188]",,,,,,,,,,,,,,,,,,,,,,,,
