element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,entrance,geometry,source,access,building,name,description,note,operator,website,wheelchair,check_date,url,nodes,building:levels,roof:levels,roof:shape,building:colour,building:material,roof:colour,roof:material,roof:orientation,service,was:amenity,was:cuisine,was:name,was:website,building:levels:underground,fixme,reg_name,start_date,source:roof:shape,name:wikipedia,height,name:building,phone,source:addr,nohousenumber,owner,wikidata,ele,roof:height,building:part,operator:url,proposed:name,start_date:construction,proposed:roof:shape,construction,building:parts,architect,building:name,building:min_level,ways,type
way,108261834,Stuttgart,DE,2,70191,Räpplenstraße,,,"POLYGON ((9.179747 48.7890619, 9.1797573 48.7890593, 9.1797655 48.7890554, 9.1797711 48.7890497, 9.179774 48.7890409, 9.1798022 48.7889437, 9.1798015 48.7889357, 9.1797977 48.7889309, 9.179791 48.7889265, 9.1797789 48.7889243, 9.1797097 48.7889328, 9.1794246 48.7889678, 9.1794146 48.7889695, 9.1794071 48.7889736, 9.1794008 48.7889799, 9.1794012 48.7889897, 9.1794344 48.7890598, 9.1794413 48.7890674, 9.1794492 48.7890723, 9.1794602 48.7890749, 9.1794719 48.7890747, 9.179747 48.7890619))",,,residential,,,,,,,,,"[1242455982, 2298711175, 2298711167, 2298711162, 2298711163, 1242455741, 2298711166, 2298711169, 2298711177, 2298711170, 9231038511, 2298711164, 2298711174, 2298711165, 2298711176, 2298711168, 2298711171, 2298711178, 2298711172, 2298711173, 1242455886, 1242455982]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108374133,Stuttgart,DE,24,70191,Frühlingshalde,,,"POLYGON ((9.1797947 48.7962525, 9.1798734 48.7962969, 9.1799445 48.7962423, 9.1799051 48.79622, 9.1799182 48.7962099, 9.1798789 48.7961877, 9.1797947 48.7962525))",,,residential,,,,,,,,,"[1243675928, 7374074037, 7374074036, 9290717089, 9290717088, 1243675849, 1243675928]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108691849,Stuttgart,,14,70178,Sophienstraße,,,"POLYGON ((9.1754161 48.7709868, 9.1753375 48.7709391, 9.1753442 48.7709351, 9.1753167 48.7709175, 9.1753097 48.7709218, 9.1752673 48.7708935, 9.1752631 48.7708907, 9.1752497 48.7708819, 9.175197 48.7709255, 9.1751903 48.7709221, 9.1751656 48.7709423, 9.1751719 48.7709457, 9.1751267 48.7709837, 9.1750398 48.7710527, 9.1750761 48.7710735, 9.1750728 48.7710774, 9.1751048 48.7710951, 9.1751102 48.7710917, 9.1751474 48.7711116, 9.1752124 48.771062, 9.1752191 48.7710659, 9.1752736 48.7710281, 9.1753168 48.7710558, 9.1754161 48.7709868))",survey,,residential,,,,,,,,,"[1246315216, 8905340112, 8905340102, 8905340103, 8905340113, 3836110953, 9826627177, 8905340114, 8905340104, 8905340101, 8905340100, 8905340105, 9826627178, 1246315018, 8905340109, 8905340107, 8905340106, 8905340108, 1246315093, 8905340110, 8905340111, 1246315391, 1246315292, 1246315216]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108693610,Stuttgart,DE,60,70190,Reitzensteinstraße,,,"POLYGON ((9.2014168 48.794329, 9.2016074 48.7944415, 9.2016918 48.7943795, 9.2016501 48.7943548, 9.2016696 48.7943405, 9.2016142 48.7943077, 9.2016491 48.7942821, 9.2015557 48.7942269, 9.2014168 48.794329))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1246340930, 1246340879, 1246340908, 4933320324, 4933320323, 4933320321, 4933320322, 1246340863, 1246340930]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108693621,Stuttgart,DE,5,70190,Werderstraße,,,"POLYGON ((9.2021451 48.7937941, 9.2021239 48.7937816, 9.20201 48.7938654, 9.2019973 48.7938579, 9.201969 48.7938787, 9.2019811 48.7938858, 9.2018794 48.7939606, 9.2019008 48.7939732, 9.2019957 48.7940292, 9.2020314 48.794003, 9.2020049 48.7939874, 9.2020279 48.7939705, 9.2020541 48.7939859, 9.2021769 48.7938956, 9.2021504 48.79388, 9.202173 48.7938633, 9.202199 48.7938787, 9.2022388 48.7938494, 9.2021451 48.7937941))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1246340916, 4933318993, 1246340947, 1246340889, 1246340934, 1246340880, 1246340956, 1246340885, 1246340891, 4933318969, 4933318968, 4933318967, 4933318966, 4933318965, 4933318962, 4933318963, 4933318964, 1246340937, 1246340916]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108918744,,,28,,Karlsbader Straße,,,"POLYGON ((9.2265197 48.8016742, 9.226538 48.8016319, 9.226521 48.8016287, 9.2265346 48.8015975, 9.2265516 48.8016007, 9.226553 48.8015974, 9.2266863 48.8016225, 9.2266529 48.8016993, 9.2265197 48.8016742))",,,residential,,,,,,,,,"[8572280309, 8572280315, 8572280313, 8572280312, 8572280314, 1248453766, 1248453790, 8572280308, 8572280309]",3,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109187760,Stuttgart,DE,38A,70174,Hegelstraße,,,"POLYGON ((9.1653571 48.7835013, 9.1652722 48.7835215, 9.1653259 48.7836193, 9.1654108 48.783599, 9.1653571 48.7835013))",,,residential,,,,,,,,,"[1250607659, 1250607712, 1250607876, 1250608081, 1250607659]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109271422,,,,,,,,"POLYGON ((9.1906361 48.8306665, 9.1905606 48.8306526, 9.1904583 48.8306337, 9.1904713 48.8306031, 9.190494 48.8305501, 9.1906718 48.830583, 9.1906361 48.8306665))",,,residential,,,,,,,,,"[7333943814, 3763461641, 1251410353, 1251410106, 1251410197, 7333943815, 7333943814]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109271424,,,,,,,,"POLYGON ((9.1898378 48.8304797, 9.1896974 48.8304535, 9.1896607 48.8305386, 9.1897314 48.8305518, 9.189801 48.8305648, 9.189814 48.8305348, 9.1898378 48.8304797))",,,residential,,,,,,,,,"[1251410112, 1251410221, 1251410198, 3763461638, 1251410019, 1251410054, 1251410112]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109271439,,,,,,,,"POLYGON ((9.1900056 48.8305404, 9.1901456 48.8305666, 9.1901618 48.8305291, 9.1901779 48.8304917, 9.190038 48.8304655, 9.1900213 48.830504, 9.1900056 48.8305404))",,,residential,,,,,,,,,"[1251409970, 1251410280, 3763461639, 1251410089, 1251410172, 1251410319, 1251409970]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109271448,,,,,,,,"POLYGON ((9.1911035 48.8305993, 9.1909682 48.8305838, 9.1909571 48.830626, 9.1909455 48.83067, 9.1910808 48.8306854, 9.1911035 48.8305993))",,,residential,,,,,,,,,"[7333943816, 1251410305, 3763461643, 1251410180, 7333943817, 7333943816]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109271453,,,,,,,,"POLYGON ((9.1890644 48.8304532, 9.189102 48.8303713, 9.1889514 48.8303414, 9.1889368 48.8303732, 9.1889139 48.8304233, 9.1889569 48.8304318, 9.1890644 48.8304532))",,,residential,,,,,,,,,"[1251410226, 1251410069, 1251410233, 1251410039, 1251410035, 3763461635, 1251410226]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109271462,,,,,,,,"POLYGON ((9.1903906 48.8305872, 9.1903842 48.8306013, 9.190377 48.8306169, 9.1902393 48.8305898, 9.1902119 48.8305844, 9.1902545 48.8304908, 9.1904196 48.8305234, 9.1903906 48.8305872))",,,residential,,,,,,,,,"[1251410153, 3771869574, 1251410120, 3763461640, 1251410230, 1251410033, 1251410105, 1251410153]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109271464,,,,,,,,"POLYGON ((9.189575 48.8305434, 9.1896118 48.8304719, 9.1894646 48.8304391, 9.18945 48.8304673, 9.1894278 48.8305105, 9.1894421 48.8305137, 9.189575 48.8305434))",,,residential,,,,,,,,,"[1251409996, 1251409956, 1251410020, 1251410351, 1251410315, 3763461637, 1251409996]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109271504,,,,,,,,"POLYGON ((9.1893388 48.8304425, 9.1893535 48.8304139, 9.1891978 48.8303791, 9.1891517 48.8304685, 9.1891856 48.8304761, 9.1893075 48.8305033, 9.1893388 48.8304425))",,,residential,,,,,,,,,"[1251410074, 1251410091, 1251410366, 1251410003, 3763461636, 1251410286, 1251410074]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,110801419,Stuttgart,DE,9,70193,Chamissostraße,,,"POLYGON ((9.1411683 48.7743613, 9.1411654 48.7744432, 9.1410918 48.7744421, 9.14109 48.7744925, 9.1413039 48.7744959, 9.1413039 48.7743639, 9.1411683 48.7743613))",,,residential,,,,,,,,,"[316959910, 316959911, 316959912, 316959913, 316959890, 1264283816, 316959910]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111458682,Stuttgart,DE,28,70435,Am Stadtpark,,,"POLYGON ((9.1619145 48.829087, 9.1620312 48.8290425, 9.1619775 48.8289815, 9.1618608 48.829026, 9.1619145 48.829087))",,,residential,,,,,,,,,"[1269861202, 1269861396, 1269861108, 1269861327, 1269861202]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111584025,Stuttgart,DE,1,70469,Kaiserstuhlweg,,,"POLYGON ((9.146878 48.8132521, 9.1470643 48.8132464, 9.1470607 48.8131961, 9.1470472 48.8131966, 9.1470443 48.8131565, 9.1469143 48.8131606, 9.1469146 48.8131649, 9.1468719 48.8131662, 9.146878 48.8132521))",,,residential,,,,,,,,,"[1270956930, 1270956911, 9351157554, 9351157555, 1270956879, 9351157557, 9351157556, 1270956921, 1270956930]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112519171,Stuttgart,DE,53,70469,Thüringer-Wald-Straße,,,"POLYGON ((9.1400774 48.8139592, 9.1401976 48.8139672, 9.1402106 48.8138821, 9.1400904 48.8138741, 9.1400774 48.8139592))",,,residential,,,,,,,,,"[1278684024, 1278683958, 1278683714, 1278683867, 1278684024]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112527412,Stuttgart,DE,14,70469,Happoldstraße,,,"POLYGON ((9.1605945 48.8056964, 9.1606779 48.8057962, 9.1608104 48.8057481, 9.1607599 48.8056876, 9.1607343 48.8056969, 9.1607098 48.8056675, 9.1606886 48.8056752, 9.1606854 48.8056714, 9.1606649 48.8056788, 9.1606675 48.8056819, 9.1606484 48.8056888, 9.1606407 48.8056796, 9.1605945 48.8056964))",Bing,,residential,,,,,,,,,"[1278761537, 1278761425, 1278761276, 1278761491, 7353196908, 9301505632, 9301505633, 9301505630, 9301505631, 9301505634, 9301505635, 7353196909, 1278761537]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112527431,Stuttgart,DE,16,70469,Happoldstraße,,,"POLYGON ((9.1605735 48.8059616, 9.1606128 48.8059491, 9.1606722 48.8059303, 9.1607131 48.8059173, 9.1607109 48.8059143, 9.1607278 48.8059088, 9.1606823 48.8058485, 9.1605279 48.805899, 9.1605467 48.8059238, 9.1605735 48.8059616))",,,residential,,,,,,,,,"[1278761585, 9311230532, 9311230529, 9301505710, 9301505709, 1278761406, 1278761347, 1278761600, 9311230537, 1278761585]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114266107,,,22,,Boskopweg,,,"POLYGON ((9.2329287 48.7608984, 9.2330398 48.760895, 9.2330383 48.7608729, 9.2330319 48.7607816, 9.2329208 48.760785, 9.2329287 48.7608984))","Maps4BW (LGL-BW, www.lgl-bw.de)",,residential,,,,,,,,,"[1294807046, 1294806123, 1294807333, 1294806522, 1294806914, 1294807046]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114266117,,,26,,Boskopweg,,,"POLYGON ((9.2331423 48.7608495, 9.2332531 48.7608462, 9.233245 48.7607298, 9.2331342 48.7607332, 9.2331356 48.7607536, 9.2331423 48.7608495))","Maps4BW (LGL-BW, www.lgl-bw.de)",,residential,,,,,,,,,"[1294807280, 1294806236, 1294806696, 1294807206, 1294806748, 1294807280]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114266242,,,24,,Boskopweg,,,"POLYGON ((9.2330383 48.7608729, 9.2331437 48.7608696, 9.2331423 48.7608495, 9.2331356 48.7607536, 9.2330302 48.7607568, 9.2330319 48.7607816, 9.2330383 48.7608729))","Maps4BW (LGL-BW, www.lgl-bw.de)",,residential,,,,,,,,,"[1294807333, 1294806292, 1294807280, 1294806748, 1294807023, 1294806522, 1294807333]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114426557,Stuttgart,DE,164/1,70193,Forststraße,,,"POLYGON ((9.1497519 48.7758797, 9.1501508 48.7759536, 9.1501748 48.7758974, 9.1497759 48.7758235, 9.1497519 48.7758797))",,,residential,,,,,,,,,"[1296214327, 1296214600, 1296214363, 1296214535, 1296214327]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114730888,Stuttgart,DE,71,70192,Lenbachstraße,,,"POLYGON ((9.1682308 48.8038604, 9.1681983 48.8037843, 9.1680644 48.803809, 9.1680968 48.8038851, 9.1681235 48.8038802, 9.1682308 48.8038604))",,,residential,,,,,,,,,"[1298892576, 1298890768, 1298892601, 9294622436, 1298891312, 1298892576]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114731167,Stuttgart,DE,73,70192,Lenbachstraße,,,"POLYGON ((9.1682586 48.8039259, 9.1682308 48.8038604, 9.1681235 48.8038802, 9.168151 48.8039459, 9.1682586 48.8039259))",,,residential,,,,,,,,,"[1298892117, 1298892576, 1298891312, 1298890989, 1298892117]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114895591,Stuttgart,DE,23,70192,Baumeisterweg,,,"POLYGON ((9.1627622 48.8047829, 9.1627938 48.8048123, 9.1628145 48.8048313, 9.1629063 48.8047883, 9.1628541 48.8047399, 9.1628065 48.8047622, 9.1627856 48.804772, 9.1627622 48.8047829))",,,residential,,,,,,,,,"[1300253492, 9297803051, 1300253164, 1300254759, 1300254423, 9297803052, 9297803055, 1300253492]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114895692,Stuttgart,DE,29,70192,Baumeisterweg,,,"POLYGON ((9.1632426 48.8051388, 9.1633572 48.8052495, 9.1633445 48.8052552, 9.1633476 48.8052582, 9.1634701 48.8052031, 9.1634685 48.8052015, 9.1634503 48.805184, 9.1633542 48.8050912, 9.1633526 48.8050896, 9.163294 48.8051154, 9.1632426 48.8051388))",,,residential,,,,,,,,,"[1300254004, 9295977483, 9295977482, 1300253755, 1300253527, 9297802872, 9297802871, 9297802878, 1300253195, 9297802879, 1300254004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114993879,Stuttgart,DE,5,70192,An der Burg,,,"POLYGON ((9.160647 48.8010958, 9.1607341 48.80111, 9.1607389 48.8010971, 9.1607892 48.8011053, 9.1608272 48.8010044, 9.1607691 48.8009949, 9.1607642 48.8010078, 9.160685 48.8009949, 9.160647 48.8010958))",yahoo,,residential,,,,,,,,,"[1301007292, 9294622728, 9294622729, 1301007792, 1301007982, 9294622731, 9294622730, 1301007513, 1301007292]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502285,,,,,,,,"POLYGON ((9.1913057 48.795731, 9.1911856 48.7957741, 9.1912413 48.7958415, 9.1912985 48.7959109, 9.1914187 48.7958679, 9.1913057 48.795731))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764367, 1304764271, 2288337195, 1304764306, 1304764266, 1304764367]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502286,,,,,,,,"POLYGON ((9.1914393 48.7958964, 9.1913206 48.7959391, 9.1913763 48.7960064, 9.1914336 48.7960755, 9.1915523 48.7960329, 9.1914393 48.7958964))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764359, 1304764281, 2288337226, 1304764239, 1304764257, 1304764359]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502287,,,,,,,,"POLYGON ((9.1914043 48.7956337, 9.1916368 48.7956265, 9.1916305 48.7955374, 9.1915248 48.7955406, 9.1915247 48.7955385, 9.1915126 48.7955389, 9.1913978 48.7955424, 9.191398 48.7955445, 9.1914043 48.7956337))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764293, 1304764354, 1304764251, 4977536099, 4977536098, 2288337246, 1304764291, 4841349135, 1304764293]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502288,,,,,,,,"POLYGON ((9.1919517 48.7956846, 9.1918435 48.7957233, 9.1918903 48.7957801, 9.1918794 48.795784, 9.1919156 48.7958279, 9.1919264 48.7958241, 9.1919737 48.7958815, 9.1920821 48.7958427, 9.1920154 48.7957618, 9.1919517 48.7956846))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764373, 1304764308, 4841349140, 4841349138, 4841349137, 4841349139, 1304764269, 1304764370, 2288337188, 1304764373]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502289,,,,,,,,"POLYGON ((9.1910932 48.7956543, 9.1911321 48.7957012, 9.1911281 48.7957038, 9.1911637 48.7957453, 9.1912728 48.7957049, 9.1912364 48.7956605, 9.1912335 48.7955946, 9.1912462 48.7955944, 9.1912442 48.7955502, 9.1911546 48.7955519, 9.1911545 48.7955495, 9.1911031 48.7955505, 9.1910831 48.7955653, 9.1910846 48.795599, 9.1910908 48.7955988, 9.1910928 48.7956447, 9.1910932 48.7956543))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764261, 4977536095, 4977536094, 1304764312, 1304764358, 1304764324, 4841349126, 4841349127, 1304764236, 4977536097, 4977536096, 4841349130, 4841349129, 4841349131, 4841349128, 4841349125, 1304764261]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502290,,,,,,,,"POLYGON ((9.1920411 48.7960485, 9.1921133 48.7960226, 9.1921162 48.7960261, 9.1921355 48.7960192, 9.1922058 48.7959941, 9.1921034 48.7958699, 9.1919893 48.7959107, 9.192039 48.7959709, 9.1919912 48.795988, 9.1920411 48.7960485))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764326, 4841321915, 4841321914, 2288337242, 1304764254, 1304764275, 1304764227, 1304764380, 1304764341, 1304764326]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502291,,,,,,,,"POLYGON ((9.1917624 48.7961532, 9.1918825 48.7961101, 9.1920001 48.7960679, 9.1919393 48.7959944, 9.1918543 48.7960249, 9.1918492 48.7960188, 9.1917818 48.796043, 9.1917869 48.7960491, 9.1917016 48.7960797, 9.1917624 48.7961532))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764334, 2288337218, 1304764322, 1304764276, 4841321912, 4841321910, 4841321911, 4841321913, 1304764225, 1304764334]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502293,,,,,,,,"POLYGON ((9.1917496 48.7956117, 9.1917809 48.7956498, 9.191775 48.7956519, 9.1918133 48.7956986, 9.191926 48.7956584, 9.1918539 48.7955706, 9.1918464 48.7955614, 9.191851 48.7955597, 9.1918266 48.7955301, 9.1917731 48.7955312, 9.1917733 48.7955344, 9.1916782 48.7955366, 9.1916824 48.7956132, 9.1917496 48.7956117))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764299, 4977536100, 4977536101, 1304764296, 1304764309, 2288337185, 4842238127, 4842238128, 1304764356, 4842238129, 4842238130, 1304764279, 1304764234, 1304764299]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115502294,,,,,,,,"POLYGON ((9.1914596 48.7961018, 9.1915158 48.7961707, 9.1915243 48.7961811, 9.1915198 48.7961826, 9.1915475 48.7962165, 9.1915717 48.7962205, 9.1916188 48.7962039, 9.1916162 48.7962007, 9.1917155 48.7961655, 9.191656 48.7960927, 9.1916069 48.79611, 9.1915687 48.7960632, 9.1914596 48.7961018))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304764323, 2288337243, 4841349019, 4841349020, 4841349016, 4841349015, 4841349018, 4841349017, 1304764350, 1304764338, 1304764249, 1304764342, 1304764323]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115503118,,,,,,,,"POLYGON ((9.1908991 48.7958993, 9.1907652 48.7959033, 9.1907719 48.7959996, 9.1908012 48.7959987, 9.1909058 48.7959956, 9.1908991 48.7958993))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304771144, 1304771263, 1304771275, 4841373660, 1304771202, 1304771144]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115503120,,,,,,,,"POLYGON ((9.1924342 48.7965523, 9.1925343 48.7965244, 9.1926344 48.7964965, 9.1925739 48.7964023, 9.1923736 48.7964581, 9.1924342 48.7965523))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304771290, 2288337194, 1304771268, 1304771125, 1304771186, 1304771290]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115503133,,,,,,,,"POLYGON ((9.1904128 48.7962614, 9.1904186 48.7963535, 9.190485 48.7963517, 9.1904848 48.7963484, 9.1905452 48.7963468, 9.1906035 48.7963452, 9.1906037 48.7963481, 9.190672 48.7963463, 9.1906663 48.7962545, 9.1904128 48.7962614))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304771133, 1304771199, 4842290426, 4842290424, 4842290422, 4842290423, 4842290425, 1304771265, 1304771233, 1304771133]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115503143,,,,,,,,"POLYGON ((9.1909173 48.7962173, 9.1907934 48.7962203, 9.1907955 48.7962571, 9.1907147 48.796259, 9.1907193 48.7963411, 9.1908427 48.7963381, 9.1908581 48.7963377, 9.1908583 48.7963415, 9.1909126 48.7963402, 9.1909299 48.7963262, 9.1909279 48.7962895, 9.1909214 48.7962896, 9.1909173 48.7962173))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304771153, 1304771157, 1304771231, 1304771111, 1304771161, 4841373637, 4841373643, 4841373640, 4841373639, 4841373638, 4841373641, 4841373642, 1304771153]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115503148,,,,,,,,"POLYGON ((9.1903852 48.7955731, 9.1903896 48.7956332, 9.1903917 48.7956621, 9.1904335 48.7956608, 9.1904331 48.7956553, 9.1905098 48.7956528, 9.1905039 48.7955724, 9.190459 48.7955738, 9.1904588 48.7955707, 9.1903852 48.7955731))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304771230, 2288337122, 1304771217, 4842290433, 4842290432, 1304771282, 1304771138, 4977128176, 4977128175, 1304771230]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115503149,,,,,,,,"POLYGON ((9.1908858 48.7957103, 9.1907876 48.7957132, 9.1907507 48.7957143, 9.1907528 48.7957442, 9.1907624 48.795744, 9.1907658 48.795794, 9.1908854 48.7957904, 9.1908833 48.79576, 9.1908892 48.7957598, 9.1908858 48.7957103))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304771169, 2287342497, 1304771267, 4841373670, 4841373669, 1304771289, 1304771232, 4841373663, 4841373664, 1304771169]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115503153,,,,,,,,"POLYGON ((9.1924138 48.7968338, 9.19247 48.7969464, 9.1925928 48.7969197, 9.1925876 48.7969093, 9.1925824 48.7968988, 9.1925366 48.7968071, 9.1924138 48.7968338))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304771216, 1304771130, 1304771250, 2288337203, 4841317032, 1304771281, 1304771216]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115503154,,,,,,,,"POLYGON ((9.1906697 48.7955669, 9.1906741 48.7956489, 9.1907512 48.7956471, 9.1907532 48.7956828, 9.1908769 48.7956799, 9.1908729 48.7956064, 9.1908779 48.7956063, 9.1908759 48.7955701, 9.1908568 48.7955587, 9.1908011 48.79556, 9.1908013 48.7955638, 9.1907858 48.7955642, 9.1906697 48.7955669))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304771170, 1304771120, 1304771241, 1304771173, 1304771292, 4841373674, 4841373675, 4841373672, 4841373673, 4841373676, 4841373677, 2288337205, 1304771170]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115504707,,,,,,,,"POLYGON ((9.1903792 48.7964957, 9.1902689 48.7964987, 9.1902687 48.796495, 9.1902138 48.7964965, 9.1901968 48.7965087, 9.1901992 48.7965457, 9.1902048 48.7965456, 9.1902059 48.7965626, 9.1902105 48.7966346, 9.1903343 48.7966312, 9.190331 48.796579, 9.1903844 48.7965776, 9.1903792 48.7964957))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304780146, 4842409286, 4842409291, 4842409288, 4977661480, 4842409290, 4842409287, 3412960781, 1304780062, 1304779976, 1304780023, 1304780025, 1304780146]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115504714,,,,,,,,"POLYGON ((9.1902439 48.7971421, 9.1902523 48.7972743, 9.1905049 48.7972673, 9.1904996 48.7971847, 9.1903708 48.7971883, 9.1903692 48.7971633, 9.1903676 48.7971386, 9.1902439 48.7971421))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[4977661494, 4588321430, 4977661496, 1304780010, 1304780142, 2287342748, 4977661495, 4977661494]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115504723,,,,,,,,"POLYGON ((9.1909626 48.7968798, 9.1908899 48.7968818, 9.1908292 48.7968835, 9.1908338 48.7969563, 9.1909679 48.7969527, 9.1909731 48.7969525, 9.1909707 48.796914, 9.1909648 48.7969141, 9.1909626 48.7968798))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304780059, 2287342549, 1304780043, 1304779993, 4842409253, 1304780112, 4842409255, 4842409254, 1304780059]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115504726,Stuttgart,DE,67,70191,Nordbahnhofstraße,Nord,,"POLYGON ((9.1896292 48.7966415, 9.189815 48.7966359, 9.1898036 48.7964704, 9.1896178 48.7964759, 9.1896292 48.7966415))","Maps4BW, LGL, www.lgl-bw.de",,residential,,,,,,,,,"[1304780055, 1304780041, 1304779991, 1304780105, 1304780055]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
