element_type,osmid,geometry,barrier,description,level,name,amenity,access,source,leisure,url,nodes,start_date,operator,website,surface,natural,wikidata,historic,loc_name,old_name,landuse,wikipedia,opening_hours,place,architect:wikidata,alt_name,reg_name,name:-2021-10-13,area,fireplace,tourism,private,bbq,dog,model_sport:aircraft,source:name,height,note,fixme,name:etymology:wikidata,name:wikipedia,lit,club,leaf_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,community_centre:for,email,fax,phone,fence,ways,drones,slackline,type,name:1937-1945
way,24869415,"POLYGON ((9.2043837 48.7105298, 9.2044391 48.7105703, 9.2047654 48.7105933, 9.2067258 48.7108185, 9.2079244 48.7109723, 9.2081728 48.7110058, 9.2082109 48.710982, 9.2082515 48.7108825, 9.208378 48.7106255, 9.2085263 48.7102978, 9.208654 48.7100341, 9.208724 48.709866, 9.2088141 48.7096326, 9.2089676 48.7094124, 9.2091715 48.7092053, 9.2097213 48.7086527, 9.2107069 48.708782, 9.2108966 48.7087837, 9.2109941 48.7087548, 9.2113326 48.708554, 9.2110542 48.707562, 9.210917 48.7074758, 9.209397 48.706853, 9.2090679 48.7071342, 9.2069152 48.7086375, 9.206885 48.7086601, 9.2057161 48.7095316, 9.2043837 48.7105298))",,,,Exotischer Garten,,,,park,,"[243881870, 270249675, 9804095780, 9804095781, 270249684, 10799793656, 10799793657, 9804095782, 9804095783, 9804095786, 9804095784, 9804095785, 9804095789, 9804095787, 9804095788, 270250587, 341759061, 262183061, 2734727913, 262183062, 270248690, 270250589, 243881891, 1586162635, 341762380, 2734740310, 2734740311, 243881870]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24869440,"POLYGON ((9.2170136 48.7098664, 9.2170401 48.709915, 9.2181923 48.708434, 9.2182767 48.7083538, 9.2166698 48.7076335, 9.2162187 48.70735, 9.2158388 48.7070302, 9.2157348 48.7069071, 9.2153604 48.7063474, 9.2153079 48.7057705, 9.2141891 48.7049884, 9.2125773 48.7045132, 9.2124933 48.7046506, 9.2123891 48.7050548, 9.2124106 48.7054144, 9.2124063 48.7059384, 9.2120114 48.7064482, 9.210917 48.7074758, 9.2110542 48.707562, 9.2112073 48.7080542, 9.2113326 48.708554, 9.2114308 48.7088763, 9.2118007 48.7099559, 9.2118956 48.7097262, 9.2119537 48.7096424, 9.2120124 48.7095643, 9.2120624 48.7095012, 9.2121133 48.709443, 9.2121716 48.7093891, 9.2122383 48.7093386, 9.2123119 48.7092863, 9.2123961 48.709239, 9.2124921 48.7091977, 9.212571 48.7091647, 9.2126538 48.7091363, 9.2127136 48.7091183, 9.2128035 48.7090963, 9.2129977 48.7090516, 9.2131344 48.7090233, 9.2132759 48.7090048, 9.213443 48.7089838, 9.2136084 48.7089711, 9.2137847 48.70896, 9.2139601 48.7089565, 9.2143137 48.7089593, 9.214565 48.7089719, 9.2148227 48.7090004, 9.2150515 48.7090322, 9.2151793 48.709053, 9.21533 48.7090789, 9.2155016 48.7091103, 9.2156772 48.7091573, 9.2158644 48.7092068, 9.2160212 48.7092582, 9.216205 48.7093248, 9.2164356 48.7094232, 9.2165787 48.7094978, 9.2167484 48.7096101, 9.2168809 48.7097152, 9.2170136 48.7098664))",,,,Botanischer Garten,,,,park,,"[248207736, 243881882, 1571972349, 243881883, 1571972340, 243881884, 1571972333, 270251278, 243881885, 243881886, 243881887, 243881888, 4117214276, 443715662, 270249374, 443715663, 243881889, 270250589, 270248690, 9072645465, 262183062, 270249505, 243511614, 2734656232, 4396512559, 248207726, 4396512557, 2734656229, 4396512554, 2734656223, 4396512552, 248207727, 4396512549, 2734656218, 4396512537, 4396512531, 2734656185, 248207728, 4396512507, 2734656180, 4396512504, 248207729, 4396512501, 2734656172, 248207730, 248207731, 248207566, 248207732, 248207733, 4396512515, 2734780430, 4396512545, 248207734, 4396512551, 2734780431, 248207735, 4396512556, 2734780433, 2734780434, 248207736]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24869468,"POLYGON ((9.2168551 48.7113761, 9.2165394 48.7124069, 9.2159773 48.7123457, 9.2159638 48.7123993, 9.2156194 48.7123567, 9.2150748 48.7123047, 9.2150443 48.7122998, 9.2151123 48.7120449, 9.214586 48.7119839, 9.2146109 48.7118835, 9.2141698 48.7118358, 9.2141801 48.7117945, 9.2140659 48.7117813, 9.2139584 48.7117705, 9.2139479 48.7118126, 9.2135049 48.7117646, 9.2134774 48.7118753, 9.2129665 48.71182, 9.2129072 48.7120587, 9.2128809 48.7120558, 9.2125039 48.7120151, 9.211995 48.71196, 9.2120086 48.7119053, 9.2119253 48.7118963, 9.2114239 48.7118421, 9.2114402 48.711753, 9.2116723 48.7108146, 9.2118017 48.7107792, 9.2120404 48.710707, 9.2128058 48.7105363, 9.2132758 48.7104527, 9.2139136 48.7103964, 9.2144023 48.7104163, 9.2147109 48.7103467, 9.2152556 48.7105142, 9.2157887 48.7106652, 9.2159356 48.7107082, 9.2158975 48.7107965, 9.2168551 48.7113761))",,,,Schlosspark,,,,park,,"[4396512578, 130398005, 130398015, 130398025, 4396512585, 1212892854, 130398033, 3676333917, 130398047, 130398054, 4392484824, 4392484825, 1610855580, 4392484826, 4392484827, 130398061, 130398067, 130398073, 130398076, 923179274, 4396512582, 130398083, 130398088, 4392484830, 130398091, 1813969659, 4396512571, 4396512570, 270250847, 270250848, 4396512566, 270250849, 4396512567, 9252770591, 4396512569, 9252770592, 9252770593, 270250851, 4396512578]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24880931,"POLYGON ((9.1431389 48.7274698, 9.1434737 48.7275129, 9.143563 48.7275244, 9.1439252 48.7275711, 9.1439712 48.7270669, 9.143989 48.7268987, 9.143944 48.7268974, 9.1439513 48.7268025, 9.1439554 48.7267605, 9.1438796 48.7267533, 9.1437703 48.7267499, 9.1436261 48.726737, 9.1436208 48.7267631, 9.1435642 48.7267581, 9.1435695 48.726732, 9.14331 48.7267099, 9.1433044 48.7267477, 9.1432798 48.7267456, 9.1432561 48.726897, 9.1432503 48.7269434, 9.1433279 48.7269515, 9.1432532 48.7271564, 9.1431389 48.7274698))",,,,Möhringer Park,,,,park,,"[270362465, 6353721327, 6353721328, 270362466, 270362468, 6353721330, 6353721331, 2298020664, 6353721359, 6353721360, 534358148, 2879320012, 2879320014, 2879320013, 2879320011, 6353721358, 6353721357, 270362470, 3258992209, 3258992212, 6353721329, 8906895023, 270362465]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24960585,"POLYGON ((9.1721997 48.7813197, 9.1725722 48.781364, 9.172989 48.7809217, 9.1733561 48.7805778, 9.1733626 48.7805408, 9.1734318 48.780503, 9.1735531 48.7803448, 9.1735521 48.7803109, 9.1736577 48.7803449, 9.1750335 48.7807723, 9.1748882 48.7809806, 9.1748424 48.7810419, 9.1747623 48.7811205, 9.1747833 48.7811339, 9.1740019 48.7821433, 9.1737621 48.7822144, 9.173555 48.7822097, 9.1732983 48.7822756, 9.1731751 48.782455, 9.1731249 48.7824726, 9.1730688 48.7824815, 9.1729958 48.7824771, 9.1727836 48.782443, 9.1727349 48.7824311, 9.1727114 48.7824254, 9.172698 48.7824221, 9.1725618 48.7823888, 9.1722469 48.7822968, 9.1722116 48.7822865, 9.1722092 48.7822776, 9.1722502 48.7822219, 9.1725297 48.7818474, 9.1721365 48.7817173, 9.1719093 48.7816397, 9.1717327 48.7815833, 9.1715443 48.7815196, 9.1713752 48.7817389, 9.1713256 48.7818078, 9.1712816 48.7818611, 9.1711698 48.7818257, 9.1709893 48.7817682, 9.170978 48.7817127, 9.170932 48.7817139, 9.1705627 48.7808804, 9.1704766 48.7806717, 9.170383 48.7804399, 9.17035 48.7802688, 9.1704562 48.7802429, 9.1704897 48.7802359, 9.1705262 48.7802258, 9.1705528 48.7802193, 9.1706197 48.780203, 9.1705253 48.7803541, 9.1705756 48.7804423, 9.1706475 48.7804527, 9.1705923 48.7805585, 9.1706961 48.7807791, 9.1707311 48.7808486, 9.1721997 48.7813197))",,,,Stadtgarten,,,,park,,"[271234439, 271234440, 271234441, 3582551601, 3582551600, 5953031555, 5953031552, 4992271370, 271233481, 3583040707, 3583143901, 3583143903, 4992271361, 3583040708, 271233483, 2947337272, 2947337271, 271233485, 271233486, 3336692063, 3336692066, 3336692065, 3336692060, 3582568624, 10300620428, 3582568623, 281395833, 3582568619, 271233487, 3582568616, 7275701730, 7275701729, 3585263437, 7275701748, 3585263434, 271233489, 7275701736, 997547036, 271233491, 3585263442, 3585263440, 271233492, 3585263439, 271234437, 1254603471, 3177846616, 279012447, 3585257579, 3585257578, 3585257577, 2335271994, 279012449, 1254603391, 1254603107, 1254603585, 281189158, 281189124, 279012450, 271234439]",,,,,,Q65588675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25243780,"POLYGON ((9.1818232 48.7663476, 9.1818434 48.7663253, 9.1818385 48.7662923, 9.1816413 48.7661566, 9.1813958 48.7659774, 9.1813489 48.7659441, 9.1813286 48.7659297, 9.181223 48.7660006, 9.1813002 48.766053, 9.1815576 48.7662179, 9.1817489 48.7663554, 9.1817894 48.7663594, 9.1818232 48.7663476))",,,,Ernst-Sieglin-Platz,,,,park,,"[275157400, 2596486236, 275157402, 759603392, 759603415, 759603360, 275157405, 275157407, 759603345, 759603311, 275157408, 2596486237, 275157400]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25581537,"POLYGON ((9.1673722 48.7949377, 9.1673457 48.795083, 9.1675693 48.7953094, 9.167773 48.7951926, 9.1681044 48.7950923, 9.168282 48.7951746, 9.1687849 48.7949656, 9.1690189 48.7944892, 9.1691746 48.7941617, 9.1692353 48.7940342, 9.1690139 48.7939786, 9.1686762 48.7942083, 9.1682147 48.7943569, 9.1678489 48.7947326, 9.1673722 48.7949377))",,,,,,,,park,,"[278843692, 278853815, 278853814, 5746647023, 278843808, 278843668, 278843671, 1241296852, 1241298040, 278843675, 278843678, 278843681, 278843685, 278843688, 278843692]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25581538,"POLYGON ((9.1724225 48.7964836, 9.1733208 48.796968, 9.1734634 48.7968363, 9.1749135 48.7967596, 9.1752474 48.796739, 9.1753894 48.7966315, 9.1747269 48.796566, 9.173951 48.7959052, 9.1730663 48.7954933, 9.1727078 48.7953168, 9.1722789 48.7959669, 9.1721316 48.7960911, 9.1717576 48.7961665, 9.1724225 48.7964836))",,,,,,,,park,,"[278826641, 278826625, 278826624, 1243638925, 278826623, 278843582, 278843581, 278843580, 278843577, 278843563, 9071647373, 9071647374, 278843807, 278826641]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25581926,"POLYGON ((9.1734506 48.787256, 9.1733771 48.7872281, 9.1731426 48.7875094, 9.1734133 48.7877289, 9.1738946 48.7882635, 9.1739626 48.7882314, 9.1740301 48.7881726, 9.1740849 48.7880773, 9.1740845 48.7879783, 9.174066 48.7878829, 9.1740256 48.7877397, 9.1738886 48.7874669, 9.1737623 48.7873809, 9.1736371 48.7873243, 9.1734506 48.787256))",,,,,,,,park,,"[278843770, 278843785, 278843784, 278843783, 278843781, 3338453597, 3338453593, 278843777, 3338452388, 3338452386, 704801052, 278843774, 3338452370, 3338452367, 278843770]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25582074,"POLYGON ((9.1693499 48.7884885, 9.1691372 48.7882515, 9.169074 48.7881596, 9.169023 48.7881495, 9.1688592 48.7881905, 9.1687186 48.7880754, 9.168596 48.7879749, 9.168361 48.788051, 9.1685515 48.7882349, 9.1687986 48.7883284, 9.1685882 48.7885448, 9.1688082 48.7886355, 9.1686623 48.7887822, 9.1689213 48.7888796, 9.1692036 48.7888719, 9.1693473 48.7888261, 9.1695059 48.7890083, 9.1695666 48.7890781, 9.1692283 48.7892771, 9.1696527 48.7892377, 9.1698917 48.7891719, 9.1702958 48.7889117, 9.169824 48.7886205, 9.1693499 48.7884885))",,,,,,,,park,,"[278843792, 278849014, 310839080, 278849021, 278849022, 1518693669, 278849023, 278849024, 704801078, 278849025, 151005230, 310839106, 310839084, 704615845, 310839087, 310839091, 1518682333, 278849026, 3484415143, 652425086, 280751190, 310839109, 278843793, 278843792]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25596006,"POLYGON ((9.166104 48.7786312, 9.1669061 48.7789169, 9.1670896 48.7786409, 9.1670684 48.7785811, 9.167247 48.7783351, 9.167339 48.7783219, 9.167411 48.7782322, 9.1674003 48.7781444, 9.1671162 48.7780266, 9.166104 48.7786312))",,,,Silcheranlage,,,,park,,"[1251902532, 279009390, 279009391, 3223296595, 3223296594, 3012368303, 1251902610, 3012368296, 279009394, 1251902532]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25596514,"POLYGON ((9.169519 48.7784646, 9.169911 48.7785681, 9.1708326 48.7787844, 9.1708202 48.7787013, 9.1697881 48.7782157, 9.1695646 48.7783442, 9.169519 48.7784646))",,,,,,,,park,,"[279012440, 3535242019, 279012444, 704808593, 279012446, 1251902489, 279012440]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25716800,"POLYGON ((9.1711841 48.7457264, 9.1710517 48.7457089, 9.1709037 48.7456918, 9.170627 48.74566, 9.1708739 48.7452759, 9.1713741 48.7454138, 9.1712403 48.7455805, 9.1712052 48.7456394, 9.1711841 48.7457264))",,,,,,,,park,,"[280404344, 76761744, 4597225288, 280404345, 280404346, 280404347, 5590858101, 5590858102, 280404344]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25744957,"POLYGON ((9.1753894 48.7966315, 9.1752474 48.796739, 9.1752019 48.7971816, 9.1757982 48.7971609, 9.1758184 48.7970851, 9.1758951 48.7969846, 9.1759692 48.7969277, 9.1760968 48.7968726, 9.1763076 48.79685, 9.176437 48.7968539, 9.1765973 48.7968902, 9.1768978 48.7970248, 9.177153 48.7970917, 9.1773066 48.7971208, 9.1774901 48.7971272, 9.1776425 48.7971171, 9.1777421 48.797093, 9.1773571 48.7970136, 9.1766812 48.7964393, 9.1762117 48.7962345, 9.1759723 48.7962597, 9.1753894 48.7966315))",,,,,,,,park,,"[278843582, 278826623, 278826617, 278826616, 5559437807, 5559437809, 5559437810, 5559437806, 5559437808, 5559437805, 5559437802, 5559437804, 5559437803, 5559437788, 5559437787, 5559437786, 5559437785, 278843591, 278843585, 278843584, 278843583, 278843582]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25745007,"POLYGON ((9.1767592 48.7976401, 9.1769054 48.7975511, 9.177057 48.7974749, 9.1771477 48.7974325, 9.1772581 48.7973998, 9.1774825 48.7973717, 9.1770799 48.7973235, 9.176913 48.7972959, 9.1768218 48.7972844, 9.1767219 48.7972897, 9.1766361 48.7973381, 9.1766139 48.7973883, 9.1766118 48.7974398, 9.1766389 48.7974912, 9.1767592 48.7976401))",,,,,,,,park,,"[270916723, 270916724, 270916725, 1991144629, 310678658, 3562096629, 3562096632, 3562096633, 3562096634, 3562096636, 310678647, 310678645, 2158167530, 310678642, 270916723]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25746977,"POLYGON ((9.1819265 48.7674759, 9.1822177 48.7676194, 9.1824061 48.7676715, 9.1825801 48.7676716, 9.1827508 48.7675852, 9.18289 48.7675072, 9.1828703 48.7674122, 9.1829183 48.7672949, 9.1829764 48.7672268, 9.1832803 48.7669885, 9.1835801 48.7667416, 9.183621 48.7666785, 9.183635 48.7666331, 9.183621 48.7665543, 9.1835712 48.7664739, 9.1834973 48.766416, 9.1834036 48.7663812, 9.183254 48.7663585, 9.183141 48.7663656, 9.1829893 48.7664118, 9.1827396 48.7665579, 9.1826105 48.766604, 9.1824232 48.7666139, 9.1822793 48.7668187, 9.182168 48.7669143, 9.1820383 48.7672682, 9.1819265 48.7674759))",,,,Bopseranlage,,,,park,,"[280780028, 280780030, 1348442482, 679356962, 679356947, 280780031, 1348442513, 280780032, 3235178887, 281105975, 281105972, 3235178883, 680022651, 280780034, 280780037, 680022650, 3235178871, 280780041, 280780043, 3235178873, 280780045, 3235178882, 280780047, 3954866948, 868818794, 1369858978, 280780028]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25843036,"POLYGON ((9.156171 48.7738605, 9.1561563 48.7740641, 9.1561524 48.7740856, 9.1563101 48.7740592, 9.1562909 48.7740093, 9.1566202 48.7739542, 9.1566394 48.7740042, 9.1566625 48.7740002, 9.1566977 48.7739699, 9.1566381 48.7738337, 9.156741 48.7738148, 9.1567153 48.7737536, 9.1566777 48.7737582, 9.1566235 48.7737988, 9.1565287 48.7735799, 9.1565168 48.7735204, 9.1564262 48.7732922, 9.1563575 48.7733102, 9.1563211 48.7733146, 9.156274 48.7733088, 9.1562175 48.7735353, 9.156171 48.7738605))",,,,,,,,park,,"[281877640, 323863883, 281877635, 3189935261, 3189935060, 3189935058, 3189935059, 321337163, 281877636, 3547395610, 3547395611, 3547395612, 3547395613, 3547395604, 2925298691, 3547395602, 2925298667, 3547389248, 320836944, 281877638, 281877639, 281877640]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25872502,"POLYGON ((9.1868093 48.8046606, 9.1869172 48.8045396, 9.1870165 48.8044627, 9.1870889 48.8044212, 9.1871888 48.8043912, 9.1873088 48.8043655, 9.1872489 48.8042898, 9.1872339 48.804274, 9.1868821 48.8043997, 9.1858004 48.8048272, 9.1852243 48.8050875, 9.1846346 48.8053841, 9.184738 48.8054901, 9.1847702 48.8055182, 9.1850033 48.8057765, 9.1851923 48.8060852, 9.1853428 48.8063874, 9.1854625 48.8067325, 9.1854876 48.8069403, 9.1854796 48.8071708, 9.1854085 48.8075047, 9.1852203 48.8080599, 9.1850755 48.8083336, 9.1849348 48.8085476, 9.1849069 48.8085866, 9.1849095 48.8086175, 9.1849215 48.8086498, 9.1849418 48.8086664, 9.1849757 48.8086812, 9.1850148 48.8086833, 9.1850646 48.8086822, 9.1851189 48.808667, 9.1851611 48.8086488, 9.1856334 48.8084447, 9.1859592 48.8083272, 9.1860268 48.8082821, 9.1864208 48.8081549, 9.1870945 48.8079423, 9.1873937 48.8078525, 9.1876821 48.8077533, 9.1878261 48.8077057, 9.1884877 48.807487, 9.1887757 48.8073996, 9.1888867 48.8073709, 9.1889356 48.8073316, 9.188951 48.8073038, 9.1889503 48.807138, 9.1889253 48.8071266, 9.1885592 48.8069904, 9.1878137 48.8067097, 9.1876374 48.8069032, 9.187109 48.806865, 9.1868 48.8068543, 9.1869024 48.8064453, 9.1866209 48.8068034, 9.1860737 48.8066232, 9.1860387 48.8064171, 9.1859761 48.8063989, 9.18613 48.8061645, 9.1858725 48.8060703, 9.1858181 48.8060449, 9.1859074 48.8059219, 9.1857129 48.805848, 9.1855815 48.8057576, 9.185607 48.8057241, 9.1857263 48.8056569, 9.1859379 48.8049601, 9.186438 48.8050549, 9.1865136 48.8050179, 9.1868093 48.8046606))",,,,Leibfriedscher Garten,,,,park,,"[5294638125, 5294638123, 5294638121, 5294638112, 5294638122, 1231225659, 1231225674, 5294638124, 4890719184, 293846601, 2308741115, 293846600, 2216355623, 3787588373, 3787588374, 3787588375, 3787588376, 3787588377, 3787588378, 3787588379, 3787588381, 282214559, 282214506, 282214507, 2353997366, 2353997368, 2353997370, 282214508, 2353997371, 2353997373, 282214509, 282214510, 5570998720, 2811648423, 282214511, 2811648419, 282214512, 2811648413, 2811648411, 282214513, 3793132688, 5294638120, 282214514, 282214515, 5294638119, 5294638118, 282214516, 282214517, 1030651977, 282214518, 282214519, 282214527, 282214536, 282214604, 5294638127, 282214547, 282214560, 282214561, 282214562, 5294638113, 3634175800, 5294638114, 282214548, 5294638116, 5294638115, 5294638117, 282214549, 282214550, 5294638126, 5294638125]",,,,,,Q1813652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25884416,"POLYGON ((9.1941016 48.7734929, 9.1941242 48.7735826, 9.1944278 48.7735922, 9.194524 48.7735753, 9.1946136 48.7734831, 9.1946344 48.7734237, 9.1946301 48.7733553, 9.1946065 48.773305, 9.1945493 48.7732508, 9.1944806 48.7732096, 9.1943988 48.7731735, 9.1941016 48.7734929))",,,,Albrecht-Goes-Platz,,,,park,,"[282353340, 282353351, 582684222, 282353353, 282353354, 8340200474, 282353355, 282353356, 8340200475, 8340200476, 282353357, 282353340]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25885997,"POLYGON ((9.1865625 48.7729456, 9.1870002 48.7730447, 9.1871367 48.7722861, 9.1869365 48.7722839, 9.1869853 48.7723387, 9.1869826 48.7724709, 9.1865625 48.7729456))",,,,Gerda-Taro-Platz,,,,park,,"[282369068, 282369070, 282369080, 282369082, 1348510621, 282369083, 282369068]",,,,,,,,,,,,,square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25902252,"POLYGON ((9.1594327 48.7900285, 9.1593358 48.790113, 9.1595935 48.7902338, 9.159753 48.7903112, 9.1598554 48.7904013, 9.159981 48.7904774, 9.1600688 48.7905052, 9.1601614 48.790509, 9.1602467 48.7904876, 9.1603048 48.7904407, 9.1603266 48.7903934, 9.1603197 48.7903251, 9.1602589 48.7902708, 9.1601693 48.7902467, 9.1600416 48.7902422, 9.1598962 48.7902189, 9.1597024 48.7901761, 9.1595696 48.7901187, 9.1594327 48.7900285))",,,,Hugo-Borst-Anlage,,,,park,,"[282550157, 282550182, 1502103106, 1502103149, 282550181, 282550180, 282550179, 282550178, 282550176, 1502103160, 282550174, 282560172, 282550172, 282550168, 1502103142, 282550162, 282550159, 359199648, 282550157]",,,,,,,,,,recreation_ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25950123,"POLYGON ((9.1699201 48.8019975, 9.1699535 48.802073, 9.1698111 48.8021172, 9.1695269 48.8022034, 9.1694695 48.8027585, 9.169654 48.8032522, 9.169762 48.8037709, 9.1697161 48.8040225, 9.1692791 48.8041658, 9.1690144 48.8048282, 9.1677596 48.8053857, 9.1670445 48.8057, 9.1667368 48.8058605, 9.1663776 48.8060478, 9.1662858 48.8062247, 9.1663037 48.8064404, 9.1664176 48.8066036, 9.1665473 48.8067776, 9.1672679 48.8063903, 9.1677276 48.8066602, 9.1679967 48.8064915, 9.1685731 48.8069711, 9.168864 48.807077, 9.1704643 48.8068296, 9.1706014 48.8068776, 9.170622 48.8070388, 9.1705226 48.8072959, 9.1704437 48.807649, 9.1705774 48.8079541, 9.1706965 48.8081363, 9.1708668 48.8084363, 9.1707758 48.8086999, 9.1705508 48.8088047, 9.1702064 48.8088333, 9.1700086 48.8087199, 9.1699756 48.8086109, 9.1698514 48.8085548, 9.1697591 48.8084915, 9.169725 48.8085063, 9.1697686 48.808546, 9.1696766 48.8086193, 9.1695903 48.8086047, 9.1695177 48.8085427, 9.1693592 48.8085054, 9.1692117 48.8085124, 9.1691192 48.8085389, 9.1690749 48.8085653, 9.1690769 48.8086174, 9.1691311 48.8086749, 9.1701381 48.8092242, 9.170219 48.8092683, 9.1703978 48.8090873, 9.1704486 48.8091083, 9.1703409 48.8092257, 9.1706411 48.809291, 9.1709601 48.8093551, 9.1712886 48.8094283, 9.1716068 48.8093217, 9.1717691 48.8092261, 9.171769 48.8091966, 9.1715944 48.8092532, 9.1715413 48.8091889, 9.171259 48.8092443, 9.1711302 48.8090378, 9.1721072 48.8088296, 9.172162 48.808804, 9.1722355 48.8089073, 9.1723152 48.8089865, 9.172591 48.8087912, 9.1746293 48.8088097, 9.1766868 48.8088161, 9.1768655 48.8081497, 9.1769068 48.8080838, 9.176963 48.807902, 9.1769941 48.8077832, 9.1770044 48.8076987, 9.177017 48.8076171, 9.1770055 48.8075386, 9.176915 48.8074404, 9.1767923 48.8073513, 9.1762496 48.8069715, 9.1756986 48.8065616, 9.1754914 48.8063091, 9.1747798 48.8050888, 9.1739454 48.8034968, 9.1730579 48.8016057, 9.1722986 48.8015892, 9.1721559 48.8015824, 9.1721855 48.8013302, 9.1714176 48.8012646, 9.1713772 48.8014822, 9.1713464 48.8017078, 9.1713052 48.8017538, 9.1711756 48.8018248, 9.1711517 48.8020333, 9.1710319 48.8021341, 9.1705089 48.8022405, 9.1705425 48.8019399, 9.1702367 48.8019551, 9.1699201 48.8019975))",,,,Höhenpark Killesberg,,,,park,,"[4595553884, 38953229, 379559575, 38942926, 283115311, 38953274, 38942932, 264962973, 38919938, 264962975, 38918484, 4370311617, 4370311619, 38919845, 4370311616, 38918457, 4370311618, 38919796, 283090310, 283090308, 283119971, 283103289, 283090307, 283090305, 283090304, 283090302, 283090300, 283090299, 283090297, 283090295, 283090400, 38920792, 283119973, 283119977, 283119972, 4366771505, 283119976, 283092583, 4366771506, 3887402561, 4366771507, 4366771508, 4366771509, 3887402560, 4366771510, 4366771511, 3887402562, 3887402559, 3887402558, 4595480462, 283119975, 283119974, 38901864, 3930412748, 3930412755, 3930412749, 4595480463, 4595480465, 4595480466, 4595480467, 4595480468, 4595480469, 4595480470, 4595480471, 4595480472, 4595480474, 4595480473, 4595480475, 38919184, 41425962, 41425958, 3792172364, 3792172362, 283121921, 378846705, 2235201943, 2235201941, 2235201937, 418065131, 38920853, 1640430706, 1640430722, 38919062, 38920767, 38919031, 38920721, 38942900, 1826083364, 1826083324, 1826083366, 4595553887, 4595553888, 4595553989, 4595553883, 4595553990, 3456645938, 3456645939, 4595553886, 4595553885, 4595553884]",,,,,,Q1643634,,,,,de:Höhenpark Killesberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
