osmid,y,x,street_count,highway,ref,geometry
1149525445,50.0953348,8.613293,3,,,POINT (8.613293 50.0953348)
1155060228,50.0925389,8.6157024,1,,,POINT (8.6157024 50.0925389)
1155061300,50.092686,8.6147441,3,,,POINT (8.6147441 50.092686)
1156215763,50.1430228,8.6959682,4,,,POINT (8.6959682 50.1430228)
1156241207,50.1433417,8.6976752,3,,,POINT (8.6976752 50.1433417)
1156279960,50.1434131,8.6975887,1,turning_circle,,POINT (8.6975887 50.1434131)
1158137415,50.1145713,8.73346,3,motorway_junction,14,POINT (8.73346 50.1145713)
1159624366,50.0912208,8.6021215,3,,,POINT (8.6021215 50.0912208)
1161680366,50.1485853,8.6567344,4,,,POINT (8.6567344 50.1485853)
1161680525,50.1486621,8.6567024,4,,,POINT (8.6567024 50.1486621)
1161680705,50.148335,8.6564564,4,,,POINT (8.6564564 50.148335)
1161681183,50.1487659,8.6571533,3,,,POINT (8.6571533 50.1487659)
1163662338,50.1036281,8.6583492,3,,,POINT (8.6583492 50.1036281)
1163662500,50.1033181,8.6584715,3,,,POINT (8.6584715 50.1033181)
1163662710,50.1035359,8.6583721,5,,,POINT (8.6583721 50.1035359)
1163662762,50.103625,8.6585906,4,,,POINT (8.6585906 50.103625)
1163662952,50.1067742,8.6564809,4,,,POINT (8.6564809 50.1067742)
1163663239,50.1082067,8.6553026,3,,,POINT (8.6553026 50.1082067)
1164119705,50.0980188,8.6705821,3,,,POINT (8.6705821 50.0980188)
1164119707,50.0982614,8.6697255,3,,,POINT (8.6697255 50.0982614)
1164150838,50.0868966,8.6707498,3,,,POINT (8.6707498 50.0868966)
1164150846,50.0877531,8.671283,2,,,POINT (8.671283 50.0877531)
1166985535,50.0957144,8.5719824,3,,,POINT (8.5719824 50.0957144)
1166985646,50.0966819,8.5701464,3,,,POINT (8.5701464 50.0966819)
1166985788,50.0953903,8.5726105,3,,,POINT (8.5726105 50.0953903)
1166985868,50.0954976,8.572895,3,,,POINT (8.572895 50.0954976)
1166985911,50.095858,8.5719274,3,,,POINT (8.5719274 50.095858)
1166987556,50.0968333,8.5710694,3,,,POINT (8.5710694 50.0968333)
1166987691,50.0941705,8.5748596,3,,,POINT (8.5748596 50.0941705)
1168687720,50.0994029,8.5655132,3,,,POINT (8.5655132 50.0994029)
1168687994,50.1000021,8.5725002,3,,,POINT (8.5725002 50.1000021)
1170048183,50.0970398,8.6616732,3,,,POINT (8.6616732 50.0970398)
1170119634,50.1664229,8.687153,3,,,POINT (8.687153 50.1664229)
1170119640,50.1683243,8.687865,3,,,POINT (8.687865 50.1683243)
1170119654,50.166556,8.6883203,4,,,POINT (8.6883203 50.166556)
1170119655,50.166073,8.6884409,3,,,POINT (8.6884409 50.166073)
1170929825,50.102689,8.5568724,3,,,POINT (8.5568724 50.102689)
1170929828,50.1030817,8.5493288,3,,,POINT (8.5493288 50.1030817)
1170929926,50.1030613,8.5612146,3,,,POINT (8.5612146 50.1030613)
1172648086,50.1245015,8.5768593,1,,,POINT (8.5768593 50.1245015)
1172648958,50.1246614,8.5778139,3,,,POINT (8.5778139 50.1246614)
1172650384,50.124666,8.5761968,1,,,POINT (8.5761968 50.124666)
1172651056,50.1241341,8.5764196,1,,,POINT (8.5764196 50.1241341)
1175308939,50.1228682,8.6035926,3,,,POINT (8.6035926 50.1228682)
1175308962,50.1314702,8.5940124,3,,,POINT (8.5940124 50.1314702)
1175309001,50.1262038,8.5986658,1,,,POINT (8.5986658 50.1262038)
1175309108,50.1298011,8.5967597,1,,,POINT (8.5967597 50.1298011)
1175309233,50.1265596,8.598266,3,,,POINT (8.598266 50.1265596)
1175309282,50.1324626,8.5928106,3,,,POINT (8.5928106 50.1324626)
1175309371,50.1222059,8.60426,4,,,POINT (8.60426 50.1222059)
1175309430,50.1255245,8.6014397,3,,,POINT (8.6014397 50.1255245)
1175309488,50.1257948,8.6016678,1,,,POINT (8.6016678 50.1257948)
1175309542,50.1270887,8.5996877,1,,,POINT (8.5996877 50.1270887)
1175309631,50.1286967,8.5969937,3,,,POINT (8.5969937 50.1286967)
1175309846,50.1255822,8.601762,3,,,POINT (8.601762 50.1255822)
1175309877,50.1258526,8.6019705,1,,,POINT (8.6019705 50.1258526)
1175309879,50.1267231,8.5996231,3,,,POINT (8.5996231 50.1267231)
1175563717,50.1263215,8.6019386,1,,,POINT (8.6019386 50.1263215)
1175563982,50.127351,8.6000902,1,,,POINT (8.6000902 50.127351)
1175564152,50.1265306,8.6029633,3,,,POINT (8.6029633 50.1265306)
1176756124,50.1243641,8.60552,1,,,POINT (8.60552 50.1243641)
1176756140,50.1244648,8.6054696,3,,,POINT (8.6054696 50.1244648)
1176756271,50.1248778,8.6026305,3,,,POINT (8.6026305 50.1248778)
1176756347,50.1242428,8.6050296,1,,,POINT (8.6050296 50.1242428)
1176756354,50.1248434,8.6024437,3,,,POINT (8.6024437 50.1248434)
1176756396,50.1242987,8.6053015,1,,,POINT (8.6053015 50.1242987)
1176756544,50.1244062,8.6052374,3,,,POINT (8.6052374 50.1244062)
1176756628,50.125116,8.602317,3,,,POINT (8.602317 50.125116)
1176756782,50.1251491,8.60251,3,,,POINT (8.60251 50.1251491)
1176798729,50.1734098,8.6045177,3,,,POINT (8.6045177 50.1734098)
1176798748,50.1733833,8.6045653,1,,,POINT (8.6045653 50.1733833)
1178832434,50.1283705,8.579018,1,,,POINT (8.579018 50.1283705)
1179329201,50.1226083,8.5730844,2,,,POINT (8.5730844 50.1226083)
1179330949,50.12348,8.5742479,1,,,POINT (8.5742479 50.12348)
1184505025,50.1223584,8.739632,3,,,POINT (8.739632 50.1223584)
1186502324,50.0899534,8.573557,6,,,POINT (8.573557 50.0899534)
1187733340,50.1189097,8.6054589,3,,,POINT (8.6054589 50.1189097)
1187734157,50.1196198,8.6072754,3,,,POINT (8.6072754 50.1196198)
1187734788,50.1192503,8.6051282,1,,,POINT (8.6051282 50.1192503)
1187734860,50.1212344,8.6051472,1,,,POINT (8.6051472 50.1212344)
1187734971,50.1195419,8.6041521,1,,,POINT (8.6041521 50.1195419)
1187735224,50.1197022,8.6071992,1,,,POINT (8.6071992 50.1197022)
1189254187,50.0851458,8.598258,1,,,POINT (8.598258 50.0851458)
1189254267,50.0859628,8.5972513,3,,,POINT (8.5972513 50.0859628)
1189369417,50.1001512,8.5798969,3,,,POINT (8.5798969 50.1001512)
1189369419,50.1003345,8.5802441,3,,,POINT (8.5802441 50.1003345)
1189369440,50.1004521,8.5799872,3,,,POINT (8.5799872 50.1004521)
1189369454,50.1001351,8.581042,3,,,POINT (8.581042 50.1001351)
1189894300,50.1536662,8.6890663,1,,,POINT (8.6890663 50.1536662)
1189894462,50.1547642,8.6895401,3,,,POINT (8.6895401 50.1547642)
1189894991,50.1554179,8.6928382,1,,,POINT (8.6928382 50.1554179)
1189896112,50.154884,8.6903322,1,,,POINT (8.6903322 50.154884)
1189898315,50.1537791,8.689,1,,,POINT (8.689 50.1537791)
1189898702,50.159173,8.6879705,3,,,POINT (8.6879705 50.159173)
1189898969,50.1555615,8.6927664,3,,,POINT (8.6927664 50.1555615)
1189899726,50.155007,8.6934266,1,,,POINT (8.6934266 50.155007)
1191579189,50.1156002,8.5573804,3,,,POINT (8.5573804 50.1156002)
1196627727,50.1316152,8.7073397,1,,,POINT (8.7073397 50.1316152)
1196627729,50.1320746,8.7061687,3,,,POINT (8.7061687 50.1320746)
1196627732,50.1326711,8.7062799,3,,,POINT (8.7062799 50.1326711)
1196627734,50.1320148,8.7077676,1,,,POINT (8.7077676 50.1320148)
1196627741,50.1313895,8.7073024,3,,,POINT (8.7073024 50.1313895)
1196627742,50.1321305,8.7062326,3,,,POINT (8.7062326 50.1321305)
1196627743,50.1315902,8.7060188,1,,,POINT (8.7060188 50.1315902)
1196627746,50.1331006,8.7068477,1,,,POINT (8.7068477 50.1331006)
1196627749,50.1321053,8.7059119,3,,,POINT (8.7059119 50.1321053)
1196627751,50.1314936,8.7067875,3,,,POINT (8.7067875 50.1314936)
1196627755,50.1313292,8.7065617,3,,,POINT (8.7065617 50.1313292)
1196627758,50.1320939,8.7065136,3,,,POINT (8.7065136 50.1320939)
1196627766,50.1315255,8.7066188,3,,,POINT (8.7066188 50.1315255)
1196657311,50.1271991,8.6309725,1,,,POINT (8.6309725 50.1271991)
1196657312,50.1274259,8.6309474,3,,,POINT (8.6309474 50.1274259)
1196657319,50.1271903,8.6302725,1,,,POINT (8.6302725 50.1271903)
1196821957,50.1098174,8.5414719,3,,,POINT (8.5414719 50.1098174)
1199240784,50.1102521,8.6512197,3,,,POINT (8.6512197 50.1102521)
1199379035,50.1775587,8.629632,3,,,POINT (8.629632 50.1775587)
1199379036,50.1763462,8.6310589,3,,,POINT (8.6310589 50.1763462)
1200002600,50.0896297,8.6414868,3,,,POINT (8.6414868 50.0896297)
1200109032,50.0884986,8.6482731,2,,,POINT (8.6482731 50.0884986)
1200208896,50.1453393,8.6901943,3,,,POINT (8.6901943 50.1453393)
1200209128,50.1447522,8.6914139,3,,,POINT (8.6914139 50.1447522)
1200209407,50.1442113,8.6917201,1,,,POINT (8.6917201 50.1442113)
1200210408,50.1430973,8.6925958,3,,,POINT (8.6925958 50.1430973)
1200210792,50.1455214,8.6909948,3,,,POINT (8.6909948 50.1455214)
1200210966,50.1445765,8.6906026,3,,,POINT (8.6906026 50.1445765)
1200307005,50.1481351,8.6950834,1,,,POINT (8.6950834 50.1481351)
1200307006,50.1489532,8.6918896,3,,,POINT (8.6918896 50.1489532)
1200307068,50.153215,8.7014253,3,,,POINT (8.7014253 50.153215)
1200307108,50.1489095,8.6916346,3,,,POINT (8.6916346 50.1489095)
1200307250,50.1497488,8.6916131,3,,,POINT (8.6916131 50.1497488)
1200307343,50.1488463,8.6915063,1,,,POINT (8.6915063 50.1488463)
1200307360,50.14709,8.6984267,3,,,POINT (8.6984267 50.14709)
1200307438,50.1489274,8.6918964,3,,,POINT (8.6918964 50.1489274)
1200307577,50.1530885,8.7004789,3,,,POINT (8.7004789 50.1530885)
1200307618,50.1497813,8.6915999,3,,,POINT (8.6915999 50.1497813)
1200307804,50.1468564,8.6949422,1,,,POINT (8.6949422 50.1468564)
1200307822,50.1518911,8.6987695,3,,,POINT (8.6987695 50.1518911)
1200874967,50.1361901,8.6542344,3,,,POINT (8.6542344 50.1361901)
1200875010,50.1361698,8.6536397,4,,,POINT (8.6536397 50.1361698)
1200875028,50.1362287,8.6593529,6,,,POINT (8.6593529 50.1362287)
1200875075,50.1363276,8.6627917,3,,,POINT (8.6627917 50.1363276)
1200875083,50.1363061,8.6610932,3,,,POINT (8.6610932 50.1363061)
1200875122,50.1362003,8.6586039,3,,,POINT (8.6586039 50.1362003)
1200875181,50.1361694,8.6574287,3,,,POINT (8.6574287 50.1361694)
1202148030,50.1121857,8.5214382,3,,,POINT (8.5214382 50.1121857)
1202149258,50.1119372,8.5220828,4,,,POINT (8.5220828 50.1119372)
1203617188,50.1070184,8.5360811,3,,,POINT (8.5360811 50.1070184)
1203618831,50.1062191,8.5330055,3,,,POINT (8.5330055 50.1062191)
1204030845,50.1261928,8.7164395,3,,,POINT (8.7164395 50.1261928)
1204030846,50.1300201,8.7169411,3,,,POINT (8.7169411 50.1300201)
1206339702,50.1080406,8.6617677,1,,,POINT (8.6617677 50.1080406)
1206339836,50.1071399,8.6600922,3,crossing,,POINT (8.6600922 50.1071399)
1211159850,50.0978687,8.5410233,2,,,POINT (8.5410233 50.0978687)
1211159930,50.0992606,8.5399308,3,,,POINT (8.5399308 50.0992606)
1211159965,50.0966919,8.539894,4,,,POINT (8.539894 50.0966919)
1211160001,50.0991628,8.5398543,3,,,POINT (8.5398543 50.0991628)
1211953843,50.0784919,8.6309584,3,,,POINT (8.6309584 50.0784919)
1211953990,50.0781536,8.6305609,3,,,POINT (8.6305609 50.0781536)
1211954487,50.0762882,8.6306847,1,,,POINT (8.6306847 50.0762882)
1211955200,50.0781676,8.6314983,3,,,POINT (8.6314983 50.0781676)
1211955348,50.0784585,8.6314785,3,,,POINT (8.6314785 50.0784585)
1212395965,50.0995084,8.5402366,4,,,POINT (8.5402366 50.0995084)
1212396093,50.1012117,8.5397218,3,,,POINT (8.5397218 50.1012117)
1212396292,50.1016886,8.5391383,3,,,POINT (8.5391383 50.1016886)
1212397744,50.1014212,8.5389744,3,,,POINT (8.5389744 50.1014212)
1212398024,50.1013378,8.539139,4,,,POINT (8.539139 50.1013378)
1212398351,50.101269,8.5391443,4,,,POINT (8.5391443 50.101269)
1212398414,50.1007614,8.5396049,3,,,POINT (8.5396049 50.1007614)
1212398596,50.1012373,8.5394072,4,,,POINT (8.5394072 50.1012373)
1212398974,50.0989541,8.5405835,3,traffic_signals,,POINT (8.5405835 50.0989541)
1213844860,50.0984203,8.5126326,1,,,POINT (8.5126326 50.0984203)
1213844880,50.0984041,8.512444,3,,,POINT (8.512444 50.0984041)
1217806530,50.1090427,8.6964946,1,,,POINT (8.6964946 50.1090427)
1218242045,50.0810911,8.5447806,3,,,POINT (8.5447806 50.0810911)
1219157199,50.0849282,8.5148443,3,,,POINT (8.5148443 50.0849282)
1219780605,50.0771318,8.5401099,3,,,POINT (8.5401099 50.0771318)
1219781096,50.0776206,8.5393587,1,,,POINT (8.5393587 50.0776206)
1222091428,50.1497175,8.738685,3,,,POINT (8.738685 50.1497175)
1222091434,50.1504032,8.7382517,3,,,POINT (8.7382517 50.1504032)
1222126592,50.1390282,8.7171923,3,,,POINT (8.7171923 50.1390282)
1222126614,50.139232,8.7201455,3,,,POINT (8.7201455 50.139232)
1222126636,50.1391036,8.7201484,3,,,POINT (8.7201484 50.1391036)
1222126690,50.1391426,8.7171488,4,,,POINT (8.7171488 50.1391426)
1222135592,50.1441454,8.7297749,3,,,POINT (8.7297749 50.1441454)
1222135596,50.1433886,8.7267837,1,,,POINT (8.7267837 50.1433886)
1222156081,50.1423874,8.7262596,3,,,POINT (8.7262596 50.1423874)
1222165948,50.1511513,8.737466,3,,,POINT (8.737466 50.1511513)
1222166159,50.1496217,8.7367275,1,,,POINT (8.7367275 50.1496217)
1222283506,50.0926719,8.6527991,3,,,POINT (8.6527991 50.0926719)
1224439627,50.0948324,8.4949185,3,,,POINT (8.4949185 50.0948324)
1225611785,50.0933375,8.4980051,3,,,POINT (8.4980051 50.0933375)
1225855169,50.195694,8.6548198,3,crossing,,POINT (8.6548198 50.195694)
1226525947,50.1239865,8.6580847,3,,,POINT (8.6580847 50.1239865)
1226525948,50.1235961,8.6582509,3,,,POINT (8.6582509 50.1235961)
1226729655,50.1437353,8.6687131,3,,,POINT (8.6687131 50.1437353)
1226729657,50.1440754,8.6685555,3,,,POINT (8.6685555 50.1440754)
1226733902,50.1519021,8.6624251,3,,,POINT (8.6624251 50.1519021)
1226733905,50.1516904,8.6628047,3,,,POINT (8.6628047 50.1516904)
1226738603,50.1373043,8.6665396,3,,,POINT (8.6665396 50.1373043)
1226738608,50.1371066,8.6675659,3,,,POINT (8.6675659 50.1371066)
1226742396,50.0524936,8.5922433,1,,,POINT (8.5922433 50.0524936)
1226762162,50.0527727,8.5891217,3,,,POINT (8.5891217 50.0527727)
1229210090,50.0874058,8.5027299,1,,,POINT (8.5027299 50.0874058)
1229210091,50.090837,8.5094858,3,,,POINT (8.5094858 50.090837)
1229210105,50.0893097,8.5081836,3,,,POINT (8.5081836 50.0893097)
1229210114,50.087622,8.5057982,1,,,POINT (8.5057982 50.087622)
1229210133,50.0866562,8.5061953,3,,,POINT (8.5061953 50.0866562)
1229210141,50.0853948,8.5054185,3,,,POINT (8.5054185 50.0853948)
1229210154,50.0867216,8.5059566,2,,,POINT (8.5059566 50.0867216)
1229389484,50.08465,8.6182372,3,,,POINT (8.6182372 50.08465)
1229444034,50.0817621,8.6240098,3,,,POINT (8.6240098 50.0817621)
1229444072,50.0819179,8.6208097,3,,,POINT (8.6208097 50.0819179)
1229444126,50.07792,8.6246541,4,,,POINT (8.6246541 50.07792)
1229579796,50.125723,8.7511485,1,,,POINT (8.7511485 50.125723)
1229892272,50.1377344,8.7452224,1,,,POINT (8.7452224 50.1377344)
1230945660,50.0943447,8.7006257,3,,,POINT (8.7006257 50.0943447)
1230945944,50.0960791,8.7025638,3,,,POINT (8.7025638 50.0960791)
1230946447,50.096151,8.7026574,3,,,POINT (8.7026574 50.096151)
1230946739,50.0950013,8.6998672,3,,,POINT (8.6998672 50.0950013)
1231036011,50.098798,8.7043851,3,,,POINT (8.7043851 50.098798)
1231036037,50.0988572,8.7036891,1,,,POINT (8.7036891 50.0988572)
1231036182,50.0986058,8.703685,1,,,POINT (8.703685 50.0986058)
1231036368,50.0985614,8.7042261,3,,,POINT (8.7042261 50.0985614)
1231051251,50.0991282,8.7088018,3,,,POINT (8.7088018 50.0991282)
1231074357,50.0971735,8.6998286,3,,,POINT (8.6998286 50.0971735)
1231339358,50.0607765,8.6478237,3,,,POINT (8.6478237 50.0607765)
1231566242,50.1251957,8.7567922,3,,,POINT (8.7567922 50.1251957)
1232688264,50.0802016,8.5198899,3,,,POINT (8.5198899 50.0802016)
1233513645,50.1310665,8.7247982,1,,,POINT (8.7247982 50.1310665)
1234065214,50.1551414,8.7599363,1,,,POINT (8.7599363 50.1551414)
1234065219,50.1548372,8.7592317,3,,,POINT (8.7592317 50.1548372)
1234854706,50.052968,8.5853048,4,,,POINT (8.5853048 50.052968)
1234854734,50.0580802,8.5943919,3,,,POINT (8.5943919 50.0580802)
1234854913,50.0560652,8.5853708,3,,,POINT (8.5853708 50.0560652)
1234854915,50.0579488,8.5864583,3,,,POINT (8.5864583 50.0579488)
1236040923,50.0876433,8.6989403,3,,,POINT (8.6989403 50.0876433)
1236040930,50.0876964,8.699904,3,,,POINT (8.699904 50.0876964)
1236041034,50.0877273,8.7003912,3,,,POINT (8.7003912 50.0877273)
1237219124,50.0954446,8.7235498,3,,,POINT (8.7235498 50.0954446)
1237219179,50.0956688,8.7237024,3,,,POINT (8.7237024 50.0956688)
1239581274,50.0842113,8.6991652,3,,,POINT (8.6991652 50.0842113)
1240403119,50.1238091,8.7273909,3,,,POINT (8.7273909 50.1238091)
1240660724,50.1687919,8.6226687,1,,,POINT (8.6226687 50.1687919)
1242180688,50.0989469,8.5407967,3,,,POINT (8.5407967 50.0989469)
1250320773,50.1884911,8.6324287,3,,,POINT (8.6324287 50.1884911)
1250321320,50.1892142,8.6400127,3,,,POINT (8.6400127 50.1892142)
1250321862,50.1913763,8.6386721,3,,,POINT (8.6386721 50.1913763)
1250321863,50.1865126,8.6337032,3,,,POINT (8.6337032 50.1865126)
1250322129,50.1894381,8.6359552,3,,,POINT (8.6359552 50.1894381)
1251508297,50.1874881,8.6456371,3,,,POINT (8.6456371 50.1874881)
1251509770,50.1894977,8.643005,3,,,POINT (8.643005 50.1894977)
1252862036,50.1848355,8.6494057,3,,,POINT (8.6494057 50.1848355)
1252862191,50.1850593,8.6615212,3,,,POINT (8.6615212 50.1850593)
1255466760,50.0620064,8.68892,3,,,POINT (8.68892 50.0620064)
1255466814,50.0619505,8.6884841,3,,,POINT (8.6884841 50.0619505)
1255466820,50.0619306,8.6886219,3,,,POINT (8.6886219 50.0619306)
1255466822,50.0623843,8.6881518,3,,,POINT (8.6881518 50.0623843)
1260486576,50.1069783,8.6600452,1,,,POINT (8.6600452 50.1069783)
1260755182,50.1612755,8.6423549,3,,,POINT (8.6423549 50.1612755)
1260755185,50.1613327,8.6425044,3,,,POINT (8.6425044 50.1613327)
1260755187,50.1611565,8.6424214,3,,,POINT (8.6424214 50.1611565)
1260755188,50.1612342,8.6426164,3,,,POINT (8.6426164 50.1612342)
1260777035,50.1920102,8.6585069,3,,,POINT (8.6585069 50.1920102)
1260777310,50.1912497,8.6573985,3,,,POINT (8.6573985 50.1912497)
1261061089,50.1934637,8.6605237,3,,,POINT (8.6605237 50.1934637)
1262337922,50.1842981,8.6624256,1,,,POINT (8.6624256 50.1842981)
1262577066,50.1593895,8.6808348,1,,,POINT (8.6808348 50.1593895)
1263936674,50.1894371,8.6999105,3,,,POINT (8.6999105 50.1894371)
1263937159,50.1899691,8.6994031,4,,,POINT (8.6994031 50.1899691)
1263937164,50.1874389,8.6906213,1,,,POINT (8.6906213 50.1874389)
1263937659,50.1873749,8.702275,1,,,POINT (8.702275 50.1873749)
1263938734,50.1866485,8.6912075,1,,,POINT (8.6912075 50.1866485)
1263938874,50.1897757,8.6997624,4,,,POINT (8.6997624 50.1897757)
1263939081,50.1897458,8.6995708,3,,,POINT (8.6995708 50.1897458)
1264036951,50.0781038,8.6541401,3,,,POINT (8.6541401 50.0781038)
1264848649,50.0824022,8.6714087,1,,,POINT (8.6714087 50.0824022)
1264848710,50.0844537,8.6726879,3,,,POINT (8.6726879 50.0844537)
1265269785,50.2071227,8.7057407,3,,,POINT (8.7057407 50.2071227)
1265270626,50.2014946,8.7043114,1,,,POINT (8.7043114 50.2014946)
1267393596,50.0898396,8.6990745,1,,,POINT (8.6990745 50.0898396)
1267394094,50.0902155,8.6986576,3,,,POINT (8.6986576 50.0902155)
1269340379,50.1985664,8.7068712,3,,,POINT (8.7068712 50.1985664)
1269340596,50.199644,8.7086264,3,,,POINT (8.7086264 50.199644)
1269341393,50.1992442,8.7075344,3,,,POINT (8.7075344 50.1992442)
1269341610,50.1990294,8.7073126,4,,,POINT (8.7073126 50.1990294)
1269343307,50.1988432,8.7076909,3,,,POINT (8.7076909 50.1988432)
1269588510,50.095413,8.6824453,3,,,POINT (8.6824453 50.095413)
1269588515,50.0950343,8.6830248,1,,,POINT (8.6830248 50.0950343)
1269671869,50.0740344,8.6522861,1,,,POINT (8.6522861 50.0740344)
1269787784,50.0910526,8.6882851,3,,,POINT (8.6882851 50.0910526)
1269787895,50.0922138,8.6873259,3,,,POINT (8.6873259 50.0922138)
1269814686,50.0864065,8.6709908,1,,,POINT (8.6709908 50.0864065)
1270456633,50.1970808,8.7174525,3,,,POINT (8.7174525 50.1970808)
1270456951,50.1967866,8.7179279,3,,,POINT (8.7179279 50.1967866)
1270457652,50.2030083,8.7169726,3,,,POINT (8.7169726 50.2030083)
1270457785,50.1970605,8.717296,3,,,POINT (8.717296 50.1970605)
1270457799,50.2040013,8.7168538,1,,,POINT (8.7168538 50.2040013)
1275907422,50.1790549,8.6345135,3,traffic_signals,,POINT (8.6345135 50.1790549)
1275907456,50.1769235,8.6242128,3,,,POINT (8.6242128 50.1769235)
1275907458,50.1756454,8.625098,4,,,POINT (8.625098 50.1756454)
1277143869,50.0936895,8.6653806,3,,,POINT (8.6653806 50.0936895)
1277144248,50.0931288,8.663452,1,,,POINT (8.663452 50.0931288)
1279472527,50.1288254,8.706669,3,,,POINT (8.706669 50.1288254)
1281883890,50.132659,8.7157999,3,,,POINT (8.7157999 50.132659)
1282945424,50.1803074,8.6886343,1,,,POINT (8.6886343 50.1803074)
1282945425,50.1836753,8.6836795,3,,,POINT (8.6836795 50.1836753)
1282945434,50.182142,8.6860568,1,,,POINT (8.6860568 50.182142)
1282945437,50.1818834,8.6864212,3,,,POINT (8.6864212 50.1818834)
1282945440,50.1814507,8.6871042,3,,,POINT (8.6871042 50.1814507)
1282945443,50.1820231,8.6862129,1,,,POINT (8.6862129 50.1820231)
1282945445,50.17998,8.6900557,3,,,POINT (8.6900557 50.17998)
1282945450,50.1834871,8.6839113,3,,,POINT (8.6839113 50.1834871)
1282945451,50.1825304,8.6855117,1,,,POINT (8.6855117 50.1825304)
1282945453,50.1804309,8.6894221,3,,,POINT (8.6894221 50.1804309)
1282945457,50.1795011,8.6893843,1,,,POINT (8.6893843 50.1795011)
1282945460,50.1801323,8.6888822,3,,,POINT (8.6888822 50.1801323)
1282945462,50.1823367,8.6857863,3,,,POINT (8.6857863 50.1823367)
1282945463,50.1812772,8.6873293,1,,,POINT (8.6873293 50.1812772)
1282945467,50.1797,8.6895262,3,,,POINT (8.6895262 50.1797)
1282945469,50.1822023,8.686964,3,,,POINT (8.686964 50.1822023)
1282945472,50.1799523,8.6885709,1,,,POINT (8.6885709 50.1799523)
1282945478,50.1798677,8.6892908,1,,,POINT (8.6892908 50.1798677)
1282945479,50.1817281,8.687614,3,,,POINT (8.687614 50.1817281)
1282945480,50.1815876,8.6861028,1,,,POINT (8.6861028 50.1815876)
1284356198,50.0919246,8.6913572,3,,,POINT (8.6913572 50.0919246)
1284356277,50.0919519,8.6906389,3,,,POINT (8.6906389 50.0919519)
1284356355,50.0918795,8.6911465,3,,,POINT (8.6911465 50.0918795)
1285306803,50.1519009,8.7547294,3,,,POINT (8.7547294 50.1519009)
1285334864,50.1556877,8.7447641,1,,,POINT (8.7447641 50.1556877)
1285376242,50.1464033,8.729817,3,,,POINT (8.729817 50.1464033)
1287713274,50.0839084,8.6996493,3,,,POINT (8.6996493 50.0839084)
1289222835,50.0894845,8.7072661,3,,,POINT (8.7072661 50.0894845)
1289222870,50.08951,8.7100742,2,,,POINT (8.7100742 50.08951)
1289328322,50.0891995,8.6997542,1,,,POINT (8.6997542 50.0891995)
1289328364,50.0886841,8.7002159,3,,,POINT (8.7002159 50.0886841)
1290995848,50.0867766,8.6961986,1,,,POINT (8.6961986 50.0867766)
1290995941,50.0876428,8.6958322,1,,,POINT (8.6958322 50.0876428)
1290996263,50.0874514,8.6963772,3,,,POINT (8.6963772 50.0874514)
1290996272,50.0875147,8.6970433,3,,,POINT (8.6970433 50.0875147)
1291828319,50.1419355,8.7239619,1,turning_circle,,POINT (8.7239619 50.1419355)
1295283006,50.0579286,8.5900961,1,,,POINT (8.5900961 50.0579286)
1295283069,50.0589044,8.5917441,3,,,POINT (8.5917441 50.0589044)
1295283166,50.0567088,8.5913662,4,,,POINT (8.5913662 50.0567088)
1297450777,50.0586237,8.5909983,3,,,POINT (8.5909983 50.0586237)
1297450780,50.0588962,8.590867,3,,,POINT (8.590867 50.0588962)
1298681964,50.1440471,8.7257135,3,,,POINT (8.7257135 50.1440471)
1299981626,50.1460263,8.726865,3,,,POINT (8.726865 50.1460263)
1300894817,50.1416668,8.7344839,3,,,POINT (8.7344839 50.1416668)
1301910983,50.1030101,8.6433876,2,,,POINT (8.6433876 50.1030101)
1306008168,50.1317732,8.7413336,3,,,POINT (8.7413336 50.1317732)
1306008332,50.1317117,8.7404686,3,,,POINT (8.7404686 50.1317117)
1306008531,50.1317535,8.7409274,4,,,POINT (8.7409274 50.1317535)
1306009754,50.1319373,8.7409426,3,,,POINT (8.7409426 50.1319373)
1307998196,50.14338,8.7510714,3,,,POINT (8.7510714 50.14338)
1307998323,50.1446325,8.7520352,4,,,POINT (8.7520352 50.1446325)
1307998385,50.1448764,8.7512125,3,,,POINT (8.7512125 50.1448764)
1307998881,50.1450732,8.7510416,3,,,POINT (8.7510416 50.1450732)
1310652761,50.1430627,8.7552087,4,,,POINT (8.7552087 50.1430627)
1310652843,50.1417332,8.7566294,3,,,POINT (8.7566294 50.1417332)
1310654058,50.1414573,8.7569562,4,,,POINT (8.7569562 50.1414573)
1310654443,50.1411825,8.757293,3,,,POINT (8.757293 50.1411825)
1310654455,50.140944,8.7577576,3,,,POINT (8.7577576 50.140944)
1310654606,50.1413421,8.7566427,3,,,POINT (8.7566427 50.1413421)
1310654743,50.1420924,8.7563642,3,,,POINT (8.7563642 50.1420924)
1310655177,50.1415042,8.7570851,5,,,POINT (8.7570851 50.1415042)
1310655221,50.143003,8.7552757,4,,,POINT (8.7552757 50.143003)
1310656410,50.1411225,8.7563636,3,,,POINT (8.7563636 50.1411225)
1311673945,50.1188164,8.7001273,3,,,POINT (8.7001273 50.1188164)
1311673966,50.118735,8.7000358,1,,,POINT (8.7000358 50.118735)
1311765325,50.1500531,8.758034,3,,,POINT (8.758034 50.1500531)
1312145005,50.1433673,8.7653927,3,,,POINT (8.7653927 50.1433673)
