element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,operator,postal_code,ref,website,description,heritage,historic,start_date,building,nodes,building:levels,roof:levels,source,height,roof:shape,end,unimainz:buildingId,name,building:colour,roof:material,source:height,note:3D,roof:colour,image,wikidata,wikipedia,building:material,source:housenumber,source:address,source:position,note,roof:height,construction,roof:direction,roof:orientation,fixme,social_facility,social_facility:for,source_date,source:geometry,phone,survey:date,tourism,building:flats,description:de,nohousenumber,building:architecture,heritage:operator,name:signed,noaddress,ways,type
way,46249769,"POLYGON ((8.2877798 49.9712442, 8.2879237 49.9712522, 8.2879359 49.9711616, 8.287792 49.9711536, 8.2877798 49.9712442))",Mainz,DE,54,55130,Jakob-Laubach-Straße,,,,,,,,,,,residential,"[590066009, 590066011, 590066012, 590066010, 590066009]",1,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,46847767,"POLYGON ((8.2557266 50.0091223, 8.2555869 50.0092065, 8.2557547 50.0093257, 8.2558938 50.0092478, 8.2557266 50.0091223))",Mainz,,21,55118,Colmarstraße,,,,,,,,,,,residential,"[598302775, 598302777, 3520804601, 598302787, 598302775]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47401070,"POLYGON ((8.26774 49.9811841, 8.2678236 49.9808833, 8.2678355 49.9808408, 8.2678418 49.9808181, 8.2680043 49.9808367, 8.2679962 49.9808659, 8.2679939 49.9808745, 8.267986 49.980904, 8.2679651 49.980979, 8.2679166 49.981152, 8.2679025 49.9812027, 8.26774 49.9811841))",,,,,,,,,,,,,,,,residential,"[603355416, 4174048474, 1087760713, 603355391, 603355401, 1087760704, 667592614, 4174048475, 667592619, 667592620, 603355426, 603355416]",4,,yahoo sat,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47401072,"POLYGON ((8.2682305 49.9812439, 8.2683128 49.9809399, 8.268323 49.9809022, 8.2683301 49.9808762, 8.2684948 49.9808946, 8.268487 49.9809235, 8.2684843 49.9809334, 8.2684771 49.98096, 8.2684567 49.9810353, 8.2684099 49.9812081, 8.2683952 49.9812624, 8.2682305 49.9812439))",,,,,,,,,,,,,,,,residential,"[603355430, 4174048476, 1087760714, 603355405, 603355403, 1087760708, 667592615, 4174048477, 667592622, 667592623, 603355428, 603355430]",4,,yahoo sat,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47661901,"POLYGON ((8.29453 49.9806501, 8.2946018 49.9806714, 8.2945917 49.9806843, 8.2948329 49.9807563, 8.2949076 49.9806575, 8.2946822 49.9805846, 8.2946908 49.9805735, 8.2946089 49.9805476, 8.29453 49.9806501))",Mainz,DE,"55,57,59,61",55130,Heiligkreuzweg,,,,,,,,,,,residential,"[606408065, 606408066, 606408069, 606408383, 606408373, 606408376, 606408351, 606408043, 606408065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47661922,"POLYGON ((8.2947253 49.9804187, 8.2948084 49.9804465, 8.2948833 49.980362, 8.2948033 49.9803334, 8.2947253 49.9804187))",Mainz,DE,63a,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[606408338, 606408349, 606408346, 606408343, 606408338]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47661923,"POLYGON ((8.2948084 49.9804465, 8.294889 49.9804765, 8.2949676 49.9803913, 8.2948833 49.980362, 8.2948084 49.9804465))",Mainz,DE,63,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[606408349, 606408339, 606408341, 606408346, 606408349]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47661924,"POLYGON ((8.2949518 49.9807219, 8.2950265 49.98069, 8.295097 49.9807585, 8.295122 49.9807823, 8.2950472 49.9808143, 8.2949518 49.9807219))",Mainz,DE,53,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[606408378, 606408385, 606408420, 606408415, 606408417, 606408378]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47661925,"POLYGON ((8.2950016 49.9806658, 8.2950764 49.9806339, 8.2951395 49.9806942, 8.2951728 49.9807263, 8.295097 49.9807585, 8.2950265 49.98069, 8.2950016 49.9806658))",Mainz,DE,51,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[606408380, 606408388, 606408395, 606408389, 606408420, 606408385, 606408380]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47661926,"POLYGON ((8.2950426 49.9806016, 8.2951158 49.9805699, 8.2951867 49.9806381, 8.2952132 49.9806623, 8.2951395 49.9806942, 8.2950764 49.9806339, 8.2950426 49.9806016))",Mainz,DE,49,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[606408392, 606408353, 606408404, 606408398, 606408395, 606408388, 606408392]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47661927,"POLYGON ((8.2950905 49.9805456, 8.2951647 49.9805137, 8.2952609 49.9806062, 8.2951867 49.9806381, 8.2951158 49.9805699, 8.2950905 49.9805456))",Mainz,DE,47,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[606408358, 606408356, 606408401, 606408404, 606408353, 606408358]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796781,"POLYGON ((8.2943641 49.9802161, 8.2941987 49.9801571, 8.2942602 49.9800844, 8.294428 49.9801442, 8.2943641 49.9802161))",Mainz,DE,65,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[607940919, 607940910, 607940911, 607940920, 607940919]",3,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796782,"POLYGON ((8.2941987 49.9801571, 8.2940341 49.9800995, 8.2940956 49.9800268, 8.2942602 49.9800844, 8.2941987 49.9801571))",Mainz,DE,67,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[607940910, 607940916, 607940907, 607940911, 607940910]",3,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796783,"POLYGON ((8.2938634 49.9800402, 8.2936987 49.9799826, 8.2937602 49.9799099, 8.2939249 49.9799675, 8.2938634 49.9800402))",Mainz,DE,71,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[607940899, 607940898, 607940896, 607940895, 607940899]",3,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796784,"POLYGON ((8.2940341 49.9800995, 8.2938634 49.9800402, 8.2939249 49.9799675, 8.2940956 49.9800268, 8.2940341 49.9800995))",Mainz,DE,69,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[607940916, 607940899, 607940895, 607940907, 607940916]",3,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796785,"POLYGON ((8.2936598 49.9799612, 8.2934952 49.9799036, 8.2935567 49.9798309, 8.2937213 49.9798885, 8.2936598 49.9799612))",Mainz,DE,73,55130,Heiligkreuzweg,,,,,,,,,,,residential,"[607940904, 607940905, 607940892, 607940890, 607940904]",2,1,,,mansard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796787,"POLYGON ((8.2960866 49.9796234, 8.296013 49.9795538, 8.2961039 49.9795095, 8.2961728 49.9795831, 8.2960866 49.9796234))",Mainz,DE,1,55130,Lindenstraße,,,,,,,,,,,residential,"[607940962, 607940945, 607940946, 607940963, 607940962]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796788,"POLYGON ((8.2956463 49.9794631, 8.2957231 49.9795307, 8.2957858 49.9794984, 8.29572 49.9794349, 8.2956792 49.9794551, 8.2956698 49.979444, 8.2956463 49.9794631))",Mainz,DE,39,55130,Im Leimen,,,,,,,,,,,residential,"[607940927, 607940929, 607940930, 607940932, 607940934, 607940935, 607940927]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796789,"POLYGON ((8.29572 49.9794349, 8.2957858 49.9794984, 8.2958688 49.9794631, 8.2957905 49.9793976, 8.29572 49.9794349))",Mainz,DE,37,55130,Im Leimen,,,,,,,,,,,residential,"[607940932, 607940930, 607940936, 607940938, 607940932]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796790,"POLYGON ((8.2957905 49.9793976, 8.2958688 49.9794631, 8.2959628 49.9794218, 8.295897 49.9793573, 8.2957905 49.9793976))",Mainz,DE,5,55130,Lindenstraße,,,,,,,,,,,residential,"[607940938, 607940936, 607940940, 607940941, 607940938]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796791,"POLYGON ((8.2959519 49.9794974, 8.2960459 49.9794551, 8.2961039 49.9795095, 8.296013 49.9795538, 8.2959519 49.9794974))",Mainz,DE,3,55130,Lindenstraße,,,,,,,,,,,residential,"[607940943, 607940944, 607940946, 607940945, 607940943]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796792,"POLYGON ((8.2952713 49.9796921, 8.2953731 49.9797485, 8.2954577 49.9796911, 8.2953684 49.9796346, 8.2952713 49.9796921))",Mainz,DE,45,55130,Im Leimen,,,,,,,,,,,residential,"[607940947, 607940949, 607940951, 607940950, 607940947]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47796793,"POLYGON ((8.2953929 49.9796188, 8.2954744 49.9796722, 8.2955574 49.9796218, 8.2954806 49.9795684, 8.2953929 49.9796188))",Mainz,DE,43,55130,Im Leimen,,,,,,,,,,,residential,"[607940952, 607940954, 607940955, 607940956, 607940952]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47854978,"POLYGON ((8.2394697 50.0026876, 8.2393621 50.0026641, 8.2393209 50.002742, 8.2394285 50.0027655, 8.2394697 50.0026876))",Mainz,DE,99a,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[3340351811, 608629557, 608629553, 3340351818, 3340351811]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47854981,"POLYGON ((8.2400861 50.0030198, 8.2402272 50.0030536, 8.2403018 50.002925, 8.2402012 50.0029009, 8.2401555 50.0029796, 8.240115 50.0029699, 8.2400861 50.0030198))",Mainz,,101a,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[608629649, 608629650, 608629600, 2058135552, 608629601, 2058135515, 608629649]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47854998,"POLYGON ((8.2401955 50.0037603, 8.2403317 50.003763, 8.2403278 50.0038452, 8.2401459 50.0038416, 8.2401476 50.0038059, 8.2401934 50.0038068, 8.2401955 50.0037603))",Mainz,DE,30,55122,Kerschensteinerstraße,,,,,,,,,,,residential,"[2206425658, 2206425659, 608629673, 608629672, 2060698605, 2060698607, 2206425658]",2,,,9,pitched,,,,,,"errechnet 3x3,00m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47855000,"POLYGON ((8.2431703 50.0026193, 8.2430644 50.0026033, 8.2430203 50.0027235, 8.2431262 50.0027395, 8.2431703 50.0026193))",Mainz,DE,100,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[3340351805, 608629693, 608629694, 3340351816, 3340351805]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47855001,"POLYGON ((8.2435202 50.0026848, 8.2433801 50.0026622, 8.2433386 50.0027684, 8.2434787 50.002791, 8.2435202 50.0026848))",Mainz,DE,104,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[3340351810, 608629700, 608629697, 3340351821, 3340351810]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47855004,"POLYGON ((8.2427664 50.0034868, 8.2429374 50.0035108, 8.2429663 50.0034257, 8.2427953 50.0034017, 8.2427867 50.0034269, 8.2427664 50.0034868))",Mainz,DE,2,55122,Finkenstraße,,,,,,,,,,,residential,"[608629717, 608629718, 608629719, 608629720, 3336445765, 608629717]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47855005,"POLYGON ((8.242855 50.0033115, 8.2430195 50.0033367, 8.2430518 50.0032498, 8.2428873 50.0032245, 8.2428721 50.0032654, 8.242855 50.0033115))",Mainz,DE,119b,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[608629721, 608629722, 608629723, 608629724, 3336445763, 608629721]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47855008,"POLYGON ((8.2445772 50.0032584, 8.2445568 50.0033186, 8.2445876 50.0033229, 8.2445618 50.003399, 8.2447391 50.0034238, 8.2447668 50.0033422, 8.2447931 50.0033459, 8.2448116 50.0032912, 8.2445772 50.0032584))",Mainz,DE,133,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[608629729, 2060750677, 2060750679, 608629732, 608629731, 2060750681, 2060750683, 608629730, 608629729]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47855009,"POLYGON ((8.2439 50.0031947, 8.2438676 50.0032748, 8.2439903 50.0032953, 8.2440227 50.0032152, 8.2439 50.0031947))",Mainz,DE,127,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[608629733, 608629725, 608629735, 608629734, 608629733]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47855010,"POLYGON ((8.2451081 50.0046598, 8.2452411 50.0046593, 8.2452395 50.0044996, 8.2451066 50.0045002, 8.2451081 50.0046598))",Mainz,DE,23,55122,Am Judensand,,,,,,,,,,,residential,"[608629747, 608629762, 608629761, 608629742, 608629747]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153545,"POLYGON ((8.2799479 49.9916156, 8.2800517 49.991664, 8.2801576 49.9915702, 8.2800539 49.9915218, 8.2799479 49.9916156))",Mainz,DE,10,55131,Auf der Steig,,,,,,,,,,,residential,"[664456350, 664456351, 664456345, 664456346, 664456350]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153546,"POLYGON ((8.2797346 49.9915128, 8.2798203 49.9914374, 8.2797519 49.9914087, 8.2797664 49.9913943, 8.2796924 49.9913634, 8.2795867 49.991468, 8.2796587 49.9914981, 8.2796725 49.9914844, 8.2797346 49.9915128))",Mainz,DE,6,55131,Auf der Steig,,,,,,,,,,,residential,"[664456341, 664456337, 664456334, 664456335, 664456336, 664456338, 664456339, 664456340, 664456341]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153547,"POLYGON ((8.2798342 49.9915596, 8.2797346 49.9915128, 8.2798203 49.9914374, 8.2798438 49.9914168, 8.2799754 49.9914786, 8.2799053 49.9915402, 8.2798733 49.9915252, 8.2798342 49.9915596))",Mainz,DE,8,55131,Auf der Steig,,,,,,,,,,,residential,"[664456342, 664456341, 664456337, 664456333, 664456347, 664456348, 664456349, 664456342]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153548,"POLYGON ((8.2801709 49.9913381, 8.2800914 49.9912818, 8.2801992 49.9912188, 8.2802787 49.9912751, 8.2801709 49.9913381))",Mainz,DE,6,55131,Am Frankenhag,,,,,,,,,,,residential,"[664456343, 664456344, 664456332, 664456355, 664456343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153549,"POLYGON ((8.281187 49.9909321, 8.2812958 49.990958, 8.2813599 49.9908468, 8.2812512 49.9908209, 8.281187 49.9909321))",Mainz,DE,7,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[664456364, 664456365, 664456361, 664456362, 664456364]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153550,"POLYGON ((8.2814232 49.9909589, 8.281546 49.9909789, 8.2815819 49.9908883, 8.2814591 49.9908682, 8.2814232 49.9909589))",Mainz,DE,9,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[664456366, 664456367, 664456368, 664456363, 664456366]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153551,"POLYGON ((8.2816299 49.9910644, 8.2816467 49.9909343, 8.2817828 49.9909415, 8.281766 49.9910717, 8.2816299 49.9910644))",Mainz,DE,11,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[664456369, 664456370, 664456371, 664456372, 664456369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52154407,"POLYGON ((8.2821651 49.9906396, 8.2821882 49.990539, 8.2820816 49.9905289, 8.2820585 49.9906295, 8.2821651 49.9906396))",,,14,,,,,,,,,,,,,residential,"[664463102, 664463074, 664463075, 664463104, 664463102]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52154416,"POLYGON ((8.2819272 49.9906987, 8.2821468 49.9907195, 8.2821651 49.9906396, 8.2820585 49.9906295, 8.2819455 49.9906188, 8.2819272 49.9906987))",Mainz,DE,14,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[664463100, 664463101, 664463102, 664463104, 664463103, 664463100]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52154671,"POLYGON ((8.2777842 49.9919994, 8.2777206 49.9919209, 8.2779101 49.9918575, 8.2779737 49.991936, 8.2777842 49.9919994))",Mainz,DE,5,55131,Salvatorstraße,,,,,,,,,,,residential,"[664464556, 664464558, 664464549, 664464557, 664464556]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52154673,"POLYGON ((8.2778923 49.9922557, 8.277832 49.9921791, 8.2780152 49.9921194, 8.2780755 49.992196, 8.2778923 49.9922557))",Mainz,DE,9,55131,Salvatorstraße,,,,,,,,,,,residential,"[664464550, 664464551, 664464552, 664464553, 664464550]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52154674,"POLYGON ((8.2778402 49.9921279, 8.2777751 49.9920503, 8.2779579 49.9919869, 8.278023 49.9920645, 8.2778402 49.9921279))",Mainz,DE,7,55131,Salvatorstraße,,,,,,,,,,,residential,"[664464559, 664464560, 664464554, 664464555, 664464559]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159335,"POLYGON ((8.2893423 49.9693283, 8.289409 49.9694075, 8.2892058 49.9694826, 8.289198 49.9694744, 8.2891373 49.9694038, 8.2893423 49.9693283))",Mainz,DE,30,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501425, 664501426, 664501427, 664501428, 664501350, 664501425]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159336,"POLYGON ((8.289198 49.9694744, 8.2891605 49.9694878, 8.2891699 49.9694988, 8.2890916 49.9695266, 8.2890214 49.9694451, 8.2891373 49.9694038, 8.289198 49.9694744))",Mainz,DE,32,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501428, 664501352, 664501353, 664501354, 664501355, 664501350, 664501428]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159337,"POLYGON ((8.2891297 49.9695774, 8.2892054 49.9695568, 8.2892584 49.9696373, 8.2891828 49.969658, 8.2891297 49.9695774))",Mainz,DE,32c,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501360, 664501430, 664501431, 664501372, 664501360]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159338,"POLYGON ((8.2876861 49.9699601, 8.2874506 49.9699765, 8.2874426 49.969929, 8.2876782 49.9699127, 8.2876861 49.9699601))",Mainz,DE,42,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501401, 664501402, 664501336, 664501335, 664501401]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159339,"POLYGON ((8.2874574 49.9700169, 8.2873598 49.9700237, 8.2873535 49.9699861, 8.2873038 49.9699895, 8.28731 49.970026, 8.2872127 49.9700328, 8.2871981 49.969946, 8.2874426 49.969929, 8.2874506 49.9699765, 8.2874574 49.9700169))",Mainz,DE,44,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501406, 664501405, 664501407, 664501408, 664501409, 664501404, 664501403, 664501336, 664501402, 664501406]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159340,"POLYGON ((8.2866588 49.970102, 8.2865793 49.9701073, 8.2865688 49.9700422, 8.2864064 49.970053, 8.2863987 49.9700054, 8.2866407 49.9699893, 8.2866571 49.9700912, 8.2866588 49.970102))",Mainz,DE,48,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501394, 664501391, 664501395, 664501333, 664501334, 664501396, 664501390, 664501394]",1,1,,,skillion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159341,"POLYGON ((8.2890916 49.9695266, 8.2890145 49.9695541, 8.2889802 49.9695141, 8.2889518 49.9695242, 8.288916 49.9694826, 8.2890214 49.9694451, 8.2890916 49.9695266))",Mainz,DE,32a,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501354, 664501356, 664501357, 664501358, 664501359, 664501355, 664501354]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159342,"POLYGON ((8.2889917 49.9696446, 8.289031 49.9697051, 8.2889567 49.9697251, 8.2889619 49.9697331, 8.2888976 49.9697504, 8.2888338 49.9696522, 8.2888964 49.9696354, 8.2889156 49.969665, 8.2889917 49.9696446))",Mainz,DE,34b,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501373, 664501377, 664501379, 664501380, 664501381, 664501365, 664501382, 664501383, 664501373]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159343,"POLYGON ((8.2889917 49.9696446, 8.2890609 49.969626, 8.2890785 49.9696213, 8.2891219 49.9696881, 8.2890351 49.9697114, 8.289031 49.9697051, 8.2889917 49.9696446))",Mainz,DE,32b,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501373, 664501385, 664501374, 664501375, 664501376, 664501377, 664501373]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159344,"POLYGON ((8.2888823 49.9696137, 8.2890276 49.9695747, 8.2890609 49.969626, 8.2889917 49.9696446, 8.2889156 49.969665, 8.2888964 49.9696354, 8.2888823 49.9696137))",Mainz,DE,34a,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501384, 664501361, 664501385, 664501373, 664501383, 664501382, 664501384]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159346,"POLYGON ((8.2888755 49.9695575, 8.2888427 49.9695186, 8.288628 49.9695934, 8.2886647 49.969637, 8.2887321 49.969717, 8.288798 49.9696941, 8.2887267 49.9696094, 8.2888755 49.9695575))",Mainz,DE,,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501362, 664501363, 664501364, 664501366, 664501367, 664501368, 664501369, 664501362]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159347,"POLYGON ((8.288628 49.9695934, 8.2886647 49.969637, 8.2887321 49.969717, 8.2886002 49.969763, 8.2885861 49.9697463, 8.2884674 49.9697876, 8.2883773 49.9696807, 8.288628 49.9695934))",Mainz,DE,36,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501364, 664501366, 664501367, 664501370, 664501371, 664501337, 664501338, 664501364]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159348,"POLYGON ((8.2883376 49.9697042, 8.2884158 49.9697906, 8.2883237 49.9698251, 8.2882823 49.9697794, 8.2881626 49.9698242, 8.2881258 49.9697835, 8.2883376 49.9697042))",Mainz,DE,38,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501339, 664501340, 664501341, 664501342, 664501343, 664501344, 664501339]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159349,"POLYGON ((8.2882163 49.9698836, 8.2881626 49.9698242, 8.2881258 49.9697835, 8.2879183 49.9698612, 8.2879556 49.9699025, 8.2880667 49.9698609, 8.2881199 49.9699197, 8.2882163 49.9698836))",Mainz,DE,40,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501345, 664501343, 664501344, 664501346, 664501347, 664501348, 664501349, 664501345]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159350,"POLYGON ((8.2876217 49.9700912, 8.2877973 49.9700782, 8.2877833 49.9699998, 8.2876077 49.9700128, 8.2876217 49.9700912))",Mainz,DE,42a,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501397, 664501398, 664501399, 664501400, 664501397]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159351,"POLYGON ((8.2868887 49.9700194, 8.2868812 49.9699733, 8.2866407 49.9699893, 8.2866571 49.9700912, 8.2867319 49.9700863, 8.2867229 49.9700305, 8.2868887 49.9700194))",Mainz,DE,46,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501389, 664501388, 664501396, 664501390, 664501387, 664501386, 664501389]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159352,"POLYGON ((8.2919723 49.9689894, 8.2918405 49.9689982, 8.2918459 49.9690291, 8.2917801 49.9690339, 8.2917873 49.9690746, 8.2917558 49.9690769, 8.2917699 49.9691567, 8.2917221 49.9691601, 8.2917076 49.9690779, 8.2917007 49.9690389, 8.2916866 49.9689594, 8.2919601 49.968937, 8.2919723 49.9689894))",Mainz,DE,12,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501492, 664501460, 664501461, 664501462, 664501464, 664501465, 664501471, 664501472, 664501466, 664501467, 664501468, 664501491, 664501492]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159355,"POLYGON ((8.2911514 49.9690898, 8.2911351 49.9690458, 8.2913773 49.9690089, 8.2914121 49.9691032, 8.291334 49.9691152, 8.2913153 49.9690644, 8.2912742 49.9690707, 8.2912926 49.9691206, 8.2912107 49.9691331, 8.2911924 49.9690836, 8.2911514 49.9690898))",Mainz,DE,,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501439, 664501440, 664501450, 664501455, 664501456, 664501451, 664501452, 664501457, 664501441, 664501442, 664501439]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52159356,"POLYGON ((8.291248 49.9692746, 8.2912181 49.9691951, 8.2913932 49.9691679, 8.2914231 49.9692474, 8.291248 49.9692746))",Mainz,DE,,55130,An der Hechtsheimer Höhe,,,,,,,,,,,residential,"[664501478, 664501443, 664501458, 664501459, 664501478]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
