osmid,y,x,ref,highway,street_count,geometry
25973879,49.0122699,8.4628826,43,motorway_junction,3,POINT (8.4628826 49.0122699)
25973880,49.0121744,8.462501,,,3,POINT (8.462501 49.0121744)
25973882,49.016087,8.4659724,,,3,POINT (8.4659724 49.016087)
25973886,49.0169609,8.463646,,,3,POINT (8.463646 49.0169609)
25973903,49.0164523,8.4666997,,,3,POINT (8.4666997 49.0164523)
25973978,49.0132648,8.4741635,,,3,POINT (8.4741635 49.0132648)
25996887,49.0024879,8.359734,,,4,POINT (8.359734 49.0024879)
25996888,49.0027227,8.3596279,,,1,POINT (8.3596279 49.0027227)
25996889,49.0027787,8.359774,,,1,POINT (8.359774 49.0027787)
25996890,49.002786,8.3596523,,,3,POINT (8.3596523 49.002786)
25996893,49.0036267,8.359338,,,3,POINT (8.359338 49.0036267)
25996898,49.0027519,8.3600834,,,3,POINT (8.3600834 49.0027519)
25996900,49.0021528,8.359626,,,1,POINT (8.359626 49.0021528)
25996901,49.0007272,8.3586326,,,2,POINT (8.3586326 49.0007272)
25996906,48.999825,8.3596405,,,1,POINT (8.3596405 48.999825)
25996908,49.0001946,8.3598831,,,3,POINT (8.3598831 49.0001946)
25996910,49.0006452,8.3583321,,,3,POINT (8.3583321 49.0006452)
25996912,49.0005164,8.358783,,,3,POINT (8.358783 49.0005164)
25996914,49.000654,8.3588842,,,3,POINT (8.3588842 49.000654)
25996915,49.0010742,8.3588728,,,3,POINT (8.3588728 49.0010742)
25996919,48.9983973,8.3542579,,,3,POINT (8.3542579 48.9983973)
25996920,48.9979667,8.3564804,,,3,POINT (8.3564804 48.9979667)
25996922,48.9997962,8.3575147,,,3,POINT (8.3575147 48.9997962)
25996934,49.0045247,8.3557859,,,3,POINT (8.3557859 49.0045247)
25996939,49.0052301,8.354872,,,1,POINT (8.354872 49.0052301)
25996940,49.0039628,8.3556184,,,3,POINT (8.3556184 49.0039628)
25996943,49.0021414,8.3530679,,,3,POINT (8.3530679 49.0021414)
25996946,49.0023699,8.354627,,,3,POINT (8.354627 49.0023699)
25996947,49.0017748,8.35353,,,3,POINT (8.35353 49.0017748)
25996948,49.0053782,8.3560439,,,3,POINT (8.3560439 49.0053782)
25996949,49.0064401,8.3514842,,,3,POINT (8.3514842 49.0064401)
25996951,49.0046491,8.351493,,,3,POINT (8.351493 49.0046491)
25996952,49.0048017,8.3512657,,,3,POINT (8.3512657 49.0048017)
25996953,49.0052347,8.3560044,,,3,POINT (8.3560044 49.0052347)
25996954,49.0068029,8.3574183,,,3,POINT (8.3574183 49.0068029)
25996956,49.0038778,8.3562497,,,3,POINT (8.3562497 49.0038778)
25996957,49.0037133,8.3577554,,,3,POINT (8.3577554 49.0037133)
25996958,49.0058597,8.3584607,,,3,POINT (8.3584607 49.0058597)
25996959,49.0061034,8.356236,,,3,POINT (8.356236 49.0061034)
25996960,49.0038342,8.3566,,,3,POINT (8.3566 49.0038342)
25996961,49.0051145,8.3570243,,,3,POINT (8.3570243 49.0051145)
25996962,49.0059934,8.3572401,,,4,POINT (8.3572401 49.0059934)
25996963,48.9987002,8.3525699,,,3,POINT (8.3525699 48.9987002)
25996964,48.9993238,8.35308,,,3,POINT (8.35308 48.9993238)
25997959,49.003697,8.3487074,,,1,POINT (8.3487074 49.003697)
25997961,49.0035001,8.3492025,,,3,POINT (8.3492025 49.0035001)
25997970,49.0038755,8.3519518,,,3,POINT (8.3519518 49.0038755)
25997971,49.0041311,8.3523079,,,3,POINT (8.3523079 49.0041311)
25997983,49.0000672,8.3510053,,turning_circle,1,POINT (8.3510053 49.0000672)
25997985,49.0021418,8.3457858,,,3,POINT (8.3457858 49.0021418)
25997986,49.0008407,8.349561,,,3,POINT (8.349561 49.0008407)
25997988,49.001357,8.3480532,,,3,POINT (8.3480532 49.001357)
25997989,49.0004284,8.3473555,,,4,POINT (8.3473555 49.0004284)
25998162,49.0013105,8.3497831,,,3,POINT (8.3497831 49.0013105)
25998169,49.0016658,8.3506391,,,3,POINT (8.3506391 49.0016658)
25998173,49.0018101,8.3505769,,,1,POINT (8.3505769 49.0018101)
25998176,49.0017646,8.3507132,,,3,POINT (8.3507132 49.0017646)
25998180,49.001291,8.3503529,,,1,POINT (8.3503529 49.001291)
25998183,49.0018691,8.3507888,,,3,POINT (8.3507888 49.0018691)
25998192,49.0013487,8.3497601,,,1,POINT (8.3497601 49.0013487)
26001060,49.0055865,8.3543698,,,1,POINT (8.3543698 49.0055865)
26001445,49.0468897,8.3825113,,,4,POINT (8.3825113 49.0468897)
26001446,49.0477675,8.3812533,,,3,POINT (8.3812533 49.0477675)
26001447,49.0481265,8.3807352,,,3,POINT (8.3807352 49.0481265)
26001454,49.0433775,8.3798748,,,3,POINT (8.3798748 49.0433775)
26001455,49.0437515,8.3806173,,,1,POINT (8.3806173 49.0437515)
26001457,49.0429502,8.3791398,,,3,POINT (8.3791398 49.0429502)
26001463,49.0448561,8.380397,,,3,POINT (8.380397 49.0448561)
26001464,49.0465728,8.3829664,,,3,POINT (8.3829664 49.0465728)
26001465,49.0460082,8.3822679,,,3,POINT (8.3822679 49.0460082)
26001467,49.0425595,8.378392,,,4,POINT (8.378392 49.0425595)
26001470,49.0419105,8.3792859,,,3,POINT (8.3792859 49.0419105)
26001472,49.0423126,8.3800316,,,3,POINT (8.3800316 49.0423126)
26001473,49.042718,8.3807608,,,3,POINT (8.3807608 49.042718)
26001474,49.0431323,8.38147,,,3,POINT (8.38147 49.0431323)
26001475,49.0435564,8.3821738,,,3,POINT (8.3821738 49.0435564)
26001657,49.0457086,8.385859,,turning_circle,1,POINT (8.385859 49.0457086)
26001659,49.0442659,8.3835004,,,3,POINT (8.3835004 49.0442659)
26001660,49.0441605,8.383608,,,3,POINT (8.383608 49.0441605)
26001662,49.0447924,8.3846478,,,3,POINT (8.3846478 49.0447924)
26001663,49.0448952,8.3845032,,,4,POINT (8.3845032 49.0448952)
26001674,49.0435947,8.3826777,,,3,POINT (8.3826777 49.0435947)
26001681,49.0442376,8.3738946,,,3,POINT (8.3738946 49.0442376)
26001683,49.048974,8.3822427,,traffic_signals,5,POINT (8.3822427 49.048974)
26001688,49.0534382,8.3876474,,,3,POINT (8.3876474 49.0534382)
26001689,49.053835,8.3871475,,,3,POINT (8.3871475 49.053835)
26001690,49.0530864,8.3880824,,,3,POINT (8.3880824 49.0530864)
26001691,49.0536328,8.3887019,,,4,POINT (8.3887019 49.0536328)
26001694,49.0538332,8.3896544,,turning_circle,1,POINT (8.3896544 49.0538332)
26001698,49.0553775,8.3878467,,,3,POINT (8.3878467 49.0553775)
26001699,49.0547696,8.3872676,,,3,POINT (8.3872676 49.0547696)
26001701,49.0542792,8.3865923,,,3,POINT (8.3865923 49.0542792)
26001702,49.0536862,8.3855476,,,3,POINT (8.3855476 49.0536862)
26001704,49.0549674,8.3858863,,,3,POINT (8.3858863 49.0549674)
26001705,49.0542008,8.3848302,,,3,POINT (8.3848302 49.0542008)
26001706,49.0530616,8.3845499,,,4,POINT (8.3845499 49.0530616)
26001707,49.0550172,8.3816202,,,3,POINT (8.3816202 49.0550172)
26001710,49.0491643,8.3819927,,,3,POINT (8.3819927 49.0491643)
26001711,49.0516588,8.3863586,,,3,POINT (8.3863586 49.0516588)
26001732,49.0438987,8.3660157,,,3,POINT (8.3660157 49.0438987)
26001741,49.0422098,8.3671116,,,3,POINT (8.3671116 49.0422098)
26001754,49.0386135,8.371617,,,3,POINT (8.371617 49.0386135)
26001758,49.0381517,8.3722488,,,3,POINT (8.3722488 49.0381517)
26001759,49.03766,8.3728913,,,3,POINT (8.3728913 49.03766)
26001764,49.0371726,8.3735263,,,3,POINT (8.3735263 49.0371726)
26001766,49.0355086,8.3729594,,,3,POINT (8.3729594 49.0355086)
26001772,49.0335363,8.3756705,,,3,POINT (8.3756705 49.0335363)
26001774,49.0303386,8.3749202,,,3,POINT (8.3749202 49.0303386)
26001775,49.0277517,8.3746589,,,3,POINT (8.3746589 49.0277517)
26001781,49.0243386,8.3714457,,,3,POINT (8.3714457 49.0243386)
26002506,49.0039542,8.3336406,,,4,POINT (8.3336406 49.0039542)
26002518,49.0026171,8.3321375,,,3,POINT (8.3321375 49.0026171)
26002519,49.002491,8.3321916,,,3,POINT (8.3321916 49.002491)
26002520,49.0046668,8.3356412,,,3,POINT (8.3356412 49.0046668)
26002521,49.0044525,8.3363843,,,3,POINT (8.3363843 49.0044525)
26002522,49.0032797,8.3352518,,,4,POINT (8.3352518 49.0032797)
26002523,49.0050908,8.3336362,,,3,POINT (8.3336362 49.0050908)
26002524,49.0050125,8.3340235,,,3,POINT (8.3340235 49.0050125)
26002526,49.0022252,8.33092,,,3,POINT (8.33092 49.0022252)
26002527,49.0021941,8.3339774,,,3,POINT (8.3339774 49.0021941)
26002528,49.0018654,8.3336097,,,3,POINT (8.3336097 49.0018654)
26002529,49.0026351,8.3331142,,,3,POINT (8.3331142 49.0026351)
26002530,49.0036121,8.3344545,,,3,POINT (8.3344545 49.0036121)
26002554,49.0019367,8.3374795,,,1,POINT (8.3374795 49.0019367)
26002555,49.0021401,8.3373932,,,4,POINT (8.3373932 49.0021401)
26002556,49.0020302,8.3375447,,,3,POINT (8.3375447 49.0020302)
26002558,49.0021622,8.3377895,,,1,POINT (8.3377895 49.0021622)
26002559,49.0026152,8.3368147,,,3,POINT (8.3368147 49.0026152)
26002560,49.0028284,8.3363585,,,3,POINT (8.3363585 49.0028284)
26002564,49.0013259,8.3343772,,,3,POINT (8.3343772 49.0013259)
26002565,49.0006919,8.3349636,,,3,POINT (8.3349636 49.0006919)
26002569,49.003138,8.3397212,,,3,POINT (8.3397212 49.003138)
26002570,49.0026238,8.3385202,,,3,POINT (8.3385202 49.0026238)
26002571,49.0024048,8.3379851,,,3,POINT (8.3379851 49.0024048)
26002572,49.0010136,8.3355037,,,3,POINT (8.3355037 49.0010136)
26002574,49.0042996,8.3330802,,,3,POINT (8.3330802 49.0042996)
26002575,49.0023679,8.3427656,,,4,POINT (8.3427656 49.0023679)
26002576,49.0019098,8.3435321,,,4,POINT (8.3435321 49.0019098)
26002580,49.0035787,8.3379153,,,3,POINT (8.3379153 49.0035787)
26002581,49.0031089,8.3375514,,,3,POINT (8.3375514 49.0031089)
26002582,49.0031822,8.3368148,,,3,POINT (8.3368148 49.0031822)
26002591,49.0005037,8.3365195,,,3,POINT (8.3365195 49.0005037)
26002604,49.0018368,8.3390218,,,3,POINT (8.3390218 49.0018368)
26002617,49.0005389,8.3428837,,,3,POINT (8.3428837 49.0005389)
26002620,48.9993177,8.3412738,,,1,POINT (8.3412738 48.9993177)
26002621,49.0020841,8.3424432,,,3,POINT (8.3424432 49.0020841)
26004224,49.003557,8.3577292,,,3,POINT (8.3577292 49.003557)
26004225,49.0035797,8.3573385,,,1,POINT (8.3573385 49.0035797)
26004441,49.0236293,8.3735092,,,3,POINT (8.3735092 49.0236293)
26004442,49.0227781,8.3734011,,,3,POINT (8.3734011 49.0227781)
26004534,49.0472577,8.37847,,,3,POINT (8.37847 49.0472577)
26026262,49.0058333,8.4102188,,,4,POINT (8.4102188 49.0058333)
26026265,49.006106,8.4101596,,,4,POINT (8.4101596 49.006106)
26026267,49.0061506,8.4104592,,,4,POINT (8.4104592 49.0061506)
26026268,49.0058821,8.4105092,,,4,POINT (8.4105092 49.0058821)
26026270,49.0070453,8.4130893,,,3,POINT (8.4130893 49.0070453)
26027134,49.0056142,8.3947895,,,4,POINT (8.3947895 49.0056142)
26027135,49.0053135,8.394517,,,4,POINT (8.394517 49.0053135)
26027389,49.0050153,8.3868501,,,3,POINT (8.3868501 49.0050153)
26027391,49.0046176,8.386921,,,3,POINT (8.386921 49.0046176)
26027393,49.0053989,8.3893136,,,3,POINT (8.3893136 49.0053989)
26042072,49.0446388,8.3840689,,,3,POINT (8.3840689 49.0446388)
26043000,49.0452804,8.3764151,,,1,POINT (8.3764151 49.0452804)
26043001,49.0455046,8.3761215,,,3,POINT (8.3761215 49.0455046)
26043063,49.0049344,8.3803606,,,4,POINT (8.3803606 49.0049344)
26064541,49.0476189,8.3685319,,,3,POINT (8.3685319 49.0476189)
26064542,49.0474187,8.368868,,,3,POINT (8.368868 49.0474187)
26064543,49.0469434,8.3696657,,,4,POINT (8.3696657 49.0469434)
26064544,49.0465804,8.3702975,,,1,POINT (8.3702975 49.0465804)
26064546,49.0480802,8.3677271,,,1,POINT (8.3677271 49.0480802)
26064549,49.0468664,8.3681486,,,1,POINT (8.3681486 49.0468664)
26064555,49.0475656,8.3695041,,,1,POINT (8.3695041 49.0475656)
26064573,49.0472995,8.3701135,,,3,POINT (8.3701135 49.0472995)
26064574,49.0436497,8.3655511,,,3,POINT (8.3655511 49.0436497)
26064575,49.0431795,8.3687128,,,3,POINT (8.3687128 49.0431795)
26064592,49.0432332,8.3699647,,,3,POINT (8.3699647 49.0432332)
26064593,49.0436719,8.3706867,,,3,POINT (8.3706867 49.0436719)
26064596,49.0437297,8.3679791,,,3,POINT (8.3679791 49.0437297)
26064605,49.0452592,8.3705415,,,3,POINT (8.3705415 49.0452592)
26064606,49.0445868,8.3694151,,,3,POINT (8.3694151 49.0445868)
26064607,49.0441562,8.3686935,,,3,POINT (8.3686935 49.0441562)
26064608,49.0450266,8.3701518,,,3,POINT (8.3701518 49.0450266)
26064612,49.0587801,8.3807905,,,3,POINT (8.3807905 49.0587801)
26064613,49.0574013,8.3809536,,,3,POINT (8.3809536 49.0574013)
26064614,49.057533,8.3801163,,,3,POINT (8.3801163 49.057533)
26064616,49.0561933,8.3800975,,,1,POINT (8.3800975 49.0561933)
26064617,49.0590708,8.3797027,,,1,POINT (8.3797027 49.0590708)
26064619,49.0589065,8.3797996,,,3,POINT (8.3797996 49.0589065)
26065337,49.0587004,8.3820555,,,3,POINT (8.3820555 49.0587004)
26065338,49.0584273,8.3830325,,,3,POINT (8.3830325 49.0584273)
26065340,49.0579289,8.3840535,,,3,POINT (8.3840535 49.0579289)
26065344,49.0565847,8.386945,,,3,POINT (8.386945 49.0565847)
26065345,49.0562663,8.3876062,,,3,POINT (8.3876062 49.0562663)
26065346,49.0561953,8.3854821,,,3,POINT (8.3854821 49.0561953)
26065348,49.0543645,8.3825215,,,3,POINT (8.3825215 49.0543645)
26065349,49.0509596,8.3794591,,,4,POINT (8.3794591 49.0509596)
26065350,49.0515254,8.3786484,,,4,POINT (8.3786484 49.0515254)
26065351,49.0496635,8.3813033,,,3,POINT (8.3813033 49.0496635)
26065352,49.0514312,8.3819954,,,3,POINT (8.3819954 49.0514312)
26065353,49.0521638,8.3857024,,,3,POINT (8.3857024 49.0521638)
26065354,49.049815,8.3794578,,,3,POINT (8.3794578 49.049815)
26065355,49.0493197,8.3786079,,,3,POINT (8.3786079 49.0493197)
26065356,49.0488194,8.3777444,,,3,POINT (8.3777444 49.0488194)
26065357,49.0495331,8.3752501,,,4,POINT (8.3752501 49.0495331)
26065358,49.0489395,8.3760848,,,4,POINT (8.3760848 49.0489395)
26065360,49.0483238,8.3732108,,,3,POINT (8.3732108 49.0483238)
26065361,49.047077,8.3729614,,,3,POINT (8.3729614 49.047077)
26065362,49.0459438,8.3745272,,,3,POINT (8.3745272 49.0459438)
26065364,49.0468589,8.371812,,,3,POINT (8.371812 49.0468589)
26065368,49.0488336,8.3736386,,,3,POINT (8.3736386 49.0488336)
26065369,49.0491638,8.3730465,,,3,POINT (8.3730465 49.0491638)
26065370,49.0493638,8.3817286,,,3,POINT (8.3817286 49.0493638)
26065371,49.0478132,8.3776782,,,3,POINT (8.3776782 49.0478132)
26065372,49.0474869,8.3724037,,,3,POINT (8.3724037 49.0474869)
26065374,49.0464777,8.3737753,,,4,POINT (8.3737753 49.0464777)
26065375,49.0453638,8.3753284,,,3,POINT (8.3753284 49.0453638)
26065376,49.0464013,8.3769916,,,3,POINT (8.3769916 49.0464013)
26065377,49.0478009,8.3792169,,,3,POINT (8.3792169 49.0478009)
26065378,49.0482935,8.3800133,,,3,POINT (8.3800133 49.0482935)
26065379,49.0488301,8.3808704,,,3,POINT (8.3808704 49.0488301)
26065380,49.046957,8.376243,,,4,POINT (8.376243 49.046957)
26065381,49.0480942,8.3746623,,,4,POINT (8.3746623 49.0480942)
26065382,49.048696,8.3738388,,,4,POINT (8.3738388 49.048696)
26065383,49.0529194,8.3806471,,,3,POINT (8.3806471 49.0529194)
26065384,49.0474937,8.3754881,,,4,POINT (8.3754881 49.0474937)
26065385,49.0506468,8.3830234,,,3,POINT (8.3830234 49.0506468)
26065386,49.0522989,8.3815319,,,3,POINT (8.3815319 49.0522989)
26065395,49.0573632,8.3892972,,,1,POINT (8.3892972 49.0573632)
26065398,49.0571916,8.389319,,,3,POINT (8.389319 49.0571916)
26065399,49.0569027,8.389081,,,3,POINT (8.389081 49.0569027)
26065409,49.0558492,8.3861531,,,3,POINT (8.3861531 49.0558492)
26065410,49.0555027,8.3867902,,,4,POINT (8.3867902 49.0555027)
26065415,49.054607,8.3842243,,,3,POINT (8.3842243 49.054607)
26065416,49.0552924,8.3831886,,turning_circle,1,POINT (8.3831886 49.0552924)
26065420,49.0563824,8.3835587,,,3,POINT (8.3835587 49.0563824)
26065424,49.0557002,8.3856881,,,1,POINT (8.3856881 49.0557002)
26065425,49.0552588,8.3864853,,,1,POINT (8.3864853 49.0552588)
26065426,49.0559343,8.3859744,,,3,POINT (8.3859744 49.0559343)
26065434,49.0423821,8.3765176,,,1,POINT (8.3765176 49.0423821)
26065436,49.0426329,8.3758407,,,3,POINT (8.3758407 49.0426329)
26065448,49.0255557,8.3705489,,,1,POINT (8.3705489 49.0255557)
26065449,49.0265,8.3705098,,,4,POINT (8.3705098 49.0265)
26065458,49.0306283,8.3683411,,,3,POINT (8.3683411 49.0306283)
26065459,49.0328538,8.3700709,,,1,POINT (8.3700709 49.0328538)
26065460,49.0349051,8.3644951,,,3,POINT (8.3644951 49.0349051)
26065461,49.0340864,8.3645299,,,3,POINT (8.3645299 49.0340864)
26065465,49.0338646,8.3704856,,,3,POINT (8.3704856 49.0338646)
26065466,49.0341915,8.3707263,,,3,POINT (8.3707263 49.0341915)
26065468,49.0329266,8.3648566,,,3,POINT (8.3648566 49.0329266)
26065470,49.0338981,8.368412,,,3,POINT (8.368412 49.0338981)
26065471,49.0328991,8.3684007,,,4,POINT (8.3684007 49.0328991)
26065472,49.0314539,8.3683625,,,3,POINT (8.3683625 49.0314539)
26065474,49.032848,8.3695321,,,3,POINT (8.3695321 49.032848)
26065475,49.0348598,8.3695839,,,3,POINT (8.3695839 49.0348598)
26065476,49.0348725,8.3681394,,,3,POINT (8.3681394 49.0348725)
26065477,49.0348653,8.3685802,,,3,POINT (8.3685802 49.0348653)
26065478,49.0348699,8.3665471,,,3,POINT (8.3665471 49.0348699)
26065479,49.034896,8.3651266,,,3,POINT (8.3651266 49.034896)
26065480,49.0348892,8.365531,,,3,POINT (8.365531 49.0348892)
26065481,49.0348999,8.3670886,,,3,POINT (8.3670886 49.0348999)
26065488,49.035075,8.366881,,,3,POINT (8.366881 49.035075)
26065489,49.0350215,8.3683803,,,3,POINT (8.3683803 49.0350215)
26065490,49.0350737,8.3654336,,,3,POINT (8.3654336 49.0350737)
26065491,49.0262736,8.3745054,,,3,POINT (8.3745054 49.0262736)
26065492,49.0269282,8.3745878,,,3,POINT (8.3745878 49.0269282)
26065493,49.0281347,8.3747075,,,3,POINT (8.3747075 49.0281347)
26065798,49.0543291,8.3846484,,,3,POINT (8.3846484 49.0543291)
26084722,49.0455162,8.3721544,,,3,POINT (8.3721544 49.0455162)
26084723,49.0455612,8.3722302,,,3,POINT (8.3722302 49.0455612)
26084980,49.0538779,8.384011,,,1,POINT (8.384011 49.0538779)
26086674,49.0274637,8.3746362,,,3,POINT (8.3746362 49.0274637)
26086678,49.0260951,8.3692761,,,4,POINT (8.3692761 49.0260951)
26127725,48.987685,8.3682081,,,1,POINT (8.3682081 48.987685)
26127771,48.9808662,8.3650973,,,3,POINT (8.3650973 48.9808662)
26127775,48.980362,8.3641734,,,3,POINT (8.3641734 48.980362)
26127776,48.9805773,8.3648918,,crossing,3,POINT (8.3648918 48.9805773)
26127777,48.9805347,8.3650975,,,3,POINT (8.3650975 48.9805347)
26127812,48.9827601,8.366268,,,4,POINT (8.366268 48.9827601)
26127813,48.9829317,8.3664335,,,4,POINT (8.3664335 48.9829317)
26127816,48.9804589,8.3660789,,,3,POINT (8.3660789 48.9804589)
26127817,48.9863599,8.3663965,,,3,POINT (8.3663965 48.9863599)
26127818,48.9860128,8.3672139,,,3,POINT (8.3672139 48.9860128)
26127821,48.9846022,8.366061,,turning_circle,1,POINT (8.366061 48.9846022)
26127851,48.9839823,8.3666585,,turning_circle,1,POINT (8.3666585 48.9839823)
26127853,48.9842747,8.3668862,,turning_circle,1,POINT (8.3668862 48.9842747)
26128113,48.9849033,8.3562189,,,1,POINT (8.3562189 48.9849033)
26128114,48.984969,8.3560346,,,3,POINT (8.3560346 48.984969)
26128117,48.9850559,8.3561123,,,3,POINT (8.3561123 48.9850559)
26128119,48.9848093,8.3551649,,,3,POINT (8.3551649 48.9848093)
26128511,48.9852723,8.3585364,,,3,POINT (8.3585364 48.9852723)
26128515,48.9858459,8.3591667,,,1,POINT (8.3591667 48.9858459)
26128520,48.9870376,8.357625,,,3,POINT (8.357625 48.9870376)
26128525,48.987061,8.3578974,,,1,POINT (8.3578974 48.987061)
26128526,48.9871391,8.3577093,,,3,POINT (8.3577093 48.9871391)
26128533,48.9872177,8.3567036,,,1,POINT (8.3567036 48.9872177)
26128534,48.9875974,8.3585405,,,1,POINT (8.3585405 48.9875974)
26128535,48.9872219,8.3577784,,,3,POINT (8.3577784 48.9872219)
26128536,48.9873962,8.3585477,,,3,POINT (8.3585477 48.9873962)
26128538,48.9875967,8.3597524,,,1,POINT (8.3597524 48.9875967)
26129054,48.9904729,8.3658222,,,1,POINT (8.3658222 48.9904729)
26129060,48.9800234,8.3670687,,,3,POINT (8.3670687 48.9800234)
26211581,49.0011947,8.469664,,,4,POINT (8.469664 49.0011947)
26211582,49.001711,8.4697841,,,3,POINT (8.4697841 49.001711)
26211608,48.9823511,8.3672578,,,4,POINT (8.3672578 48.9823511)
26211797,49.0007425,8.4727568,,,3,POINT (8.4727568 49.0007425)
26212045,48.9854439,8.3610115,,turning_circle,1,POINT (8.3610115 48.9854439)
26212049,48.9857113,8.3608007,,,1,POINT (8.3608007 48.9857113)
26212050,48.9852276,8.3607988,,,1,POINT (8.3607988 48.9852276)
26212052,48.9854428,8.3608044,,,4,POINT (8.3608044 48.9854428)
26212386,49.009385,8.3328995,,,4,POINT (8.3328995 49.009385)
26212400,49.0135609,8.323492,,,3,POINT (8.323492 49.0135609)
26212401,49.0138539,8.3228439,,,3,POINT (8.3228439 49.0138539)
26212403,49.0135372,8.3231636,,,3,POINT (8.3231636 49.0135372)
26212405,49.0137364,8.3227205,,,4,POINT (8.3227205 49.0137364)
26212407,49.013471,8.3226181,,,3,POINT (8.3226181 49.013471)
26212790,49.014922,8.3253573,,,1,POINT (8.3253573 49.014922)
26212795,49.01035,8.3369662,,,1,POINT (8.3369662 49.01035)
26212845,49.0197663,8.3483472,,,1,POINT (8.3483472 49.0197663)
26212848,49.0148874,8.3515411,,,3,POINT (8.3515411 49.0148874)
26213432,49.0305412,8.3702979,,,4,POINT (8.3702979 49.0305412)
26213433,49.036715,8.3665722,,,3,POINT (8.3665722 49.036715)
26213445,49.0465144,8.3659541,,motorway_junction,3,POINT (8.3659541 49.0465144)
26213448,49.0486624,8.3669263,,,3,POINT (8.3669263 49.0486624)
26213464,49.0539777,8.4210227,,,4,POINT (8.4210227 49.0539777)
26213493,49.0416186,8.4384858,,,3,POINT (8.4384858 49.0416186)
26213970,49.0247948,8.4502016,,,3,POINT (8.4502016 49.0247948)
26242302,49.0011144,8.4733495,,,1,POINT (8.4733495 49.0011144)
26242303,49.0012728,8.4733333,,,3,POINT (8.4733333 49.0012728)
26242521,49.0015973,8.462518,,,3,POINT (8.462518 49.0015973)
26242522,49.0012064,8.4625189,,,3,POINT (8.4625189 49.0012064)
26247889,49.0199056,8.46014,,,3,POINT (8.46014 49.0199056)
26269022,49.04149,8.4542906,,,3,POINT (8.4542906 49.04149)
26269063,49.0438541,8.4589851,,turning_circle,1,POINT (8.4589851 49.0438541)
26269161,49.0363175,8.4467402,,,4,POINT (8.4467402 49.0363175)
26269177,49.0361727,8.4473242,,,3,POINT (8.4473242 49.0361727)
26269179,49.0361738,8.4480961,,,4,POINT (8.4480961 49.0361738)
26269205,49.0364657,8.4496925,,,1,POINT (8.4496925 49.0364657)
26269206,49.0365158,8.4499922,,,1,POINT (8.4499922 49.0365158)
26269207,49.0359665,8.4496957,,,1,POINT (8.4496957 49.0359665)
26269209,49.0363741,8.4480998,,,1,POINT (8.4480998 49.0363741)
26269210,49.0359843,8.4480924,,,1,POINT (8.4480924 49.0359843)
26269212,49.0358532,8.4473301,,,1,POINT (8.4473301 49.0358532)
26284244,48.9976065,8.4750838,,,3,POINT (8.4750838 48.9976065)
26284443,49.0008895,8.4727492,,,3,POINT (8.4727492 49.0008895)
26284447,49.0014296,8.4717548,,,3,POINT (8.4717548 49.0014296)
26284462,49.0020479,8.4708802,,,3,POINT (8.4708802 49.0020479)
26284463,49.0015911,8.4707407,,,3,POINT (8.4707407 49.0015911)
26289847,49.033105,8.4300758,,,1,POINT (8.4300758 49.033105)
26289856,49.0189213,8.4101647,,,1,POINT (8.4101647 49.0189213)
26290865,49.0202941,8.4151622,,,3,POINT (8.4151622 49.0202941)
26292008,49.0237875,8.3960282,,,3,POINT (8.3960282 49.0237875)
26292032,49.0230368,8.3953864,,,3,POINT (8.3953864 49.0230368)
26292037,49.0229023,8.3955096,,,3,POINT (8.3955096 49.0229023)
26292067,49.0237158,8.3955671,,,1,POINT (8.3955671 49.0237158)
26292088,49.023975,8.39658,,,3,POINT (8.39658 49.023975)
26349803,49.0571721,8.4001276,,,3,POINT (8.4001276 49.0571721)
26349807,49.0573999,8.4037782,,,1,POINT (8.4037782 49.0573999)
26349808,49.0572391,8.4012722,,,3,POINT (8.4012722 49.0572391)
26349809,49.0569426,8.4013145,,,3,POINT (8.4013145 49.0569426)
26349810,49.0572253,8.4010373,,,3,POINT (8.4010373 49.0572253)
26349811,49.056926,8.401077,,,3,POINT (8.401077 49.056926)
26349812,49.0573973,8.4036145,,,3,POINT (8.4036145 49.0573973)
26349814,49.0570801,8.4036563,,,3,POINT (8.4036563 49.0570801)
26349816,49.0543162,8.3978824,,,1,POINT (8.3978824 49.0543162)
26349817,49.054333,8.3971181,,,1,POINT (8.3971181 49.054333)
26349818,49.0535472,8.3979967,,,3,POINT (8.3979967 49.0535472)
26349819,49.0534955,8.3972353,,,3,POINT (8.3972353 49.0534955)
26349820,49.0541282,8.3971484,,,3,POINT (8.3971484 49.0541282)
26349821,49.0541755,8.3979042,,,3,POINT (8.3979042 49.0541755)
26349872,49.042876,8.4426777,,,1,POINT (8.4426777 49.042876)
26349873,49.0415058,8.4475922,,,3,POINT (8.4475922 49.0415058)
26349874,49.0419071,8.4478042,,turning_circle,1,POINT (8.4478042 49.0419071)
26350998,49.0378914,8.4374396,,,1,POINT (8.4374396 49.0378914)
26352046,49.0071057,8.4860933,,,3,POINT (8.4860933 49.0071057)
26353060,49.0361721,8.4475803,,,3,POINT (8.4475803 49.0361721)
26353067,49.0368593,8.447594,,,3,POINT (8.447594 49.0368593)
26353130,49.0361994,8.4507882,,,1,POINT (8.4507882 49.0361994)
26353229,49.0013534,8.4748767,,,3,POINT (8.4748767 49.0013534)
26353230,49.0013812,8.4752946,,,3,POINT (8.4752946 49.0013812)
26353231,49.0012177,8.4743766,,,3,POINT (8.4743766 49.0012177)
