,geometry,population
215,"POLYGON ((7.7348920017643366 49.47770440637086, 7.7350107 49.477514799999994, 7.735026 49.4773874, 7.7350989 49.47727869999999, 7.735271 49.4771249, 7.7356803 49.4768982, 7.7358327 49.4768224, 7.735944900000001 49.4766746, 7.735950000000001 49.4763123, 7.736003499999999 49.4761479, 7.736351600000001 49.4759513, 7.736562200000001 49.4758516, 7.736714100000001 49.475681, 7.7367519 49.4755118, 7.7367026 49.475332400000006, 7.736549 49.4749208, 7.7365509 49.474811499999994, 7.7365814 49.4747481, 7.7367006 49.47470779999998, 7.736776300000001 49.4746736, 7.7368252 49.47458039999999, 7.736815199999999 49.4744748, 7.7366451000000005 49.47421089999999, 7.73665 49.474120799999994, 7.73678 49.47392810000001, 7.736851700000001 49.4737703, 7.7368985 49.4734749, 7.7369065 49.4733382, 7.736920274569584 49.47328190939383, 7.734208767920985 49.473252264935006, 7.73409423315918 49.477695677321584, 7.7348920017643366 49.47770440637086))",0.0
216,"POLYGON ((7.736920274569584 49.47328190939383, 7.73694 49.47320130000001, 7.7370264 49.47310729999999, 7.7372462 49.47302909999999, 7.7374805 49.47293839999999, 7.7378606 49.47278119999999, 7.7380861 49.4726598, 7.738325100000001 49.4729787, 7.738450799999999 49.47303149999999, 7.738689599999999 49.4730651, 7.738984800000001 49.47311369999999, 7.739182300000002 49.4731916, 7.739656229684129 49.473311756684694, 7.74097072320441 49.47332607383076, 7.741084618347401 49.46888264630466, 7.734323274371466 49.46880884892095, 7.734208767920985 49.473252264935006, 7.736920274569584 49.47328190939383))",3.6663250818165447
217,"POLYGON ((7.739656229684129 49.473311756684694, 7.7401241999999995 49.47343039999999, 7.74096675248724 49.47348096480667, 7.74097072320441 49.47332607383076, 7.739656229684129 49.473311756684694))",0.0
218,"POLYGON ((7.741084618347401 49.46888264630466, 7.7411984853390985 49.46443921515312, 7.734437752519665 49.46436542927941, 7.734323274371466 49.46880884892095, 7.741084618347401 49.46888264630466))",3.666325081816545
219,"POLYGON ((7.7411984853390985 49.46443921515312, 7.741312324188497 49.45999578037615, 7.734552202374625 49.459922006010366, 7.734437752519665 49.46436542927941, 7.7411984853390985 49.46443921515312))",3.6663250818165434
220,"POLYGON ((7.741312324188497 49.45999578037615, 7.741426134904588 49.455552341973714, 7.734666623945385 49.45547857911377, 7.734552202374625 49.459922006010366, 7.741312324188497 49.45999578037615))",3.6663250818165443
221,"POLYGON ((7.741426134904588 49.455552341973714, 7.741539917496353 49.4511088999458, 7.734781017240976 49.451035148589646, 7.734666623945385 49.45547857911377, 7.741426134904588 49.455552341973714))",3.666325081816544
222,"POLYGON ((7.741539917496353 49.4511088999458, 7.7416536719727755 49.44666545429237, 7.7348953822704285 49.446591714437936, 7.734781017240976 49.451035148589646, 7.741539917496353 49.4511088999458))",3.666325081816544
223,"POLYGON ((7.7416536719727755 49.44666545429237, 7.741767398342833 49.44222200501342, 7.735009719042768 49.44214827665863, 7.7348953822704285 49.446591714437936, 7.7416536719727755 49.44666545429237))",3.6663250818165443
224,"POLYGON ((7.741767398342833 49.44222200501342, 7.7418810966155 49.43777855210891, 7.735124027567019 49.437704835251694, 7.735009719042768 49.44214827665863, 7.741767398342833 49.44222200501342))",3.666325081816544
225,"POLYGON ((7.7418810966155 49.43777855210891, 7.741994766799744 49.43333509557884, 7.735238307852193 49.43326139021714, 7.735124027567019 49.437704835251694, 7.7418810966155 49.43777855210891))",3.6663250818165447
226,"POLYGON ((7.741994766799744 49.43333509557884, 7.7421084089045324 49.42889163542316, 7.7353525599073105 49.428817941554925, 7.735238307852193 49.43326139021714, 7.741994766799744 49.43333509557884))",3.6663250818165443
227,"POLYGON ((7.7421084089045324 49.42889163542316, 7.742222022938827 49.42444817164188, 7.735466783741377 49.42437448926502, 7.7353525599073105 49.428817941554925, 7.7421084089045324 49.42889163542316))",3.6663250818165447
228,"POLYGON ((7.742222022938827 49.42444817164188, 7.742335608911583 49.420004704234955, 7.735580979363399 49.41993103334742, 7.735466783741377 49.42437448926502, 7.742222022938827 49.42444817164188))",3.6663250818165443
229,"POLYGON ((7.742335608911583 49.420004704234955, 7.742449166831757 49.415561233202375, 7.735695146782378 49.4154875738021, 7.735580979363399 49.41993103334742, 7.742335608911583 49.420004704234955))",3.666325081816543
230,"POLYGON ((7.742449166831757 49.415561233202375, 7.742562696708299 49.41111775854411, 7.735809286007314 49.411044110629035, 7.735695146782378 49.4154875738021, 7.742449166831757 49.415561233202375))",3.666325081816544
231,"POLYGON ((7.742562696708299 49.41111775854411, 7.742676198550152 49.40667428026014, 7.7359233970472 49.4066006438282, 7.735809286007314 49.411044110629035, 7.742562696708299 49.41111775854411))",3.6663250818165443
232,"POLYGON ((7.742676198550152 49.40667428026014, 7.7427896723662615 49.40223079835043, 7.736037479911023 49.40215717339959, 7.7359233970472 49.4066006438282, 7.742676198550152 49.40667428026014))",3.6663250818165434
233,"POLYGON ((7.7427896723662615 49.40223079835043, 7.742903118165563 49.39778731281502, 7.736151534607772 49.39771369934317, 7.736037479911023 49.40215717339959, 7.7427896723662615 49.40223079835043))",0.0
234,"POLYGON ((7.742903118165563 49.39778731281502, 7.743016535956991 49.39334382365382, 7.7362655611464275 49.39327022165892, 7.736151534607772 49.39771369934317, 7.742903118165563 49.39778731281502))",0.0
235,"POLYGON ((7.743016535956991 49.39334382365382, 7.743039772525748 49.39243332407064, 7.742561299999999 49.39224860000001, 7.7421764 49.392130599999994, 7.740555800000001 49.391888299999984, 7.739734699999999 49.3918596, 7.7384769 49.3918676, 7.7368062 49.39185959999999, 7.736302630676217 49.391825429349886, 7.7362655611464275 49.39327022165892, 7.743016535956991 49.39334382365382))",0.0
236,"POLYGON ((7.74096675248724 49.47348096480667, 7.7412273 49.47349659999999, 7.741930100000001 49.47355149999999, 7.742293600000001 49.473591899999995, 7.742693200000001 49.4736917, 7.7436119 49.47363949999998, 7.7436771 49.4738464, 7.7441408 49.4737655, 7.7446227 49.47371949999999, 7.7449907 49.47371150000001, 7.7463205 49.4741014, 7.7464055 49.47413139999998, 7.7466194 49.4741964, 7.747215300000001 49.47444039999999, 7.747386299999999 49.474467399999995, 7.7477067081177085 49.47441907876026, 7.74773270618134 49.473399487519785, 7.74097072320441 49.47332607383076, 7.74096675248724 49.47348096480667))",0.0
237,"POLYGON ((7.74773270618134 49.473399487519785, 7.747845990007994 49.46895604854323, 7.741084618347401 49.46888264630466, 7.74097072320441 49.47332607383076, 7.74773270618134 49.473399487519785))",3.666325081816544
238,"POLYGON ((7.747845990007994 49.46895604854323, 7.7479592458343465 49.46451260594329, 7.7411984853390985 49.46443921515312, 7.741084618347401 49.46888264630466, 7.747845990007994 49.46895604854323))",0.0
239,"POLYGON ((7.7479592458343465 49.46451260594329, 7.748072473669343 49.46006915971998, 7.741312324188497 49.45999578037615, 7.7411984853390985 49.46443921515312, 7.7479592458343465 49.46451260594329))",3.666325081816544
240,"POLYGON ((7.748072473669343 49.46006915971998, 7.7481856735219266 49.455625709873274, 7.741426134904588 49.455552341973714, 7.741312324188497 49.45999578037615, 7.748072473669343 49.46006915971998))",3.6663250818165443
241,"POLYGON ((7.7481856735219266 49.455625709873274, 7.748298845401034 49.451182256403136, 7.741539917496353 49.4511088999458, 7.741426134904588 49.455552341973714, 7.7481856735219266 49.455625709873274))",3.6663250818165447
242,"POLYGON ((7.748298845401034 49.451182256403136, 7.748411989315598 49.44673879930955, 7.7416536719727755 49.44666545429237, 7.741539917496353 49.4511088999458, 7.748298845401034 49.451182256403136))",3.6663250818165447
243,"POLYGON ((7.748411989315598 49.44673879930955, 7.748525105274549 49.44229533859247, 7.741767398342833 49.44222200501342, 7.7416536719727755 49.44666545429237, 7.748411989315598 49.44673879930955))",3.6663250818165447
244,"POLYGON ((7.748525105274549 49.44229533859247, 7.748638193286811 49.43785187425191, 7.7418810966155 49.43777855210891, 7.741767398342833 49.44222200501342, 7.748525105274549 49.44229533859247))",3.666325081816544
245,"POLYGON ((7.748638193286811 49.43785187425191, 7.748751253361307 49.433408406287846, 7.741994766799744 49.43333509557884, 7.7418810966155 49.43777855210891, 7.748638193286811 49.43785187425191))",3.6663250818165443
246,"POLYGON ((7.748751253361307 49.433408406287846, 7.748864285506954 49.42896493470024, 7.7421084089045324 49.42889163542316, 7.741994766799744 49.43333509557884, 7.748751253361307 49.433408406287846))",3.666325081816544
247,"POLYGON ((7.748864285506954 49.42896493470024, 7.748977289732665 49.42452145948906, 7.742222022938827 49.42444817164188, 7.7421084089045324 49.42889163542316, 7.748864285506954 49.42896493470024))",3.666325081816544
248,"POLYGON ((7.748977289732665 49.42452145948906, 7.749090266047354 49.42007798065429, 7.742335608911583 49.420004704234955, 7.742222022938827 49.42444817164188, 7.748977289732665 49.42452145948906))",3.6663250818165447
249,"POLYGON ((7.749090266047354 49.42007798065429, 7.749203214459919 49.41563449819593, 7.742449166831757 49.415561233202375, 7.742335608911583 49.420004704234955, 7.749090266047354 49.42007798065429))",3.666325081816544
250,"POLYGON ((7.749203214459919 49.41563449819593, 7.74931613497927 49.41119101211392, 7.742562696708299 49.41111775854411, 7.742449166831757 49.415561233202375, 7.749203214459919 49.41563449819593))",3.666325081816544
251,"POLYGON ((7.74931613497927 49.41119101211392, 7.749429027614298 49.40674752240827, 7.742676198550152 49.40667428026014, 7.742562696708299 49.41111775854411, 7.74931613497927 49.41119101211392))",0.0
252,"POLYGON ((7.749429027614298 49.40674752240827, 7.749541892373902 49.40230402907894, 7.7427896723662615 49.40223079835043, 7.742676198550152 49.40667428026014, 7.749429027614298 49.40674752240827))",0.0
253,"POLYGON ((7.749541892373902 49.40230402907894, 7.74965472926697 49.39786053212593, 7.742903118165563 49.39778731281502, 7.7427896723662615 49.40223079835043, 7.749541892373902 49.40230402907894))",0.0
254,"POLYGON ((7.74965472926697 49.39786053212593, 7.749759467328677 49.39373498037936, 7.74888516274942 49.39340748547104, 7.746201682285515 49.39337841253597, 7.7461398 49.39340849999999, 7.745895900000002 49.393534499999994, 7.7457669 49.3935495, 7.7456339 49.39348849999999, 7.74536650041668 49.393369351426735, 7.743016535956991 49.39334382365382, 7.742903118165563 49.39778731281502, 7.74965472926697 49.39786053212593))",3.666325081816544
255,"POLYGON ((7.74888516274942 49.39340748547104, 7.748551499999999 49.39328249999999, 7.7477806000000005 49.39313049999999, 7.7471917 49.3931305, 7.7468147 49.3931455, 7.7464298000000005 49.393267499999986, 7.746201682285515 49.39337841253597, 7.74888516274942 49.39340748547104))",0.0
256,"POLYGON ((7.74536650041668 49.393369351426735, 7.744624 49.39303850000001, 7.743926100000002 49.39277549999999, 7.743039772525748 49.39243332407064, 7.743016535956991 49.39334382365382, 7.74536650041668 49.393369351426735))",0.0
257,"POLYGON ((7.7477067081177085 49.47441907876026, 7.7478173 49.474402399999995, 7.748212200000001 49.474398400000005, 7.748949100000001 49.47447139999999, 7.749308999999999 49.47449739999999, 7.750922799999999 49.47484440000001, 7.751596700000001 49.475043299999996, 7.752245600000001 49.4752983, 7.7523966 49.475356299999994, 7.75443467275891 49.47584000091664, 7.754494716703241 49.47347250599814, 7.74773270618134 49.473399487519785, 7.7477067081177085 49.47441907876026))",3.666325081816544
258,"POLYGON ((7.754494716703241 49.47347250599814, 7.754607389204754 49.46902905563273, 7.747845990007994 49.46895604854323, 7.74773270618134 49.473399487519785, 7.754494716703241 49.47347250599814))",3.666325081816543
259,"POLYGON ((7.754607389204754 49.46902905563273, 7.754720033856964 49.46458560164601, 7.7479592458343465 49.46451260594329, 7.747845990007994 49.46895604854323, 7.754607389204754 49.46902905563273))",3.666325081816544
260,"POLYGON ((7.754720033856964 49.46458560164601, 7.754832650668766 49.460142144037945, 7.748072473669343 49.46006915971998, 7.7479592458343465 49.46451260594329, 7.754720033856964 49.46458560164601))",3.666325081816544
261,"POLYGON ((7.754832650668766 49.460142144037945, 7.754945239649055 49.45569868280853, 7.7481856735219266 49.455625709873274, 7.748072473669343 49.46006915971998, 7.754832650668766 49.460142144037945))",3.666325081816543
262,"POLYGON ((7.754945239649055 49.45569868280853, 7.755057800806719 49.451255217957744, 7.748298845401034 49.451182256403136, 7.7481856735219266 49.455625709873274, 7.754945239649055 49.45569868280853))",3.666325081816544
263,"POLYGON ((7.755057800806719 49.451255217957744, 7.755170334150642 49.44681174948553, 7.748411989315598 49.44673879930955, 7.748298845401034 49.451182256403136, 7.755057800806719 49.451255217957744))",3.666325081816545
264,"POLYGON ((7.755170334150642 49.44681174948553, 7.755282839689707 49.44236827739191, 7.748525105274549 49.44229533859247, 7.748411989315598 49.44673879930955, 7.755170334150642 49.44681174948553))",3.666325081816544
265,"POLYGON ((7.755282839689707 49.44236827739191, 7.755395317432793 49.437924801676814, 7.748638193286811 49.43785187425191, 7.748525105274549 49.44229533859247, 7.755282839689707 49.44236827739191))",3.6663250818165447
266,"POLYGON ((7.755395317432793 49.437924801676814, 7.755507767388772 49.43348132234028, 7.748751253361307 49.433408406287846, 7.748638193286811 49.43785187425191, 7.755395317432793 49.437924801676814))",3.666325081816545
267,"POLYGON ((7.755507767388772 49.43348132234028, 7.7556201895665104 49.429037839382225, 7.748864285506954 49.42896493470024, 7.748751253361307 49.433408406287846, 7.755507767388772 49.43348132234028))",3.6663250818165443
268,"POLYGON ((7.7556201895665104 49.429037839382225, 7.755732583974879 49.42459435280266, 7.748977289732665 49.42452145948906, 7.748864285506954 49.42896493470024, 7.7556201895665104 49.429037839382225))",3.6663250818165434
269,"POLYGON ((7.755732583974879 49.42459435280266, 7.755844950622738 49.42015086260153, 7.749090266047354 49.42007798065429, 7.748977289732665 49.42452145948906, 7.755732583974879 49.42459435280266))",3.6663250818165434
270,"POLYGON ((7.755844950622738 49.42015086260153, 7.755957289518942 49.41570736877887, 7.749203214459919 49.41563449819593, 7.749090266047354 49.42007798065429, 7.755844950622738 49.42015086260153))",0.0
271,"POLYGON ((7.755957289518942 49.41570736877887, 7.756069600672349 49.41126387133459, 7.74931613497927 49.41119101211392, 7.749203214459919 49.41563449819593, 7.755957289518942 49.41570736877887))",3.666325081816544
272,"POLYGON ((7.756069600672349 49.41126387133459, 7.756181884091808 49.4068203702687, 7.749429027614298 49.40674752240827, 7.74931613497927 49.41119101211392, 7.756069600672349 49.41126387133459))",0.0
273,"POLYGON ((7.756181884091808 49.4068203702687, 7.7562941397861636 49.402376865581175, 7.749541892373902 49.40230402907894, 7.749429027614298 49.40674752240827, 7.756181884091808 49.4068203702687))",3.666325081816544
274,"POLYGON ((7.7562941397861636 49.402376865581175, 7.756406367764259 49.39793335727201, 7.74965472926697 49.39786053212593, 7.749541892373902 49.40230402907894, 7.7562941397861636 49.402376865581175))",3.666325081816544
275,"POLYGON ((7.756406367764259 49.39793335727201, 7.756456896522958 49.39593238298718, 7.756146400000001 49.3959072, 7.7556215 49.3957812, 7.7535808 49.395129299999994, 7.7525909 49.394774299999995, 7.751167299999999 49.394262299999994, 7.749759467328677 49.39373498037936, 7.74965472926697 49.39786053212593, 7.756406367764259 49.39793335727201))",3.666325081816544
276,"POLYGON ((7.75443467275891 49.47584000091664, 7.755531099999999 49.4761002, 7.754977121000516 49.47792236036858, 7.761144665746788 49.47798858733536, 7.761256754621567 49.47354512926194, 7.754494716703241 49.47347250599814, 7.75443467275891 49.47584000091664))",3.666325081816544
277,"POLYGON ((7.754977121000516 49.47792236036858, 7.7549222 49.478103000000004, 7.7544113 49.479609800000006, 7.754337455310169 49.479672560413995, 7.75427101704212 49.482291254603176, 7.754428489391631 49.48236111043376, 7.7610325491559955 49.482432041789544, 7.761144665746788 49.47798858733536, 7.754977121000516 49.47792236036858))",3.666325081816544
278,"POLYGON ((7.754428489391631 49.48236111043376, 7.754605199999999 49.482439500000005, 7.755118500000001 49.48255069999999, 7.7550586 49.4826753, 7.7550452 49.48372140000001, 7.7552262 49.4844083, 7.7552382 49.484614300000004, 7.7551902 49.4848052, 7.7549752 49.48513319999999, 7.7548732000000005 49.48548019999999, 7.7554231 49.4857741, 7.756780900000001 49.4864261, 7.7576868 49.48678099999999, 7.757664689224817 49.48684056924751, 7.76092040484033 49.486875492624506, 7.7610325491559955 49.482432041789544, 7.754428489391631 49.48236111043376))",3.666325081816544
279,"POLYGON ((7.757664689224817 49.48684056924751, 7.7576018 49.48700999999999, 7.7573278 49.48807529999999, 7.757372499999999 49.4886712, 7.758235700000001 49.4888978, 7.758463700000001 49.4889708, 7.759636499999999 49.48972570000001, 7.7598337 49.48985989999999, 7.7599904 49.4899587, 7.760828439982118 49.49051855813578, 7.76092040484033 49.486875492624506, 7.757664689224817 49.48684056924751))",3.666325081816544
280,"POLYGON ((7.761256754621567 49.47354512926194, 7.761368815789188 49.4691016675693, 7.754607389204754 49.46902905563273, 7.754494716703241 49.47347250599814, 7.761256754621567 49.47354512926194))",3.6663250818165443
281,"POLYGON ((7.761368815789188 49.4691016675693, 7.761480849258506 49.46465820225738, 7.754720033856964 49.46458560164601, 7.754607389204754 49.46902905563273, 7.761368815789188 49.4691016675693))",3.6663250818165447
282,"POLYGON ((7.761480849258506 49.46465820225738, 7.761592855038368 49.460214733326154, 7.754832650668766 49.460142144037945, 7.754720033856964 49.46458560164601, 7.761480849258506 49.46465820225738))",3.6663250818165443
283,"POLYGON ((7.761592855038368 49.460214733326154, 7.761704833137619 49.45577126077561, 7.754945239649055 49.45569868280853, 7.754832650668766 49.460142144037945, 7.761592855038368 49.460214733326154))",3.666325081816544
284,"POLYGON ((7.761704833137619 49.45577126077561, 7.761816783565102 49.45132778460572, 7.755057800806719 49.451255217957744, 7.754945239649055 49.45569868280853, 7.761704833137619 49.45577126077561))",3.6663250818165434
285,"POLYGON ((7.761816783565102 49.45132778460572, 7.761928706329652 49.446884304816464, 7.755170334150642 49.44681174948553, 7.755057800806719 49.451255217957744, 7.761816783565102 49.45132778460572))",3.666325081816544
286,"POLYGON ((7.761928706329652 49.446884304816464, 7.762040601440102 49.442440821407814, 7.755282839689707 49.44236827739191, 7.755170334150642 49.44681174948553, 7.761928706329652 49.446884304816464))",3.6663250818165443
287,"POLYGON ((7.762040601440102 49.442440821407814, 7.762152468905284 49.43799733437973, 7.755395317432793 49.437924801676814, 7.755282839689707 49.44236827739191, 7.762040601440102 49.442440821407814))",3.6663250818165443
288,"POLYGON ((7.762152468905284 49.43799733437973, 7.762264308734021 49.43355384373223, 7.755507767388772 49.43348132234028, 7.755395317432793 49.437924801676814, 7.762152468905284 49.43799733437973))",3.666325081816544
289,"POLYGON ((7.762264308734021 49.43355384373223, 7.762376120935134 49.429110349465255, 7.7556201895665104 49.429037839382225, 7.755507767388772 49.43348132234028, 7.762264308734021 49.43355384373223))",3.6663250818165443
290,"POLYGON ((7.762376120935134 49.429110349465255, 7.762487905517443 49.424666851578785, 7.755732583974879 49.42459435280266, 7.7556201895665104 49.429037839382225, 7.762376120935134 49.429110349465255))",3.666325081816544
291,"POLYGON ((7.762487905517443 49.424666851578785, 7.7625996624897615 49.4202233500728, 7.755844950622738 49.42015086260153, 7.755732583974879 49.42459435280266, 7.762487905517443 49.424666851578785))",3.6663250818165434
292,"POLYGON ((7.7625996624897615 49.4202233500728, 7.762711391860898 49.41577984494729, 7.755957289518942 49.41570736877887, 7.755844950622738 49.42015086260153, 7.7625996624897615 49.4202233500728))",0.0
293,"POLYGON ((7.762711391860898 49.41577984494729, 7.762823093639659 49.41133633620221, 7.756069600672349 49.41126387133459, 7.755957289518942 49.41570736877887, 7.762711391860898 49.41577984494729))",3.666325081816544
294,"POLYGON ((7.762823093639659 49.41133633620221, 7.762934767834848 49.406892823837545, 7.756181884091808 49.4068203702687, 7.756069600672349 49.41126387133459, 7.762823093639659 49.41133633620221))",0.0
295,"POLYGON ((7.762934767834848 49.406892823837545, 7.7630464144552604 49.40244930785328, 7.7562941397861636 49.402376865581175, 7.756181884091808 49.4068203702687, 7.762934767834848 49.406892823837545))",3.666325081816544
296,"POLYGON ((7.7630464144552604 49.40244930785328, 7.763158033509692 49.3980057882494, 7.756406367764259 49.39793335727201, 7.7562941397861636 49.402376865581175, 7.7630464144552604 49.40244930785328))",0.0
297,"POLYGON ((7.763158033509692 49.3980057882494, 7.76323260587699 49.39503647214354, 7.7629444 49.395026300000005, 7.7628064 49.3950223, 7.7621975 49.395041299999995, 7.761726599999999 49.395094300000004, 7.7609097 49.395255299999995, 7.760244800000001 49.395445299999984, 7.7597209000000005 49.39555629999999, 7.759175999999999 49.395621299999995, 7.759072000000001 49.395632299999995, 7.758583000000001 49.395663299999995, 7.7577432 49.395758199999996, 7.757062300000001 49.3958802, 7.7564793 49.3959342, 7.756456896522958 49.39593238298718, 7.756406367764259 49.39793335727201, 7.763158033509692 49.3980057882494))",3.666325081816544
298,"POLYGON ((7.760828439982118 49.49051855813578, 7.7620464110533725 49.49133219832494, 7.7623489508730215 49.49133543592313, 7.7634709 49.4907866, 7.763402 49.490675599999996, 7.764167800000001 49.49050059999999, 7.7651017 49.4903176, 7.765984600000001 49.49017969999999, 7.766620500000001 49.490099699999995, 7.7667985 49.49017270000001, 7.766922500000001 49.49028669999999, 7.7675954672169745 49.490486266038104, 7.76768430494084 49.48694775447893, 7.76092040484033 49.486875492624506, 7.760828439982118 49.49051855813578))",3.4107860563824954
299,"POLYGON ((7.7620464110533725 49.49133219832494, 7.7621771 49.4914195, 7.7623489508730215 49.49133543592313, 7.7620464110533725 49.49133219832494))",0.0
300,"POLYGON ((7.76768430494084 49.48694775447893, 7.767795837460608 49.48250429237225, 7.7610325491559955 49.482432041789544, 7.76092040484033 49.486875492624506, 7.76768430494084 49.48694775447893))",3.6663250818165434
301,"POLYGON ((7.767795837460608 49.48250429237225, 7.767907342406649 49.47806082664839, 7.761144665746788 49.47798858733536, 7.7610325491559955 49.482432041789544, 7.767795837460608 49.48250429237225))",3.6663250818165443
302,"POLYGON ((7.767907342406649 49.47806082664839, 7.768018819787779 49.47361735730733, 7.761256754621567 49.47354512926194, 7.761144665746788 49.47798858733536, 7.767907342406649 49.47806082664839))",3.6663250818165443
303,"POLYGON ((7.768018819787779 49.47361735730733, 7.768130269612802 49.469173884349054, 7.761368815789188 49.4691016675693, 7.761256754621567 49.47354512926194, 7.768018819787779 49.47361735730733))",3.6663250818165443
304,"POLYGON ((7.768130269612802 49.469173884349054, 7.768241691890524 49.46473040777353, 7.761480849258506 49.46465820225738, 7.761368815789188 49.4691016675693, 7.768130269612802 49.469173884349054))",3.6663250818165443
305,"POLYGON ((7.768241691890524 49.46473040777353, 7.768353086629747 49.46028692758073, 7.761592855038368 49.460214733326154, 7.761480849258506 49.46465820225738, 7.768241691890524 49.46473040777353))",3.6663250818165447
306,"POLYGON ((7.768353086629747 49.46028692758073, 7.768464453839266 49.45584344377064, 7.761704833137619 49.45577126077561, 7.761592855038368 49.460214733326154, 7.768353086629747 49.46028692758073))",3.6663250818165425
307,"POLYGON ((7.768464453839266 49.45584344377064, 7.7685757935278765 49.45139995634323, 7.761816783565102 49.45132778460572, 7.761704833137619 49.45577126077561, 7.768464453839266 49.45584344377064))",3.6663250818165443
308,"POLYGON ((7.7685757935278765 49.45139995634323, 7.768687105704366 49.44695646529846, 7.761928706329652 49.446884304816464, 7.761816783565102 49.45132778460572, 7.7685757935278765 49.45139995634323))",3.666325081816544
309,"POLYGON ((7.768687105704366 49.44695646529846, 7.768798390377518 49.44251297063633, 7.762040601440102 49.442440821407814, 7.761928706329652 49.446884304816464, 7.768687105704366 49.44695646529846))",3.6663250818165443
310,"POLYGON ((7.768798390377518 49.44251297063633, 7.768909647556117 49.438069472356794, 7.762152468905284 49.43799733437973, 7.762040601440102 49.442440821407814, 7.768798390377518 49.44251297063633))",3.6663250818165443
311,"POLYGON ((7.768909647556117 49.438069472356794, 7.769020877248938 49.43362597045985, 7.762264308734021 49.43355384373223, 7.762152468905284 49.43799733437973, 7.768909647556117 49.438069472356794))",3.6663250818165447
312,"POLYGON ((7.769020877248938 49.43362597045985, 7.769132079464755 49.429182464945455, 7.762376120935134 49.429110349465255, 7.762264308734021 49.43355384373223, 7.769020877248938 49.43362597045985))",3.6663250818165443
313,"POLYGON ((7.769132079464755 49.429182464945455, 7.769243254212337 49.424738955813595, 7.762487905517443 49.424666851578785, 7.762376120935134 49.429110349465255, 7.769132079464755 49.429182464945455))",3.6663250818165447
314,"POLYGON ((7.769243254212337 49.424738955813595, 7.769354401500451 49.42029544306424, 7.7625996624897615 49.4202233500728, 7.762487905517443 49.424666851578785, 7.769243254212337 49.424738955813595))",0.0
315,"POLYGON ((7.769354401500451 49.42029544306424, 7.769465521337859 49.41585192669738, 7.762711391860898 49.41577984494729, 7.7625996624897615 49.4202233500728, 7.769354401500451 49.42029544306424))",3.666325081816544
316,"POLYGON ((7.769465521337859 49.41585192669738, 7.769576613733318 49.41140840671295, 7.762823093639659 49.41133633620221, 7.762711391860898 49.41577984494729, 7.769465521337859 49.41585192669738))",0.0
317,"POLYGON ((7.769576613733318 49.41140840671295, 7.769687678695583 49.406964883110966, 7.762934767834848 49.406892823837545, 7.762823093639659 49.41133633620221, 7.769576613733318 49.41140840671295))",0.0
318,"POLYGON ((7.769687678695583 49.406964883110966, 7.769798716233406 49.40252135589139, 7.7630464144552604 49.40244930785328, 7.762934767834848 49.406892823837545, 7.769687678695583 49.406964883110966))",3.666325081816544
319,"POLYGON ((7.769798716233406 49.40252135589139, 7.769909726355529 49.398077825054216, 7.763158033509692 49.3980057882494, 7.7630464144552604 49.40244930785328, 7.769798716233406 49.40252135589139))",3.666325081816544
320,"POLYGON ((7.769909726355529 49.398077825054216, 7.769991239979647 49.394814283665944, 7.7699584 49.39485039999999, 7.769802399999999 49.395033299999994, 7.7686866 49.39634220000001, 7.7680687 49.396403199999995, 7.7674297999999995 49.3965172, 7.766995799999999 49.396369199999995, 7.766650900000001 49.3962242, 7.765612 49.3956173, 7.7652671 49.3954573, 7.7645102 49.3952703, 7.7638373 49.395102300000005, 7.763369400000001 49.395041299999995, 7.76323260587699 49.39503647214354, 7.763158033509692 49.3980057882494, 7.769909726355529 49.398077825054216))",0.0
321,"POLYGON ((7.7675954672169745 49.490486266038104, 7.7685442 49.49076759999999, 7.7689942 49.4908586, 7.7691521 49.490893599999985, 7.769445100000001 49.4906416, 7.7695241 49.4905006, 7.769863000000001 49.4891618, 7.769969999999999 49.48911979999999, 7.770194900000001 49.48907429999999, 7.7710999 49.488672799999996, 7.772251700000001 49.4881309, 7.7727346 49.4878189, 7.7739365 49.48853590000001, 7.7742104 49.48873779999999, 7.774400902613821 49.48891530282951, 7.774448232166684 49.48701962092618, 7.76768430494084 49.48694775447893, 7.7675954672169745 49.490486266038104))",0.0
322,"POLYGON ((7.774448232166684 49.48701962092618, 7.774559152881884 49.48257614760943, 7.767795837460608 49.48250429237225, 7.76768430494084 49.48694775447893, 7.774448232166684 49.48701962092618))",3.6663250818165443
323,"POLYGON ((7.774559152881884 49.48257614760943, 7.774670046174509 49.478132670677525, 7.767907342406649 49.47806082664839, 7.767795837460608 49.48250429237225, 7.774559152881884 49.48257614760943))",3.6663250818165443
324,"POLYGON ((7.774670046174509 49.478132670677525, 7.774780912053325 49.47368919013043, 7.768018819787779 49.47361735730733, 7.767907342406649 49.47806082664839, 7.774670046174509 49.478132670677525))",3.666325081816544
325,"POLYGON ((7.774780912053325 49.47368919013043, 7.774891750527092 49.469245705968135, 7.768130269612802 49.469173884349054, 7.768018819787779 49.47361735730733, 7.774780912053325 49.47368919013043))",3.666325081816544
326,"POLYGON ((7.774891750527092 49.469245705968135, 7.775002561604564 49.464802218190606, 7.768241691890524 49.46473040777353, 7.768130269612802 49.469173884349054, 7.774891750527092 49.469245705968135))",3.666325081816544
