u,v,key,osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,ref,width,access,service,bridge,junction,tunnel
262552727,262552747,0,"[377676036, 24250479]",False,,Holunderweg,living_street,False,285.413,,"LINESTRING (6.6959624 49.7205137, 6.6957799 49.7204193, 6.6956493 49.7203682, 6.6954674 49.7203076, 6.6951293 49.7202062, 6.6948508 49.7201696, 6.6946167 49.7201711, 6.6943776 49.7202285, 6.6942618 49.7203337, 6.6941336 49.7204612, 6.6941533 49.7205631, 6.694247 49.720638, 6.694597 49.720748, 6.6947448 49.7208022, 6.6949765 49.7208452, 6.6954497 49.7208468, 6.6956666 49.72085)",,,,,,,
262552727,262552747,1,24250480,False,,Am Nußbaum,residential,False,44.682,30,"LINESTRING (6.6959624 49.7205137, 6.6957381 49.7206619, 6.6956896 49.7207528, 6.6956666 49.72085)",,,,,,,
262552727,277316523,0,24250480,False,,Am Nußbaum,residential,True,27.792,30,"LINESTRING (6.6959624 49.7205137, 6.6960691 49.7204687, 6.6961872 49.7204254, 6.696296 49.7203877)",,,,,,,
262552747,262552761,0,24250480,False,,Am Nußbaum,residential,False,39.775,30,"LINESTRING (6.6956666 49.72085, 6.6956798 49.7212076)",,,,,,,
262552747,262552727,0,24250480,False,,Am Nußbaum,residential,True,44.682,30,"LINESTRING (6.6956666 49.72085, 6.6956896 49.7207528, 6.6957381 49.7206619, 6.6959624 49.7205137)",,,,,,,
262552747,262552727,1,"[377676036, 24250479]",False,,Holunderweg,living_street,True,285.41300000000007,,"LINESTRING (6.6956666 49.72085, 6.6954497 49.7208468, 6.6949765 49.7208452, 6.6947448 49.7208022, 6.694597 49.720748, 6.694247 49.720638, 6.6941533 49.7205631, 6.6941336 49.7204612, 6.6942618 49.7203337, 6.6943776 49.7202285, 6.6946167 49.7201711, 6.6948508 49.7201696, 6.6951293 49.7202062, 6.6954674 49.7203076, 6.6956493 49.7203682, 6.6957799 49.7204193, 6.6959624 49.7205137)",,,,,,,
262552758,262552595,0,24250480,False,,Am Nußbaum,residential,False,160.046,30,"LINESTRING (6.695543 49.7220018, 6.6953476 49.722104, 6.6949882 49.7222479, 6.694741 49.7223798, 6.6946444 49.722522, 6.6945613 49.7227388, 6.694492 49.7229086, 6.6944109 49.7231449)",,,,,,,
262552758,262552768,0,24250480,False,,Am Nußbaum,residential,True,48.150000000000006,30,"LINESTRING (6.695543 49.7220018, 6.6956503 49.7218249, 6.6956614 49.721582)",,,,,,,
262552758,262552763,0,24250484,False,,Ahornweg,living_street,True,83.463,,"LINESTRING (6.695543 49.7220018, 6.6956556 49.7220434, 6.6960633 49.7222168, 6.6965327 49.7223937)",,,,,,,
262552761,262552770,0,24250480,False,,Am Nußbaum,residential,False,14.083,30,"LINESTRING (6.6956798 49.7212076, 6.6956744 49.7213342)",,,,,,,
262552761,262552747,0,24250480,False,,Am Nußbaum,residential,True,39.775,30,"LINESTRING (6.6956798 49.7212076, 6.6956666 49.72085)",,,,,,,
262552761,262552726,0,24250482,False,,Am Nußbaum,living_street,False,25.274,,"LINESTRING (6.6956798 49.7212076, 6.6955005 49.7212109, 6.6953302 49.7212274)",,,,,,,
262552763,262552767,0,24250481,False,,Ahornweg,living_street,False,93.84599999999999,,"LINESTRING (6.6965327 49.7223937, 6.6963852 49.7225914, 6.6961974 49.7227613, 6.6957334 49.7227665, 6.6955591 49.7227405)",,,,,,,
262552763,262552758,0,24250484,False,,Ahornweg,living_street,False,83.463,,"LINESTRING (6.6965327 49.7223937, 6.6960633 49.7222168, 6.6956556 49.7220434, 6.695543 49.7220018)",,,,,,,
262552763,262552770,0,24250484,False,,Ahornweg,living_street,True,289.332,,"LINESTRING (6.6965327 49.7223937, 6.6966025 49.7224093, 6.6966615 49.7224145, 6.6969511 49.7224336, 6.6972086 49.7224145, 6.697611 49.7223018, 6.6976807 49.7222081, 6.6976646 49.721922, 6.6975734 49.7218423, 6.6972194 49.7218041, 6.6969404 49.7217018, 6.6967102 49.721582, 6.6966132 49.7215249, 6.6964281 49.7214122, 6.6963986 49.7213949, 6.6962886 49.7213619, 6.6961438 49.7213325, 6.695949 49.7213174, 6.6958464 49.721322, 6.6956744 49.7213342)",,,,,,,
262552767,262552763,0,24250481,False,,Ahornweg,living_street,True,93.84599999999999,,"LINESTRING (6.6955591 49.7227405, 6.6957334 49.7227665, 6.6961974 49.7227613, 6.6963852 49.7225914, 6.6965327 49.7223937)",,,,,,,
262552768,262552758,0,24250480,False,,Am Nußbaum,residential,False,48.150000000000006,30,"LINESTRING (6.6956614 49.721582, 6.6956503 49.7218249, 6.695543 49.7220018)",,,,,,,
262552768,262552770,0,24250480,False,,Am Nußbaum,residential,True,27.589,30,"LINESTRING (6.6956614 49.721582, 6.6956717 49.7215093, 6.6956744 49.7213342)",,,,,,,
262552768,262552719,0,24250483,False,,Am Nußbaum,living_street,False,64.298,,"LINESTRING (6.6956614 49.721582, 6.6954173 49.7215803, 6.6949426 49.7215768, 6.6947763 49.7215404)",,,,,,,
262552770,262552761,0,24250480,False,,Am Nußbaum,residential,True,14.083,30,"LINESTRING (6.6956744 49.7213342, 6.6956798 49.7212076)",,,,,,,
262552770,262552768,0,24250480,False,,Am Nußbaum,residential,False,27.589,30,"LINESTRING (6.6956744 49.7213342, 6.6956717 49.7215093, 6.6956614 49.721582)",,,,,,,
262552770,262552763,0,24250484,False,,Ahornweg,living_street,False,289.33200000000005,,"LINESTRING (6.6956744 49.7213342, 6.6958464 49.721322, 6.695949 49.7213174, 6.6961438 49.7213325, 6.6962886 49.7213619, 6.6963986 49.7213949, 6.6964281 49.7214122, 6.6966132 49.7215249, 6.6967102 49.721582, 6.6969404 49.7217018, 6.6972194 49.7218041, 6.6975734 49.7218423, 6.6976646 49.721922, 6.6976807 49.7222081, 6.697611 49.7223018, 6.6972086 49.7224145, 6.6969511 49.7224336, 6.6966615 49.7224145, 6.6966025 49.7224093, 6.6965327 49.7223937)",,,,,,,
262552952,5356864808,0,"[24250496, 25488049, 555187219, 555187192, 555187193]",False,,Im Gärtchen,"['living_street', 'service']","[False, True]",467.357,30,"LINESTRING (6.6882242 49.7302086, 6.6880353 49.7297853, 6.6880004 49.7296847, 6.6879844 49.7296206, 6.6880015 49.7295807, 6.6880326 49.7295408, 6.6884094 49.7293202, 6.6884748 49.7292141, 6.6885342 49.7291009, 6.6886778 49.7288224, 6.6887975 49.7286419, 6.6890052 49.7283134, 6.6891711 49.728043, 6.6892648 49.7278378, 6.6892865 49.7276886, 6.6892504 49.7274974, 6.6892432 49.7273249, 6.689337 49.727171, 6.6894884 49.7270312, 6.6895394 49.7269766, 6.689605 49.7269253, 6.6896787 49.7268941, 6.6897954 49.726859, 6.6897216 49.7267814, 6.6895178 49.7266262, 6.6894112 49.7265378, 6.6893571 49.726503, 6.6893367 49.7264898)",,,,,yes,,
262552952,1639492654,0,"[6073553, 575307404]",False,2,Mühlenstraße,residential,False,196.202,50,"LINESTRING (6.6882242 49.7302086, 6.6882987 49.7301895, 6.6899176 49.7297822, 6.6907752 49.7295809)",,,,,,,
262552952,8201054494,0,575307405,False,2,Mühlenstraße,residential,True,70.597,50,"LINESTRING (6.6882242 49.7302086, 6.6873998 49.7304395, 6.6873176 49.7304499)",,,,,,,
263008367,1387757958,0,"[1134773348, 1134773533, 23914055]",False,2,Berliner Allee,tertiary,False,374.7799999999999,50,"LINESTRING (6.6513532 49.7366887, 6.6506745 49.7378316, 6.6503183 49.7382916, 6.6500509 49.7385416, 6.6497721 49.7388024, 6.6496736 49.7388829, 6.6492686 49.7392623, 6.6490894 49.7394441, 6.6490497 49.7394844, 6.6488885 49.7396362)",,,,,,,
263008367,259199344,0,23914055,False,2,Berliner Allee,tertiary,True,92.213,50,"LINESTRING (6.6513532 49.7366887, 6.6514653 49.7363033, 6.6515112 49.7360676, 6.6515501 49.7358696)",,,,,,,
263008367,263008370,0,24289113,False,,Heinrich-Weitz-Straße,residential,False,100.017,30,"LINESTRING (6.6513532 49.7366887, 6.6515552 49.736757, 6.6517182 49.7368724, 6.6518071 49.7369348, 6.6519932 49.7370836, 6.6523041 49.7373323)",,,,,,,
263008370,263008374,0,24289113,False,,Heinrich-Weitz-Straße,residential,False,132.479,30,"LINESTRING (6.6523041 49.7373323, 6.6525335 49.7375214, 6.6527723 49.7376957, 6.6530096 49.7377922, 6.6532825 49.7378403, 6.653689 49.7378875, 6.6537121 49.7378014)",,,,,,,
263008370,263008367,0,24289113,False,,Heinrich-Weitz-Straße,residential,True,100.017,30,"LINESTRING (6.6523041 49.7373323, 6.6519932 49.7370836, 6.6518071 49.7369348, 6.6517182 49.7368724, 6.6515552 49.736757, 6.6513532 49.7366887)",,,,,,,
263008370,263008379,0,24289114,False,,Heinrich-Kemper-Straße,residential,True,89.522,30,"LINESTRING (6.6523041 49.7373323, 6.6524114 49.7373081, 6.6524892 49.7372838, 6.6525415 49.7372418, 6.6525764 49.7371824, 6.6525913 49.7371291, 6.652607 49.7370647, 6.6527131 49.7366311)",,,,,,,
263008374,263008370,0,24289113,False,,Heinrich-Weitz-Straße,residential,True,132.47899999999998,30,"LINESTRING (6.6537121 49.7378014, 6.653689 49.7378875, 6.6532825 49.7378403, 6.6530096 49.7377922, 6.6527723 49.7376957, 6.6525335 49.7375214, 6.6523041 49.7373323)",,,,,,,
263008375,263008382,0,24289114,False,,Heinrich-Kemper-Straße,residential,False,103.13300000000001,30,"LINESTRING (6.6526137 49.7348198, 6.6524976 49.7348053, 6.6524319 49.7350024, 6.6524067 49.7352132, 6.6524771 49.735543, 6.6524994 49.7356471)",,,,,,,
263008379,263008370,0,24289114,False,,Heinrich-Kemper-Straße,residential,False,89.522,30,"LINESTRING (6.6527131 49.7366311, 6.652607 49.7370647, 6.6525913 49.7371291, 6.6525764 49.7371824, 6.6525415 49.7372418, 6.6524892 49.7372838, 6.6524114 49.7373081, 6.6523041 49.7373323)",,,,,,,
263008379,263008382,0,24289114,False,,Heinrich-Kemper-Straße,residential,True,110.518,30,"LINESTRING (6.6527131 49.7366311, 6.6525198 49.7358001, 6.6524994 49.7356471)",,,,,,,
263008379,263008380,0,24289115,False,,Philipp-Loosen-Straße,residential,True,65.62899999999999,30,"LINESTRING (6.6527131 49.7366311, 6.6533361 49.7367063, 6.6535032 49.7367265, 6.6535219 49.7366568)",,,,,,,
263008380,263008379,0,24289115,False,,Philipp-Loosen-Straße,residential,False,65.62899999999999,30,"LINESTRING (6.6535219 49.7366568, 6.6535032 49.7367265, 6.6533361 49.7367063, 6.6527131 49.7366311)",,,,,,,
263008381,263008382,0,24289116,False,,Von-Bodelschwingh-Straße,residential,False,61.658,30,"LINESTRING (6.6532622 49.7356628, 6.6532447 49.7357279, 6.6530842 49.7357105, 6.6524994 49.7356471)",,,,,,,
263008382,263008379,0,24289114,False,,Heinrich-Kemper-Straße,residential,False,110.518,30,"LINESTRING (6.6524994 49.7356471, 6.6525198 49.7358001, 6.6527131 49.7366311)",,,,,,,
263008382,263008375,0,24289114,False,,Heinrich-Kemper-Straße,residential,True,103.13300000000001,30,"LINESTRING (6.6524994 49.7356471, 6.6524771 49.735543, 6.6524067 49.7352132, 6.6524319 49.7350024, 6.6524976 49.7348053, 6.6526137 49.7348198)",,,,,,,
263008382,263008381,0,24289116,False,,Von-Bodelschwingh-Straße,residential,True,61.658,30,"LINESTRING (6.6524994 49.7356471, 6.6530842 49.7357105, 6.6532447 49.7357279, 6.6532622 49.7356628)",,,,,,,
263008388,3511142185,0,156627783,False,,Am Mariahof,living_street,True,110.185,,"LINESTRING (6.6595175 49.7320598, 6.6594187 49.7319846, 6.6593726 49.7315896, 6.6600366 49.7315567, 6.6601382 49.7315553)",,,,,,,
263008393,4663126925,0,24289119,False,,Wolkerstraße,residential,False,91.075,30,"LINESTRING (6.6586405 49.7275232, 6.6580869 49.7273342, 6.6578571 49.7272725, 6.6576084 49.7272316, 6.6574729 49.7272335)",,,,,,,
263008396,263008397,0,24289119,False,,Wolkerstraße,residential,False,42.979,30,"LINESTRING (6.6569982 49.7272763, 6.6568981 49.7273141, 6.6567211 49.7273965, 6.6566286 49.7274582, 6.6565545 49.727528)",,,,,,,
263008396,4663126925,0,24289119,False,,Wolkerstraße,residential,True,34.626,30,"LINESTRING (6.6569982 49.7272763, 6.657268 49.7272364, 6.6574729 49.7272335)",,,,,,,
263008396,263008398,0,24289120,False,,Wolkerstraße,residential,True,51.403,30,"LINESTRING (6.6569982 49.7272763, 6.6570012 49.7272011, 6.6571739 49.7268944, 6.657087 49.7268715)",,,,,,,
263008397,263008396,0,24289119,False,,Wolkerstraße,residential,True,42.979,30,"LINESTRING (6.6565545 49.727528, 6.6566286 49.7274582, 6.6567211 49.7273965, 6.6568981 49.7273141, 6.6569982 49.7272763)",,,,,,,
263008397,6672685889,0,"[709802212, 709802206]",False,"['3', '2']",Am Mariahof,tertiary,True,141.31,50,"LINESTRING (6.6565545 49.727528, 6.656481 49.7274781, 6.6563315 49.7273787, 6.6562698 49.7273393, 6.65619 49.7272968, 6.6561256 49.7272669, 6.6560666 49.727243, 6.6559868 49.7272192, 6.6558862 49.7271932, 6.6558058 49.7271763, 6.6556146 49.7271524, 6.6555188 49.7271472, 6.6554356 49.7271481, 6.6553471 49.727152, 6.6552398 49.7271641, 6.6551607 49.7271795, 6.6550621 49.7272062, 6.6549904 49.7272296, 6.6549079 49.7272595, 6.6548328 49.7272903)",,,,,,,
263008397,3511081944,0,"[709802213, 709802214]",False,3,Am Mariahof,tertiary,False,93.144,50,"LINESTRING (6.6565545 49.727528, 6.6566178 49.7275734, 6.6570603 49.7278682, 6.6574459 49.7281359)",,,,,,,
263008398,263008396,0,24289120,False,,Wolkerstraße,residential,False,51.403,30,"LINESTRING (6.657087 49.7268715, 6.6571739 49.7268944, 6.6570012 49.7272011, 6.6569982 49.7272763)",,,,,,,
263008400,390891722,0,24289121,False,,Bonhoefferstraße,residential,False,74.855,30,"LINESTRING (6.660177 49.728571, 6.6599025 49.728621, 6.659544 49.7285744, 6.6591536 49.7285815)",,,,,,,
263008409,4663126927,0,24289123,False,,Anheierstraße,residential,False,3.194,30,"LINESTRING (6.6614195 49.7316111, 6.6614637 49.7316081)",,,,,,,
263008413,3511142161,0,344358426,False,2,Am Mariahof,tertiary,False,13.279,30,"LINESTRING (6.6599835 49.7308253, 6.6600205 49.7309423)",,,,,,,
263008413,4663126929,0,24289123,False,,Anheierstraße,residential,True,91.21499999999999,30,"LINESTRING (6.6599835 49.7308253, 6.6603504 49.7308617, 6.6605813 49.7308846, 6.6607021 49.7309012, 6.661021 49.7309867, 6.6611791 49.7310611)",,,,,,,
263008413,3511081932,0,344358426,False,2,Am Mariahof,tertiary,True,140.05200000000002,30,"LINESTRING (6.6599835 49.7308253, 6.659866 49.7305134, 6.6598646 49.7305096, 6.6596983 49.7301715, 6.6596877 49.7301544, 6.6595749 49.7299548, 6.659414 49.7297364, 6.6593393 49.7296409)",,,,,,,
263008430,3511864018,0,24289126,False,2,Greiffenklaustraße,residential,True,35.108,30,"LINESTRING (6.6596656 49.734082, 6.6597152 49.7343961)",,,,,,,
263008430,3511081931,0,24289126,False,2,Greiffenklaustraße,residential,False,77.09299999999999,30,"LINESTRING (6.6596656 49.734082, 6.6596177 49.7338035, 6.6595396 49.7333935)",,,,,,,
263008430,390892130,0,24289127,False,,Reichenspergerstraße,residential,True,116.35600000000001,30,"LINESTRING (6.6596656 49.734082, 6.6594518 49.7341213, 6.6592264 49.7341693, 6.6589476 49.7342302, 6.6586707 49.7342886, 6.6583694 49.7343477, 6.6581146 49.7343776)",,,,,,,
263008437,165486612,0,24289130,False,,Kaiser-Augustus-Straße,residential,True,43.08,30,"LINESTRING (6.65546 49.7275494, 6.655292 49.7279213)",,,,,,,
263008438,263008439,0,24289131,False,,Hillinstraße,residential,False,106.36500000000001,30,"LINESTRING (6.6554932 49.7293665, 6.6556085 49.7293694, 6.6556464 49.7293704, 6.6557922 49.7293696, 6.656323 49.7293733, 6.6568461 49.7293536, 6.6569719 49.7293503)",,,,,,,
263008439,259199306,0,344358430,False,,Am Mariahof,residential,True,45.49,30,"LINESTRING (6.6569719 49.7293503, 6.6571054 49.7289504)",,,,,,,
263008439,263008438,0,24289131,False,,Hillinstraße,residential,True,106.36500000000001,30,"LINESTRING (6.6569719 49.7293503, 6.6568461 49.7293536, 6.656323 49.7293733, 6.6557922 49.7293696, 6.6556464 49.7293704, 6.6556085 49.7293694, 6.6554932 49.7293665)",,,,,,,
263008439,240501841,0,344358430,False,,Am Mariahof,residential,False,166.078,30,"LINESTRING (6.6569719 49.7293503, 6.6568662 49.7297137, 6.6567957 49.7299564, 6.6567348 49.7301703, 6.6567197 49.7302199, 6.6566677 49.7305504, 6.6566188 49.7308252)",,,,,,,
263008442,259199306,0,197825974,False,,,service,False,115.041,,"LINESTRING (6.6555485 49.7287509, 6.6556851 49.728738, 6.655824 49.7287426, 6.6567935 49.7289194, 6.6569932 49.7289338, 6.6571054 49.7289504)",,,,,,,
266028778,259020876,0,493965299,False,,,service,False,39.771,,"LINESTRING (6.6386713 49.7243026, 6.6386242 49.7244431, 6.6385639 49.7245954, 6.6384959 49.7246312)",,,,,,,
266462226,1370157999,0,322843007,False,,,service,False,26.214,,"LINESTRING (6.7022405 49.8166445, 6.7024512 49.8168371)",,,,,,,
266464231,1462171986,0,"[134266565, 668625070]",False,"['3', '2']",,primary,True,62.563,50,"LINESTRING (6.6897444 49.80348, 6.689753 49.8036575, 6.6897598 49.80378, 6.6897745 49.8040423)",B 53,,,,,,
266464231,1284777077,0,"[508920436, 466904476, 508920437]",False,"['2', '3']",Servaisstraße,primary,True,104.51499999999999,50,"LINESTRING (6.6897444 49.80348, 6.6895751 49.8034896, 6.6892285 49.803552, 6.6888471 49.8036307, 6.6884768 49.8037065, 6.6883446 49.8037312)",,,,,,,
266464231,1462171983,0,"[668625069, 668625071]",False,3,,primary,False,143.32999999999998,50,"LINESTRING (6.6897444 49.80348, 6.6897393 49.8034188, 6.6896996 49.8027999, 6.6896587 49.8021922)",B 53,,,,,,
266464232,1357926116,0,"[209749265, 668631421]",False,"['3', '2']",Eltzstraße,unclassified,False,133.315,,"LINESTRING (6.6898175 49.7906913, 6.6898974 49.7898536, 6.6899306 49.7894946)",,,,,,,
266464232,2199399947,0,209749265,False,2,Eltzstraße,unclassified,True,84.769,,"LINESTRING (6.6898175 49.7906913, 6.6897532 49.7912345, 6.689725 49.7914513)",,,,,,,
266464232,6261462936,0,668631423,False,,,service,False,229.762,,"LINESTRING (6.6898175 49.7906913, 6.6894829 49.7906865, 6.6894078 49.7906666, 6.6893528 49.7906346, 6.6892979 49.7905861, 6.6892791 49.7905437, 6.6892053 49.7894839, 6.6891651 49.7888995)",,,,,,,
266464235,459967458,0,38781405,False,,Zur Wallmauer,residential,False,135.173,30,"LINESTRING (6.6901414 49.783588, 6.6902862 49.7835867, 6.6903422 49.7835856, 6.6903711 49.7835835, 6.6903979 49.7835781, 6.69042 49.7835701, 6.6904538 49.7835473, 6.6913297 49.7827212)",,,,,,,
266464235,4450130454,0,44781851,False,,Eltzstraße,residential,False,122.454,50,"LINESTRING (6.6901414 49.783588, 6.6901382 49.7834473, 6.6900824 49.78306, 6.6900873 49.7829127, 6.6900141 49.7825818, 6.689998 49.7825489, 6.6899631 49.7825247, 6.6899328 49.7825138)",,,,,,,
266464235,459984657,0,709285411,False,,Eltzstraße,residential,True,65.352,50,"LINESTRING (6.6901414 49.783588, 6.6901428 49.7836783, 6.6901407 49.7837549, 6.6901347 49.7838588, 6.690122 49.7839987, 6.6900929 49.7841744)",,,,,,,
266464237,279585362,0,38781413,False,,Im Bungert,residential,True,121.77,,"LINESTRING (6.691059 49.7812831, 6.691838 49.7817172, 6.692327 49.7820101)",,,,,,,
266464237,290803659,0,44781853,False,,Steinbrückstraße,residential,False,41.538000000000004,,"LINESTRING (6.691059 49.7812831, 6.6910769 49.7812477, 6.6910632 49.781175, 6.6909851 49.7810711, 6.6908863 49.7809918, 6.6908342 49.7809607)",,,,,,,
266464237,459967457,0,44781853,False,,Steinbrückstraße,residential,True,139.408,,"LINESTRING (6.691059 49.7812831, 6.6905887 49.7816451, 6.6901927 49.7820615, 6.6901403 49.7821335, 6.6900879 49.7822056, 6.6900483 49.78226, 6.6899936 49.7823242)",,,,,,,
266464238,459967495,0,25968107,False,,Pfalzeler Straße,residential,False,135.987,,"LINESTRING (6.6909754 49.7805119, 6.6907919 49.7804501, 6.6902477 49.7803641, 6.6892302 49.7802176, 6.6891474 49.7802076)",,,,,,,
266464238,283292879,0,25968108,False,,Pfalzeler Straße,residential,False,41.264,30,"LINESTRING (6.6909754 49.7805119, 6.6910854 49.7804408, 6.6913021 49.7802766, 6.6913562 49.7802343)",,,,,,,
266464238,290803659,0,44781853,False,,Steinbrückstraße,residential,True,51.974000000000004,,"LINESTRING (6.6909754 49.7805119, 6.6909104 49.7806212, 6.6908508 49.7807215, 6.6908149 49.7808321, 6.6908152 49.7809033, 6.6908342 49.7809607)",,,,,,,
266464239,459984692,0,25968107,False,,Pfalzeler Straße,residential,True,17.187,,"LINESTRING (6.6873814 49.7799711, 6.6876201 49.7799826)",,,,,,,
266464239,4458406857,0,25968107,False,,Pfalzeler Straße,residential,False,208.20299999999997,,"LINESTRING (6.6873814 49.7799711, 6.6872608 49.7799684, 6.6863459 49.7799353, 6.6854831 49.7798778, 6.6849002 49.7797837, 6.6845175 49.7797219)",,,,,,,
266464239,4450130480,0,38777387,False,,Philosophenweg,residential,False,203.054,,"LINESTRING (6.6873814 49.7799711, 6.6873324 49.7800665, 6.687091 49.7802899, 6.6866833 49.7805463, 6.686517 49.7806381, 6.6861817 49.7807957, 6.6856397 49.7809875, 6.68525 49.7811046)",,,,,,,
266464242,59847800,0,38777381,False,2,Am Bahndamm,residential,False,241.899,30,"LINESTRING (6.6818536 49.7815781, 6.6826238 49.7803599, 6.6827862 49.7800198, 6.6828787 49.7796221, 6.6829269 49.7795254)",,,,,,,
266464242,297105512,0,"[38777380, 38777381, 26532199]",False,"['1', '2']",Am Bahndamm,residential,True,202.90599999999998,30,"LINESTRING (6.6818536 49.7815781, 6.6815519 49.7816403, 6.6809839 49.7817709, 6.6803571 49.781935, 6.6799321 49.7820942, 6.679697 49.7822506, 6.6794768 49.7824121, 6.6794343 49.7824463)",,,,,,,yes
266464242,459906206,0,38777382,False,1,Am Bahndamm,service,False,137.517,30,"LINESTRING (6.6818536 49.7815781, 6.6818176 49.7817042, 6.6811469 49.7827246)",,,,,,,
