osmid,y,x,street_count,highway,ref,geometry
10602396,49.7500944,6.637228,4,,,POINT (6.637228 49.7500944)
10602410,49.7495184,6.6401482,4,,,POINT (6.6401482 49.7495184)
10602412,49.7538613,6.6425003,3,,,POINT (6.6425003 49.7538613)
10602431,49.7543476,6.64423,3,,,POINT (6.64423 49.7543476)
10602432,49.7538325,6.6458094,3,,,POINT (6.6458094 49.7538325)
10602433,49.7543863,6.6466503,3,,,POINT (6.6466503 49.7543863)
10602434,49.7554104,6.6475922,3,,,POINT (6.6475922 49.7554104)
10602435,49.7563375,6.6485197,4,,,POINT (6.6485197 49.7563375)
10602437,49.7611996,6.6352616,3,,,POINT (6.6352616 49.7611996)
10602446,49.7614875,6.6468722,4,,,POINT (6.6468722 49.7614875)
10602539,49.7637603,6.6506984,4,,,POINT (6.6506984 49.7637603)
10602540,49.7655142,6.6542287,3,,,POINT (6.6542287 49.7655142)
10602544,49.7635988,6.6570691,4,,,POINT (6.6570691 49.7635988)
10602555,49.7604886,6.6530669,3,,,POINT (6.6530669 49.7604886)
10602558,49.7598043,6.6527584,3,,,POINT (6.6527584 49.7598043)
10602644,49.7580805,6.6492473,4,,,POINT (6.6492473 49.7580805)
10602703,49.7598846,6.6447311,4,,,POINT (6.6447311 49.7598846)
10602723,49.7597837,6.6447074,3,,,POINT (6.6447074 49.7597837)
20833713,49.748487,6.651352,3,,,POINT (6.651352 49.748487)
20833718,49.7496964,6.653562,3,,,POINT (6.653562 49.7496964)
20833724,49.7483657,6.6533114,3,,,POINT (6.6533114 49.7483657)
20833755,49.7501084,6.6603084,3,,,POINT (6.6603084 49.7501084)
20833769,49.7562266,6.6683148,3,,,POINT (6.6683148 49.7562266)
20833771,49.7565,6.6691698,3,,,POINT (6.6691698 49.7565)
20833778,49.7482482,6.6445065,3,,,POINT (6.6445065 49.7482482)
20833779,49.7483572,6.6439324,3,,,POINT (6.6439324 49.7483572)
20833780,49.748562,6.643521,4,,,POINT (6.643521 49.748562)
20833781,49.7487022,6.6433758,3,,,POINT (6.6433758 49.7487022)
20833782,49.7489838,6.6428744,4,,,POINT (6.6428744 49.7489838)
20833784,49.7485536,6.6424817,3,,,POINT (6.6424817 49.7485536)
20833785,49.7483604,6.6425563,3,,,POINT (6.6425563 49.7483604)
20833787,49.74828,6.6432562,5,,,POINT (6.6432562 49.74828)
20833790,49.7504129,6.6439913,3,,,POINT (6.6439913 49.7504129)
20833799,49.7499935,6.6435261,3,,,POINT (6.6435261 49.7499935)
20833802,49.7536988,6.6462625,4,,,POINT (6.6462625 49.7536988)
20833853,49.7635988,6.6677013,5,,,POINT (6.6677013 49.7635988)
20833878,49.7521293,6.6835031,3,,,POINT (6.6835031 49.7521293)
20833879,49.7521304,6.6833343,3,,,POINT (6.6833343 49.7521304)
20833880,49.7518482,6.6832637,3,,,POINT (6.6832637 49.7518482)
20833883,49.7516616,6.6841104,3,,,POINT (6.6841104 49.7516616)
20833888,49.7444947,6.6916461,3,,,POINT (6.6916461 49.7444947)
20833909,49.7415514,6.6702051,3,,,POINT (6.6702051 49.7415514)
20833910,49.7417182,6.6699726,3,,,POINT (6.6699726 49.7417182)
20833912,49.7606792,6.642082,3,,,POINT (6.642082 49.7606792)
20833915,49.7616149,6.6379458,4,,,POINT (6.6379458 49.7616149)
20833916,49.7626325,6.6368609,3,,,POINT (6.6368609 49.7626325)
20833918,49.7638269,6.6350366,3,,,POINT (6.6350366 49.7638269)
20833928,49.7721814,6.6591772,3,,,POINT (6.6591772 49.7721814)
20833929,49.772686,6.6628426,3,,,POINT (6.6628426 49.772686)
20833954,49.7497601,6.6777795,2,,,POINT (6.6777795 49.7497601)
20833956,49.75042,6.6771,3,,,POINT (6.6771 49.75042)
20833958,49.7504295,6.6766673,3,,,POINT (6.6766673 49.7504295)
20833971,49.7478732,6.6743437,3,,,POINT (6.6743437 49.7478732)
20834066,49.7408459,6.6284621,3,,,POINT (6.6284621 49.7408459)
20834068,49.7391275,6.6313329,4,,,POINT (6.6313329 49.7391275)
20834070,49.7518103,6.628103,4,,,POINT (6.628103 49.7518103)
20834107,49.763701,6.6344802,3,,,POINT (6.6344802 49.763701)
20834108,49.7620434,6.6330624,4,,,POINT (6.6330624 49.7620434)
20834112,49.7579807,6.6337838,3,,,POINT (6.6337838 49.7579807)
20834113,49.7577494,6.6347606,4,,,POINT (6.6347606 49.7577494)
20834122,49.7594362,6.6422994,3,,,POINT (6.6422994 49.7594362)
20834540,49.7470851,6.6433555,3,,,POINT (6.6433555 49.7470851)
20834572,49.7265163,6.6553454,3,,,POINT (6.6553454 49.7265163)
20834582,49.7239776,6.6652502,3,,,POINT (6.6652502 49.7239776)
20834587,49.740297,6.6213451,3,,,POINT (6.6213451 49.740297)
20834590,49.7410641,6.6190253,3,,,POINT (6.6190253 49.7410641)
20834591,49.7396357,6.6174015,4,,,POINT (6.6174015 49.7396357)
20834594,49.7352129,6.6114691,4,,,POINT (6.6114691 49.7352129)
20834598,49.7192224,6.5815172,3,,,POINT (6.5815172 49.7192224)
20835220,49.7435969,6.6674933,4,,,POINT (6.6674933 49.7435969)
20909318,49.7432971,6.6855911,4,,,POINT (6.6855911 49.7432971)
20909331,49.7381994,6.691412,3,,,POINT (6.691412 49.7381994)
20909334,49.7369951,6.689718,3,,,POINT (6.689718 49.7369951)
20909342,49.7371779,6.6847452,4,,,POINT (6.6847452 49.7371779)
20909348,49.7416292,6.6871743,4,,,POINT (6.6871743 49.7416292)
20909349,49.7422697,6.6868711,3,,,POINT (6.6868711 49.7422697)
20909351,49.7429851,6.686028,3,,,POINT (6.686028 49.7429851)
20909353,49.7435388,6.6843331,3,,,POINT (6.6843331 49.7435388)
20909356,49.7430412,6.6838797,3,,,POINT (6.6838797 49.7430412)
20909360,49.7437177,6.6834379,3,,,POINT (6.6834379 49.7437177)
20909366,49.7426455,6.6835433,3,,,POINT (6.6835433 49.7426455)
20909370,49.7425861,6.6819538,3,,,POINT (6.6819538 49.7425861)
20909376,49.7442746,6.6826727,1,turning_circle,,POINT (6.6826727 49.7442746)
20909399,49.7378239,6.6963633,3,,,POINT (6.6963633 49.7378239)
20909400,49.7379269,6.6960875,3,,,POINT (6.6960875 49.7379269)
20909401,49.7378797,6.6959974,3,,,POINT (6.6959974 49.7378797)
20909404,49.7377164,6.6963091,3,,,POINT (6.6963091 49.7377164)
20909416,49.7346419,6.705014,3,,,POINT (6.705014 49.7346419)
20909420,49.7330085,6.7045116,3,,,POINT (6.7045116 49.7330085)
20909449,49.7399512,6.6735044,3,,,POINT (6.6735044 49.7399512)
20909458,49.7440954,6.6610026,4,,,POINT (6.6610026 49.7440954)
20909472,49.7632289,6.6594065,3,,,POINT (6.6594065 49.7632289)
20909476,49.7637484,6.6609775,3,,,POINT (6.6609775 49.7637484)
20909485,49.7692247,6.6714655,3,,,POINT (6.6714655 49.7692247)
20909500,49.7725038,6.6687146,3,,,POINT (6.6687146 49.7725038)
20909522,49.7679641,6.6576884,4,,,POINT (6.6576884 49.7679641)
20909526,49.7730137,6.6661045,4,,,POINT (6.6661045 49.7730137)
20909530,49.7515908,6.6449759,3,,,POINT (6.6449759 49.7515908)
20909531,49.7520606,6.6453205,3,,,POINT (6.6453205 49.7520606)
20909533,49.7536455,6.646522,4,,,POINT (6.646522 49.7536455)
20909535,49.7517467,6.646428,3,,,POINT (6.646428 49.7517467)
20909541,49.7562145,6.6488681,4,,,POINT (6.6488681 49.7562145)
20909546,49.7552414,6.6449257,2,,,POINT (6.6449257 49.7552414)
20909549,49.7551861,6.6455082,4,,,POINT (6.6455082 49.7551861)
20909551,49.7546436,6.6455674,3,,,POINT (6.6455674 49.7546436)
20909559,49.7569641,6.6467998,4,,,POINT (6.6467998 49.7569641)
20909560,49.7579853,6.6483997,4,,,POINT (6.6483997 49.7579853)
20909561,49.7584422,6.6471883,3,,,POINT (6.6471883 49.7584422)
20909562,49.7577679,6.6458626,3,,,POINT (6.6458626 49.7577679)
20909564,49.7578643,6.6465409,3,,,POINT (6.6465409 49.7578643)
20909565,49.7593893,6.6452935,3,,,POINT (6.6452935 49.7593893)
20909566,49.7589594,6.6459059,3,,,POINT (6.6459059 49.7589594)
20909567,49.7592738,6.6450647,3,,,POINT (6.6450647 49.7592738)
20909570,49.7577204,6.6445922,3,,,POINT (6.6445922 49.7577204)
20909571,49.7567567,6.645693,3,,,POINT (6.645693 49.7567567)
20909576,49.7577003,6.6439302,3,,,POINT (6.6439302 49.7577003)
20909582,49.7564751,6.6480841,3,,,POINT (6.6480841 49.7564751)
20909583,49.7498018,6.6370719,4,,,POINT (6.6370719 49.7498018)
20909584,49.7510144,6.6282025,4,,,POINT (6.6282025 49.7510144)
20909585,49.7505552,6.631313,4,,,POINT (6.631313 49.7505552)
20909586,49.7501353,6.6344757,5,,,POINT (6.6344757 49.7501353)
20909587,49.7508865,6.6314816,4,,,POINT (6.6314816 49.7508865)
20909598,49.7560957,6.6366483,3,,,POINT (6.6366483 49.7560957)
20909599,49.7567926,6.6343725,3,,,POINT (6.6343725 49.7567926)
20909602,49.7547661,6.6364475,3,,,POINT (6.6364475 49.7547661)
20909603,49.7541015,6.6363458,4,,,POINT (6.6363458 49.7541015)
20909604,49.7527336,6.6365363,3,,,POINT (6.6365363 49.7527336)
20909605,49.7524637,6.6362377,4,,,POINT (6.6362377 49.7524637)
20909606,49.7514502,6.6353115,4,,,POINT (6.6353115 49.7514502)
20909607,49.7518585,6.6345258,1,,,POINT (6.6345258 49.7518585)
20909616,49.7530924,6.635818,2,,,POINT (6.635818 49.7530924)
20909617,49.752837,6.6350323,1,turning_circle,,POINT (6.6350323 49.752837)
20909618,49.7520268,6.637006,3,,,POINT (6.637006 49.7520268)
20909623,49.7518383,6.639574,3,,,POINT (6.639574 49.7518383)
20909626,49.7515801,6.6405655,3,,,POINT (6.6405655 49.7515801)
20909627,49.7507871,6.6401005,3,,,POINT (6.6401005 49.7507871)
20909628,49.7515283,6.6410773,3,,,POINT (6.6410773 49.7515283)
20909630,49.7431157,6.6554557,4,,,POINT (6.6554557 49.7431157)
20909642,49.7409571,6.6648331,3,,,POINT (6.6648331 49.7409571)
20909643,49.7403261,6.6644449,3,,,POINT (6.6644449 49.7403261)
20909644,49.7395181,6.667283,3,,,POINT (6.667283 49.7395181)
20909651,49.7390855,6.6695064,3,,,POINT (6.6695064 49.7390855)
20909678,49.7428642,6.6658217,3,,,POINT (6.6658217 49.7428642)
20909685,49.7429492,6.6648414,3,,,POINT (6.6648414 49.7429492)
20909690,49.7432926,6.6613357,3,,,POINT (6.6613357 49.7432926)
20909778,49.7429828,6.6598965,3,,,POINT (6.6598965 49.7429828)
20909786,49.7382516,6.6702985,3,,,POINT (6.6702985 49.7382516)
20909834,49.7427623,6.6661107,3,,,POINT (6.6661107 49.7427623)
20909873,49.7408113,6.6576572,1,turning_circle,,POINT (6.6576572 49.7408113)
20909885,49.7425463,6.6567713,3,,,POINT (6.6567713 49.7425463)
20909889,49.7575577,6.6445334,3,,,POINT (6.6445334 49.7575577)
20909891,49.7576342,6.6461423,3,,,POINT (6.6461423 49.7576342)
20965001,49.7440936,6.690859,4,,,POINT (6.690859 49.7440936)
20965045,49.7400902,6.6955043,3,,,POINT (6.6955043 49.7400902)
20965046,49.7399663,6.6953766,1,,,POINT (6.6953766 49.7399663)
20965055,49.7404237,6.6955456,3,,,POINT (6.6955456 49.7404237)
20965056,49.7401095,6.6959244,3,,,POINT (6.6959244 49.7401095)
20965057,49.7380589,6.6958667,3,,,POINT (6.6958667 49.7380589)
20965058,49.7384188,6.6954297,3,,,POINT (6.6954297 49.7384188)
20965059,49.7379975,6.6947096,3,,,POINT (6.6947096 49.7379975)
20965061,49.7378098,6.6946701,3,,,POINT (6.6946701 49.7378098)
20965062,49.7375627,6.6943187,3,,,POINT (6.6943187 49.7375627)
20965064,49.7371805,6.6939576,3,,,POINT (6.6939576 49.7371805)
20965065,49.7369274,6.6935889,3,,,POINT (6.6935889 49.7369274)
20965066,49.7366693,6.6931808,3,,,POINT (6.6931808 49.7366693)
20965067,49.7365072,6.6931647,3,,,POINT (6.6931647 49.7365072)
20965077,49.7477502,6.6502638,3,,,POINT (6.6502638 49.7477502)
20965084,49.7550418,6.6514105,3,,,POINT (6.6514105 49.7550418)
20965086,49.7283652,6.7028042,4,,,POINT (6.7028042 49.7283652)
31941640,49.7694462,6.6210669,3,,,POINT (6.6210669 49.7694462)
31941751,49.768046,6.6244992,3,,,POINT (6.6244992 49.768046)
31941773,49.7678941,6.625857,3,,,POINT (6.625857 49.7678941)
31941794,49.7674006,6.626739,3,,,POINT (6.626739 49.7674006)
31942123,49.7636742,6.6336436,3,,,POINT (6.6336436 49.7636742)
33748763,49.72521,6.6275671,3,,,POINT (6.6275671 49.72521)
33748792,49.7306883,6.6267786,6,,,POINT (6.6267786 49.7306883)
33748801,49.7382261,6.6285701,3,,,POINT (6.6285701 49.7382261)
35487657,49.7228772,6.6151943,1,,,POINT (6.6151943 49.7228772)
35487760,49.7095124,6.5786308,1,,,POINT (6.5786308 49.7095124)
41103263,49.7610059,6.655974,3,,,POINT (6.655974 49.7610059)
41103269,49.7502873,6.6843268,3,,,POINT (6.6843268 49.7502873)
41103293,49.7499318,6.6850888,1,,,POINT (6.6850888 49.7499318)
41103311,49.7597166,6.6545754,3,,,POINT (6.6545754 49.7597166)
41457279,49.7624609,6.6452939,3,,,POINT (6.6452939 49.7624609)
41457293,49.7523385,6.6322756,4,,,POINT (6.6322756 49.7523385)
50126212,49.730873,6.6268626,3,,,POINT (6.6268626 49.730873)
59847800,49.7795254,6.6829269,4,,,POINT (6.6829269 49.7795254)
59847816,49.778365,6.6832149,1,,,POINT (6.6832149 49.778365)
59848071,49.7448739,6.6238448,3,,,POINT (6.6238448 49.7448739)
59848094,49.7398504,6.6174228,3,,,POINT (6.6174228 49.7398504)
59848095,49.7403194,6.6182948,3,,,POINT (6.6182948 49.7403194)
59848424,49.7353969,6.6114262,4,,,POINT (6.6114262 49.7353969)
59849353,49.732451,6.602853,3,,,POINT (6.602853 49.732451)
60015943,49.7244043,6.711398,3,,,POINT (6.711398 49.7244043)
60348872,49.7724383,6.60208,3,,,POINT (6.60208 49.7724383)
60348910,49.7724652,6.6018331,3,,,POINT (6.6018331 49.7724652)
60356272,49.7406348,6.6195021,3,,,POINT (6.6195021 49.7406348)
60356461,49.7392304,6.6251256,3,,,POINT (6.6251256 49.7392304)
60356781,49.7392194,6.6279408,3,,,POINT (6.6279408 49.7392194)
60356782,49.7392188,6.6288542,3,,,POINT (6.6288542 49.7392188)
60361731,49.738734,6.6286495,3,,,POINT (6.6286495 49.738734)
60361808,49.7511004,6.6281039,3,,,POINT (6.6281039 49.7511004)
60363074,49.7389411,6.6293555,3,,,POINT (6.6293555 49.7389411)
60365099,49.7512927,6.6282907,4,,,POINT (6.6282907 49.7512927)
60365100,49.7518304,6.6282659,4,,,POINT (6.6282659 49.7518304)
60365459,49.7512446,6.6281402,3,,,POINT (6.6281402 49.7512446)
60366658,49.7619472,6.6332058,4,,,POINT (6.6332058 49.7619472)
60366894,49.76379,6.6352154,4,,,POINT (6.6352154 49.76379)
60367617,49.7633247,6.6339567,3,,,POINT (6.6339567 49.7633247)
60369867,49.7724948,6.6621022,3,,,POINT (6.6621022 49.7724948)
60370846,49.7722779,6.6672243,3,,,POINT (6.6672243 49.7722779)
60370847,49.7723614,6.6669292,3,,,POINT (6.6669292 49.7723614)
60370848,49.7723311,6.6660724,3,,,POINT (6.6660724 49.7723311)
60370851,49.7715779,6.6658007,3,,,POINT (6.6658007 49.7715779)
60370857,49.7722053,6.6673071,3,,,POINT (6.6673071 49.7722053)
60375008,49.7654194,6.6489667,3,,,POINT (6.6489667 49.7654194)
60387828,49.7392995,6.6281452,3,,,POINT (6.6281452 49.7392995)
60387833,49.7397701,6.6226256,3,,,POINT (6.6226256 49.7397701)
60388202,49.7384749,6.6291602,3,,,POINT (6.6291602 49.7384749)
60388330,49.7417099,6.6198501,3,,,POINT (6.6198501 49.7417099)
60390192,49.7519601,6.6251388,3,,,POINT (6.6251388 49.7519601)
60957312,49.7856816,6.7089258,3,,,POINT (6.7089258 49.7856816)
60957379,49.7843134,6.7093694,3,,,POINT (6.7093694 49.7843134)
61171116,49.7645427,6.6552954,3,,,POINT (6.6552954 49.7645427)
76011155,49.7663216,6.6368832,3,,,POINT (6.6368832 49.7663216)
78259128,49.7722981,6.6852961,3,,,POINT (6.6852961 49.7722981)
78260103,49.7701247,6.6804374,3,,,POINT (6.6804374 49.7701247)
78260909,49.77027,6.6797692,3,,,POINT (6.6797692 49.77027)
78265692,49.7733893,6.6663951,3,,,POINT (6.6663951 49.7733893)
78268808,49.766044,6.6361026,3,,,POINT (6.6361026 49.766044)
78273822,49.7649417,6.6300743,3,,,POINT (6.6300743 49.7649417)
79866945,49.740643,6.6210105,3,,,POINT (6.6210105 49.740643)
79866946,49.7416096,6.6203135,3,,,POINT (6.6203135 49.7416096)
79867071,49.7403948,6.6214081,3,,,POINT (6.6214081 49.7403948)
79872066,49.7258194,6.6014858,3,,,POINT (6.6014858 49.7258194)
79875685,49.7230934,6.5883165,4,,,POINT (6.5883165 49.7230934)
79877669,49.7215504,6.5897826,4,,,POINT (6.5897826 49.7215504)
83318662,49.7588995,6.6472393,3,,,POINT (6.6472393 49.7588995)
87204752,49.7705089,6.6757874,3,,,POINT (6.6757874 49.7705089)
87204824,49.7739646,6.672822,3,,,POINT (6.672822 49.7739646)
87206700,49.7655591,6.6526314,3,,,POINT (6.6526314 49.7655591)
87207023,49.7666075,6.6513187,3,,,POINT (6.6513187 49.7666075)
87209201,49.766143,6.6719663,3,,,POINT (6.6719663 49.766143)
87220845,49.7605249,6.6427413,3,,,POINT (6.6427413 49.7605249)
88930909,49.7605418,6.6612696,3,,,POINT (6.6612696 49.7605418)
89982332,49.7432076,6.6925269,3,,,POINT (6.6925269 49.7432076)
89989804,49.7640299,6.6356422,3,,,POINT (6.6356422 49.7640299)
89991463,49.7720726,6.6592179,4,,,POINT (6.6592179 49.7720726)
90352989,49.7730589,6.6667079,4,,,POINT (6.6667079 49.7730589)
90353746,49.7714617,6.6660048,3,,,POINT (6.6660048 49.7714617)
91411742,49.7607163,6.6531757,3,,,POINT (6.6531757 49.7607163)
91412562,49.7589023,6.6516066,3,,,POINT (6.6516066 49.7589023)
91412565,49.7586162,6.6505794,3,,,POINT (6.6505794 49.7586162)
91412568,49.7598738,6.6492126,3,,,POINT (6.6492126 49.7598738)
91412570,49.7584518,6.6510664,4,,,POINT (6.6510664 49.7584518)
91414808,49.757252,6.6513458,3,,,POINT (6.6513458 49.757252)
91417290,49.7576562,6.6492699,3,,,POINT (6.6492699 49.7576562)
91417303,49.7572346,6.649379,3,,,POINT (6.649379 49.7572346)
91417731,49.7571098,6.6497591,3,,,POINT (6.6497591 49.7571098)
101454147,49.773526,6.6049344,3,motorway_junction,3,POINT (6.6049344 49.773526)
101454194,49.7732934,6.6045732,3,motorway_junction,3,POINT (6.6045732 49.7732934)
105420788,49.8043641,6.6898064,4,,,POINT (6.6898064 49.8043641)
130330841,49.7540107,6.6451218,3,,,POINT (6.6451218 49.7540107)
130372434,49.7594391,6.6392526,3,,,POINT (6.6392526 49.7594391)
130461648,49.7544157,6.6355277,3,,,POINT (6.6355277 49.7544157)
130482896,49.7535419,6.6421356,3,,,POINT (6.6421356 49.7535419)
130482915,49.753662,6.6408962,1,,,POINT (6.6408962 49.753662)
130518145,49.7490343,6.6425701,3,,,POINT (6.6425701 49.7490343)
132275251,49.7714336,6.6666683,3,,,POINT (6.6666683 49.7714336)
132275261,49.7722107,6.6658163,3,,,POINT (6.6658163 49.7722107)
132275273,49.7718641,6.6672418,3,,,POINT (6.6672418 49.7718641)
132280258,49.7481025,6.6450971,3,,,POINT (6.6450971 49.7481025)
132280262,49.7477307,6.6447869,1,,,POINT (6.6447869 49.7477307)
132497983,49.7572027,6.6394661,1,,,POINT (6.6394661 49.7572027)
132688569,49.7620472,6.6645218,3,,,POINT (6.6645218 49.7620472)
137369321,49.748854,6.682482,3,,,POINT (6.682482 49.748854)
139418022,49.7571166,6.6702148,3,,,POINT (6.6702148 49.7571166)
139418053,49.7592342,6.6616014,3,,,POINT (6.6616014 49.7592342)
139418060,49.7592058,6.6605967,4,,,POINT (6.6605967 49.7592058)
152665409,49.7579707,6.6522514,3,,,POINT (6.6522514 49.7579707)
152665417,49.7579339,6.6526496,3,,,POINT (6.6526496 49.7579339)
152668306,49.7304618,6.5992238,3,,,POINT (6.5992238 49.7304618)
152675838,49.7288413,6.6017703,3,,,POINT (6.6017703 49.7288413)
152675841,49.7289092,6.6015571,3,,,POINT (6.6015571 49.7289092)
165486609,49.728727,6.6548342,1,turning_circle,,POINT (6.6548342 49.728727)
165486612,49.7279213,6.655292,3,turning_circle,,POINT (6.655292 49.7279213)
177234516,49.7549946,6.6821736,3,,,POINT (6.6821736 49.7549946)
177234558,49.753535,6.6785216,3,,,POINT (6.6785216 49.753535)
177234594,49.7527609,6.6783064,4,,,POINT (6.6783064 49.7527609)
177234659,49.7516977,6.6799109,3,,,POINT (6.6799109 49.7516977)
177234772,49.7530346,6.6829765,3,,,POINT (6.6829765 49.7530346)
177234900,49.7535416,6.6774691,1,,,POINT (6.6774691 49.7535416)
194365028,49.7414577,6.6441476,3,,,POINT (6.6441476 49.7414577)
194365030,49.7411548,6.6434015,4,,,POINT (6.6434015 49.7411548)
194365033,49.738274,6.639703,3,,,POINT (6.639703 49.738274)
194365035,49.7366188,6.6373649,3,,,POINT (6.6373649 49.7366188)
194365364,49.7424007,6.642702,3,,,POINT (6.642702 49.7424007)
194365522,49.7416431,6.6415241,3,,,POINT (6.6415241 49.7416431)
194366920,49.7388363,6.6343053,3,,,POINT (6.6343053 49.7388363)
201402022,49.7826531,6.7077103,3,,,POINT (6.7077103 49.7826531)
202048633,49.7465398,6.6355212,4,,,POINT (6.6355212 49.7465398)
202048644,49.7493182,6.6293433,3,,,POINT (6.6293433 49.7493182)
202048654,49.7495272,6.6280194,1,,,POINT (6.6280194 49.7495272)
202048661,49.7490818,6.6307417,4,,,POINT (6.6307417 49.7490818)
202048682,49.7475655,6.6299816,3,,,POINT (6.6299816 49.7475655)
202048696,49.7483286,6.6344115,4,,,POINT (6.6344115 49.7483286)
202048700,49.7507482,6.629784,3,,,POINT (6.629784 49.7507482)
202048715,49.7494638,6.6285227,3,,,POINT (6.6285227 49.7494638)
202062656,49.7478119,6.6290228,1,turning_circle,,POINT (6.6290228 49.7478119)
202087585,49.748004,6.6362142,4,,,POINT (6.6362142 49.748004)
202334909,49.7459332,6.6303459,3,,,POINT (6.6303459 49.7459332)
202334913,49.7457569,6.631344,4,,,POINT (6.631344 49.7457569)
202334914,49.7454486,6.6334832,3,,,POINT (6.6334832 49.7454486)
202334917,49.7469984,6.633011,4,,,POINT (6.633011 49.7469984)
202334922,49.7462926,6.6318159,3,,,POINT (6.6318159 49.7462926)
202334936,49.7470808,6.6325498,3,,,POINT (6.6325498 49.7470808)
202334943,49.7464609,6.6285619,3,,,POINT (6.6285619 49.7464609)
202334947,49.7286457,6.6152399,4,,,POINT (6.6152399 49.7286457)
202334948,49.7254024,6.6110201,1,,,POINT (6.6110201 49.7254024)
202918698,49.7536454,6.6088171,3,,,POINT (6.6088171 49.7536454)
202918711,49.7527138,6.6221182,3,,,POINT (6.6221182 49.7527138)
202918833,49.7583482,6.6224829,1,,,POINT (6.6224829 49.7583482)
202918876,49.7649907,6.6265204,3,,,POINT (6.6265204 49.7649907)
202918884,49.764565,6.6240432,3,,,POINT (6.6240432 49.764565)
202918935,49.763239,6.622225,1,,,POINT (6.622225 49.763239)
203112657,49.7429764,6.633837,3,,,POINT (6.633837 49.7429764)
203198551,49.7447408,6.636404,3,,,POINT (6.636404 49.7447408)
203198558,49.744847,6.6363518,3,,,POINT (6.6363518 49.744847)
203198565,49.7447899,6.636104,3,,,POINT (6.636104 49.7447899)
203198575,49.7446711,6.6362895,3,,,POINT (6.6362895 49.7446711)
203198585,49.7449204,6.6347427,3,,,POINT (6.6347427 49.7449204)
203198618,49.7440251,6.6343359,3,,,POINT (6.6343359 49.7440251)
203198627,49.7452441,6.6348919,3,,,POINT (6.6348919 49.7452441)
203198632,49.7462883,6.6294176,4,,,POINT (6.6294176 49.7462883)
203198652,49.7458978,6.630498,3,,,POINT (6.630498 49.7458978)
203198671,49.7460831,6.6379428,4,,,POINT (6.6379428 49.7460831)
203327872,49.7464078,6.6280361,4,,,POINT (6.6280361 49.7464078)
203478998,49.7457746,6.6281376,3,,,POINT (6.6281376 49.7457746)
203479008,49.7462025,6.6280661,3,,,POINT (6.6280661 49.7462025)
203522167,49.744594,6.6282379,4,,,POINT (6.6282379 49.744594)
203522192,49.7443427,6.6305095,3,,,POINT (6.6305095 49.7443427)
203522202,49.7446851,6.628903,3,,,POINT (6.628903 49.7446851)
203522316,49.7445149,6.6288344,3,,,POINT (6.6288344 49.7445149)
203522322,49.7436084,6.6302579,3,,,POINT (6.6302579 49.7436084)
203522333,49.7434573,6.6295016,3,,,POINT (6.6295016 49.7434573)
203522340,49.74337,6.630187,3,,,POINT (6.630187 49.74337)
203590522,49.7487791,6.6322055,3,,,POINT (6.6322055 49.7487791)
206122802,49.7299422,6.612507,3,,,POINT (6.612507 49.7299422)
206122804,49.7311741,6.6092274,3,,,POINT (6.6092274 49.7311741)
206169040,49.7493284,6.6396797,3,,,POINT (6.6396797 49.7493284)
206178456,49.7512752,6.6286228,3,,,POINT (6.6286228 49.7512752)
206178458,49.7509264,6.6285068,4,,,POINT (6.6285068 49.7509264)
206258075,49.7516553,6.6378307,1,,,POINT (6.6378307 49.7516553)
206259358,49.7543873,6.6332236,3,,,POINT (6.6332236 49.7543873)
206263434,49.7550952,6.6335613,4,,,POINT (6.6335613 49.7550952)
206265752,49.7519712,6.6298819,3,,,POINT (6.6298819 49.7519712)
206265753,49.7519597,6.629684,3,,,POINT (6.629684 49.7519597)
206265755,49.7511561,6.6295155,3,,,POINT (6.6295155 49.7511561)
206270868,49.7362685,6.6292541,3,,,POINT (6.6292541 49.7362685)
206270870,49.7314094,6.6280405,3,,,POINT (6.6280405 49.7314094)
206350300,49.7711402,6.6595626,3,,,POINT (6.6595626 49.7711402)
206350352,49.7710336,6.6595048,3,,,POINT (6.6595048 49.7710336)
206350434,49.7711337,6.6601765,1,,,POINT (6.6601765 49.7711337)
207507508,49.7375139,6.6062159,3,,,POINT (6.6062159 49.7375139)
207507510,49.7415394,6.6092729,3,,,POINT (6.6092729 49.7415394)
207507512,49.7375365,6.6059788,3,,,POINT (6.6059788 49.7375365)
207507516,49.7409901,6.6021742,3,,,POINT (6.6021742 49.7409901)
207507517,49.7384585,6.6043409,3,,,POINT (6.6043409 49.7384585)
207507518,49.7370341,6.603038,1,,,POINT (6.603038 49.7370341)
207507522,49.7401387,6.6021272,3,,,POINT (6.6021272 49.7401387)
207507583,49.7378122,6.6126714,3,,,POINT (6.6126714 49.7378122)
207507698,49.7369711,6.6084377,3,,,POINT (6.6084377 49.7369711)
207507749,49.7411394,6.6016786,3,,,POINT (6.6016786 49.7411394)
207507782,49.7429602,6.6014971,1,,,POINT (6.6014971 49.7429602)
207507789,49.7420151,6.6080184,3,,,POINT (6.6080184 49.7420151)
207507794,49.7414298,6.6017093,3,,,POINT (6.6017093 49.7414298)
207507799,49.7388572,6.6101439,3,,,POINT (6.6101439 49.7388572)
207507809,49.7413833,6.6020507,3,,,POINT (6.6020507 49.7413833)
208329463,49.7413318,6.620096,3,,,POINT (6.620096 49.7413318)
208539670,49.7276305,6.6140076,3,,,POINT (6.6140076 49.7276305)
